X,Y,id,AB
-25.1899944103018,37.8269006272019,97,195.000000
-25.1919258839434,37.826816650087,98,195.000000
-25.1934374720108,37.8262288102831,99,195.000000
-25.1956208769971,37.8253890391345,100,195.000000
-25.1974683735239,37.8244652908711,101,195.000000
-25.1990639387061,37.8232056341483,102,195.000000
-25.1992318929358,37.8215260918512,103,195.000000
-25.200323595429,37.8195106410946,104,195.000000
-25.2018351834964,37.8179990530272,105,195.000000
-25.2035147257935,37.8164874649598,106,195.000000
-25.2051942680906,37.815227808237,107,195.000000
-25.2070417646174,37.8143880370885,108,195.000000
-25.2096450551779,37.8131283803656,109,195.000000
-25.211324597475,37.8117007694131,110,195.000000
-25.2126682313127,37.8101052042308,111,195.000000
-25.2140958422652,37.8084256619337,112,195.000000
-25.2156074303326,37.8067461196366,113,195.000000
-25.2169510641703,37.8048986231098,114,195.000000
-25.218294698008,37.8032190808127,115,195.000000
-25.2192184462714,37.8014555614007,116,195.000000
-25.2198902631903,37.7997760191036,117,195.000000
-25.2206460572239,37.7980124996917,118,195.000000
-25.2218637253893,37.7959970489351,119,195.000000
-25.2231233821122,37.7938136439489,120,195.000000
-25.2239631532607,37.7917981931924,121,195.000000
-25.2246349701796,37.7897827424359,122,195.000000
-25.2258106497875,37.7877672916793,123,195.000000
-25.2269023522807,37.7858358180377,124,195.000000
-25.2287498488075,37.7857518409228,125,195.000000
-25.2302614368749,37.7859197951525,126,195.000000
-25.2321929105165,37.7860877493822,127,195.000000
-25.2342083612731,37.7858358180377,128,195.000000
-25.235971880685,37.7854159324634,129,195.000000
-25.2380713085564,37.7844082070851,130,195.000000
-25.2394149423941,37.7829805961326,131,195.000000
-25.2405906220021,37.7810491224909,132,195.000000
-25.2402547135427,37.7786977632749,133,195.000000
-25.2388271025901,37.7770182209778,134,195.000000
-25.2368956289484,37.7762624269441,135,195.000000
-25.2345442697325,37.7755066329104,136,195.000000
-25.2318570020571,37.7753386786807,137,195.000000
-25.2295056428412,37.7758425413699,138,195.000000
-25.2274901920847,37.7761784498293,139,195.000000
-25.2259786040173,37.7753386786807,140,195.000000
-25.2244670159499,37.7736591363836,141,195.000000
-25.2231233821122,37.7721475483162,142,195.000000
-25.2210239542408,37.7706359602488,143,195.000000
-25.2184206636803,37.7708878915934,144,195.000000
-25.2158173731198,37.771139822938,145,195.000000
-25.2138019223632,37.7701320975597,146,195.000000
-25.2120384029513,37.7689564179517,147,195.000000
-25.2101069293096,37.7677807383438,148,195.000000
-25.2086793183571,37.7665210816209,149,195.000000
-25.2069157989451,37.7650934706684,150,195.000000
-25.204648416844,37.7636658597159,151,195.000000
-25.2023810347429,37.7630780199119,152,195.000000
-25.1995258128378,37.7631619970267,153,195.000000
-25.197090476507,37.7642536995198,154,195.000000
-25.1950750257505,37.7655973333575,155,195.000000
-25.1929755978791,37.7671928985398,156,195.000000
-25.1905402615483,37.7679486925735,157,195.000000
-25.1880209481027,37.768788463722,158,195.000000
-25.185501634657,37.7696282348706,159,195.000000
-25.1830662983262,37.7703840289043,160,195.000000
-25.1809668704548,37.7712238000528,161,195.000000
-25.178531534124,37.7720635712014,162,195.000000
-25.1757602893338,37.7733232279242,163,195.000000
-25.1730730216584,37.773995044843,164,195.000000
-25.1704697310979,37.7744149304173,165,195.000000
-25.1682023489968,37.7736591363836,166,195.000000
-25.1660189440106,37.7724834567757,167,195.000000
-25.1642554245986,37.7713077771677,168,195.000000
-25.1622399738421,37.7723155025459,169,195.000000
-25.159972591741,37.7735751592688,170,195.000000
-25.1572013469508,37.7740790219579,171,195.000000
-25.1545980563902,37.7737431134985,172,195.000000
-25.1517428344852,37.7736591363836,173,195.000000
-25.1500632921881,37.7749187931065,174,195.000000
-25.150651131992,37.776934243863,175,195.000000
-25.1514909031406,37.7783618548155,176,195.000000
-25.1515748802554,37.7802093513424,177,195.000000
-25.1509030633366,37.7826446876731,178,195.000000
-25.1493074981544,37.7844082070851,179,195.000000
-25.147208070283,37.7854159324634,180,195.000000
-25.1445208026076,37.7857518409228,181,195.000000
-25.141413649358,37.7858358180377,182,195.000000
-25.1380545647637,37.7856678638079,183,195.000000
-25.1348634343992,37.7853319553485,184,195.000000
-25.1318402582644,37.7846601384297,185,195.000000
-25.1292369677039,37.7839883215108,186,195.000000
-25.1263817457988,37.7834004817068,187,195.000000
-25.1236105010086,37.7830645732474,188,195.000000
-25.1207552791035,37.7830645732474,189,195.000000
-25.1179000571985,37.7824767334434,190,195.000000
-25.112945407422,37.7804612826869,191,195.000000
-25.1157166522122,37.7814690080652,192,195.000000
-25.2046904054014,37.8753554224734,193,190.000000
-25.2051102909757,37.8735079259466,194,190.000000
-25.2052782452054,37.8711565667307,195,190.000000
-25.2052782452054,37.8688891846296,196,190.000000
-25.20553017655,37.8667897567582,197,190.000000
-25.2058660850094,37.8645223746571,198,190.000000
-25.2068738103877,37.862254992556,199,190.000000
-25.206705856158,37.8601555646846,200,190.000000
-25.2066218790431,37.8577202283538,201,190.000000
-25.2070417646174,37.8549489835636,202,190.000000
-25.2075456273065,37.8529335328071,203,190.000000
-25.2085533526848,37.8511700133951,204,190.000000
-25.2098130094076,37.8491545626386,205,190.000000
-25.2106527805562,37.8474750203415,206,190.000000
-25.2114925517047,37.8457115009295,207,190.000000
-25.2125842541978,37.8439479815175,208,190.000000
-25.2125842541978,37.8417645765313,209,190.000000
-25.212500277083,37.8397491257748,210,190.000000
-25.2129201626572,37.8378176521331,211,190.000000
-25.2139278880355,37.8363060640657,212,190.000000
-25.2150195905286,37.8350464073429,213,190.000000
-25.2163632243663,37.83378675062,214,190.000000
-25.2179587895486,37.8345425446537,215,190.000000
-25.2195543547308,37.8358022013766,216,190.000000
-25.2210659427982,37.8370618580994,217,190.000000
-25.222325599521,37.8384054919371,218,190.000000
-25.2236692333587,37.8398331028896,219,190.000000
-25.2255167298855,37.8414286680719,220,190.000000
-25.2270283179529,37.8428562790244,221,190.000000
-25.2285399060203,37.8441159357472,222,190.000000
-25.2300514940877,37.8455435466998,223,190.000000
-25.2313951279254,37.8468871805375,224,190.000000
-25.232234899074,37.8478949059157,225,190.000000
-25.2336625100265,37.847139111882,226,190.000000
-25.2348381896345,37.8454595695849,227,190.000000
-25.236265800587,37.8441159357472,228,190.000000
-25.2382812513436,37.8430242332541,229,190.000000
-25.2401287478704,37.841932530761,230,190.000000
-25.242060221512,37.8406728740382,231,190.000000
-25.2441596493834,37.8390773088559,232,190.000000
-25.2456712374508,37.8373977665588,233,190.000000
-25.2473507797479,37.8357182242617,234,190.000000
-25.2489463449302,37.8335348192755,235,190.000000
-25.2500380474233,37.8316033456338,236,190.000000
-25.251381681261,37.8305956202555,237,190.000000
-25.2535650862472,37.8305956202555,238,190.000000
-25.2556645141186,37.8295878948773,239,190.000000
-25.2570921250711,37.8280763068099,240,190.000000
-25.2584357589088,37.8262288102831,241,190.000000
-25.2586037131385,37.8240454052968,242,190.000000
-25.256588262382,37.8217780231957,243,190.000000
-25.2533131549027,37.821610068966,244,190.000000
-25.2510457728016,37.8222818858849,245,190.000000
-25.2478546424371,37.8228697256888,246,190.000000
-25.244999420532,37.8231216570334,247,190.000000
-25.2417243130526,37.8226177943443,248,190.000000
-25.2387851140327,37.8221139316552,249,190.000000
-25.2360138692425,37.8211901833917,250,190.000000
-25.2334945557968,37.8200984808986,251,190.000000
-25.2313111508106,37.8179150759124,252,190.000000
-25.2303034254323,37.8145559913182,253,190.000000
-25.2306393338917,37.8118687236428,254,190.000000
-25.2318989906145,37.8093494101971,255,190.000000
-25.2329067159928,37.8067461196366,256,190.000000
-25.2324028533037,37.8041428290761,257,190.000000
-25.2320669448443,37.8015395385156,258,190.000000
-25.2336625100265,37.7991881792996,259,190.000000
-25.2353420523236,37.7975086370025,260,190.000000
-25.2370215946207,37.7956611404757,261,190.000000
-25.2391210224921,37.7939815981786,262,190.000000
-25.2409685190189,37.7928898956855,263,190.000000
-25.2435718095794,37.7918821703072,264,190.000000
-25.2456712374508,37.7905385364695,265,190.000000
-25.2475187339776,37.7890269484022,266,190.000000
-25.248442482241,37.7870114976456,267,190.000000
-25.2488623678153,37.7848280926594,268,190.000000
-25.2486944135856,37.7822248020989,269,190.000000
-25.2481905508965,37.7797894657681,270,190.000000
-25.2465949857142,37.7777740150115,271,190.000000
-25.2446635120726,37.7760104955996,272,190.000000
-25.2421441986269,37.7744149304173,273,190.000000
-25.239204999607,37.7730712965796,274,190.000000
-25.2372735259653,37.7716436856271,275,190.000000
-25.2346702354048,37.7709718687083,276,190.000000
-25.2325708075334,37.7696282348706,277,190.000000
-25.230471379662,37.7681166468032,278,190.000000
-25.2285399060203,37.7666890358506,279,190.000000
-25.2260205925747,37.765345402013,280,190.000000
-25.2234173020142,37.7645056308644,281,190.000000
-25.2209819656834,37.7631619970267,282,190.000000
-25.2185466293526,37.7616504089593,283,190.000000
-25.2160273159069,37.7602227980068,284,190.000000
-25.2133400482315,37.7595509810879,285,190.000000
-25.2110726661304,37.7590471183988,286,190.000000
-25.2082174442254,37.7587112099394,287,190.000000
-25.2058660850094,37.7579554159057,288,190.000000
-25.2032627944489,37.757199621872,289,190.000000
-25.1992318929358,37.7562758736086,290,190.000000
-25.196796556605,37.7562758736086,291,190.000000
-25.1936894033554,37.7561918964937,292,190.000000
-25.1904982729909,37.756023942264,293,190.000000
-25.1874750968561,37.75543610246,294,190.000000
-25.1847878291807,37.7561918964937,295,190.000000
-25.1821005615053,37.7562758736086,296,190.000000
-25.1792453396003,37.7561918964937,297,190.000000
-25.1769779574992,37.7551001940006,298,190.000000
-25.1748785296278,37.7549322397709,299,190.000000
-25.1739547813644,37.7561918964937,300,190.000000
-25.171267513689,37.7565278049531,301,190.000000
-25.1691680858176,37.7562758736086,302,190.000000
-25.167236612176,37.7551841711155,303,190.000000
-25.1652211614194,37.7538405372778,304,190.000000
-25.1628698022035,37.7538405372778,305,190.000000
-25.1607703743321,37.7549322397709,306,190.000000
-25.1588389006904,37.7565278049531,307,190.000000
-25.1588389006904,37.75837530148,308,190.000000
-25.1598466260687,37.7599708666622,309,190.000000
-25.1588389006904,37.7615664318445,310,190.000000
-25.1570753812785,37.7616504089593,311,190.000000
-25.1551439076368,37.7602227980068,312,190.000000
-25.1534643653397,37.7585432557097,313,190.000000
-25.1514489145831,37.7568637134126,314,190.000000
-25.1506091434346,37.7551001940006,315,190.000000
-25.1506091434346,37.7530847432441,316,190.000000
-25.1506931205494,37.750817361143,317,190.000000
-25.1506931205494,37.7485499790419,318,190.000000
-25.2670014246241,37.7971727285431,319,190.000000
-25.2680091500023,37.7961650031649,320,190.000000
-25.2690168753806,37.7949893235569,321,190.000000
-25.2695207380697,37.7931418270301,322,190.000000
-25.2690168753806,37.7915462618478,323,190.000000
-25.2678411957726,37.7904545593547,324,190.000000
-25.2662456305904,37.7904545593547,325,190.000000
-25.264734042523,37.7911263762735,326,190.000000
-25.2633904086853,37.7922180787667,327,190.000000
-25.2634743858001,37.7938136439489,328,190.000000
-25.264146202719,37.7951572777866,329,190.000000
-25.2650699509824,37.7963329573946,330,190.000000
-25.2659097221309,37.7971727285431,331,190.000000
-25.2837968475951,37.882577454351,332,185.000000
-25.2836288933654,37.8803940493648,333,185.000000
-25.2847205958586,37.8787145070676,334,185.000000
-25.2861482068111,37.8770349647705,335,185.000000
-25.2879117262231,37.8753554224734,336,185.000000
-25.2891713829459,37.8739278115209,337,185.000000
-25.2907669481281,37.8730040632575,338,185.000000
-25.2918586506213,37.8715764523049,339,185.000000
-25.2932862615738,37.8700648642375,340,185.000000
-25.2943779640669,37.8688891846296,341,185.000000
-25.2957215979046,37.8672936194473,342,185.000000
-25.2964773919383,37.8658660084948,343,185.000000
-25.29546966656,37.8645223746571,344,185.000000
-25.2935381929184,37.8633466950491,345,185.000000
-25.2922785361955,37.8618351069817,346,185.000000
-25.2919426277361,37.8599036333401,347,185.000000
-25.2937901242629,37.8582240910429,348,185.000000
-25.2956376207897,37.8567125029755,349,185.000000
-25.297233185972,37.8551169377933,350,185.000000
-25.2989127282691,37.8539412581853,351,185.000000
-25.2996685223028,37.8524296701179,352,185.000000
-25.2999204536474,37.850666150706,353,185.000000
-25.3000884078771,37.84831479149,354,185.000000
-25.3006762476811,37.8468871805375,355,185.000000
-25.3023557899782,37.8458794551592,356,185.000000
-25.3045391949644,37.8452076382404,357,185.000000
-25.3062187372615,37.8446197984364,358,185.000000
-25.3067225999506,37.8426043476799,359,185.000000
-25.3063027143764,37.8408408282679,360,185.000000
-25.3058828288021,37.8385734461668,361,185.000000
-25.3063866914912,37.8364740182954,362,185.000000
-25.3074783939843,37.834374590424,363,185.000000
-25.3087380507072,37.8330309565863,364,185.000000
-25.3101656616597,37.8314353914041,365,185.000000
-25.3112573641528,37.829755849107,366,185.000000
-25.311761226842,37.8275724441208,367,185.000000
-25.3121811124162,37.8247172222157,368,185.000000
-25.311761226842,37.8219459774254,369,185.000000
-25.3110894099231,37.8196785953244,370,185.000000
-25.3097457760854,37.8178310987975,371,185.000000
-25.3083181651329,37.8161515565004,372,185.000000
-25.3063027143764,37.8145559913182,373,185.000000
-25.304791126309,37.8129604261359,374,185.000000
-25.3033635153564,37.8115328151834,375,185.000000
-25.3013480645999,37.8099372500011,376,185.000000
-25.2995005680731,37.8080057763595,377,185.000000
-25.297821025776,37.8062422569475,378,185.000000
-25.2958055750195,37.8046466917652,379,185.000000
-25.2939580784926,37.8028831723533,380,185.000000
-25.2919426277361,37.8013715842859,381,185.000000
-25.2897592227499,37.7996920419888,382,185.000000
-25.2880796804528,37.7982644310362,383,185.000000
-25.2860642296962,37.7970047743134,384,185.000000
-25.2842167331694,37.7957451175906,385,185.000000
-25.282117305298,37.7942335295232,386,185.000000
-25.2803537858861,37.7931418270301,387,185.000000
-25.278086403785,37.7916302389627,388,185.000000
-25.2758190216839,37.790286605125,389,185.000000
-25.2743074336165,37.7891949026319,390,185.000000
-25.2742234565016,37.7877672916793,391,185.000000
-25.2769947012919,37.7868435434159,392,185.000000
-25.2788421978187,37.7861717264971,393,185.000000
-25.2805217401158,37.7852479782337,394,185.000000
-25.2819493510683,37.7842402528554,395,185.000000
-25.2817813968386,37.7824767334434,396,185.000000
-25.2803537858861,37.7813010538355,397,185.000000
-25.2784223122444,37.7801253742275,398,185.000000
-25.2764908386027,37.7792856030789,399,185.000000
-25.2744753878462,37.7782778777007,400,185.000000
-25.2723759599748,37.7771021980927,401,185.000000
-25.270528463448,37.7758425413699,402,185.000000
-25.2686809669212,37.7744989075322,403,185.000000
-25.2665815390498,37.7735751592688,404,185.000000
-25.2649019967527,37.7726514110054,405,185.000000
-25.2628865459962,37.771727662742,406,185.000000
-25.2607031410099,37.7708039144786,407,185.000000
-25.2587716673683,37.7697961891003,408,185.000000
-25.2565042852672,37.7691243721815,409,185.000000
-25.2538170175918,37.768200623918,410,185.000000
-25.2511297499164,37.7675288069992,411,185.000000
-25.2481065737816,37.7680326696883,412,185.000000
-25.2457552145657,37.7686205094923,413,185.000000
-25.2434038553497,37.7683685781478,414,185.000000
-25.2411364732486,37.767612784114,415,185.000000
-25.239204999607,37.7662691502764,416,185.000000
-25.2376094344247,37.7644216537496,417,185.000000
-25.2358459150128,37.762994042797,418,185.000000
-25.2342503498305,37.7610625691553,419,185.000000
-25.232234899074,37.758963141284,420,185.000000
-25.2305553567769,37.757199621872,421,185.000000
-25.2286238831352,37.7555200795749,422,185.000000
-25.226440478149,37.7536725830481,423,185.000000
-25.2242570731627,37.7518250865213,424,185.000000
-25.2227454850953,37.7501455442241,425,185.000000
-25.2215698054873,37.7482980476973,426,185.000000
-25.2193864005011,37.7466185054002,427,185.000000
-25.2170350412852,37.7452748715625,428,185.000000
-25.2142637964949,37.745022940218,429,185.000000
-25.2122483457384,37.7461146427111,430,185.000000
-25.2096450551779,37.7471223680894,431,185.000000
-25.2072097188471,37.7482140705825,432,185.000000
-25.2046064282866,37.7488019103865,433,185.000000
-25.2019191606112,37.7493057730756,434,185.000000
-25.1994838242804,37.7493057730756,435,185.000000
-25.1967125794902,37.7489698646162,436,185.000000
-25.1946131516188,37.7481300934676,437,185.000000
-25.1920938381731,37.7468704367448,438,185.000000
-25.1902463416463,37.7454428257922,439,185.000000
-25.1881469137749,37.7441831690694,440,185.000000
-25.1859635087887,37.7425876038872,441,185.000000
-25.184032035147,37.7411599929346,442,185.000000
-25.1815966988162,37.7397323819821,443,185.000000
-25.1794972709448,37.7378009083404,444,185.000000
-25.1780696599923,37.7357854575839,445,185.000000
-25.1772298888437,37.7334340983679,446,185.000000
-25.1758022778912,37.7317545560708,447,185.000000
-25.1742067127089,37.7304109222331,448,185.000000
-25.1725271704118,37.7294031968549,449,185.000000
-25.1705117196553,37.7284794485915,450,185.000000
-25.1681603604394,37.7283954714766,451,185.000000
-25.1659769554531,37.7288153570509,452,185.000000
-25.1637935504669,37.7280595630172,453,185.000000
-25.3180595104561,37.8830813170401,454,175.000000
-25.318143487571,37.881401774743,455,175.000000
-25.3177236019967,37.8787145070676,456,175.000000
-25.3172197393076,37.8763631478517,457,175.000000
-25.316379968159,37.8742637199803,458,175.000000
-25.3154562198956,37.8721642921089,459,175.000000
-25.3142805402876,37.8708206582712,460,175.000000
-25.3130208835648,37.8694770244336,461,175.000000
-25.3116772497271,37.8681333905959,462,175.000000
-25.310585547234,37.8664538482988,463,175.000000
-25.3100816845449,37.8645223746571,464,173.000000
-25.3101656616597,37.8625069239006,465,175.000000
-25.3110054328083,37.8608273816034,466,175.000000
-25.3129369064499,37.8595677248806,467,175.000000
-25.3145324716322,37.8588959079618,468,175.000000
-25.3167998537333,37.8577202283538,469,175.000000
-25.3188153044898,37.8574682970093,470,175.000000
-25.3208307552463,37.8571323885498,471,175.000000
-25.322174389084,37.8559567089419,472,175.000000
-25.323350068692,37.8544451208745,473,175.000000
-25.3242738169554,37.8529335328071,474,175.000000
-25.3251975652188,37.8509180820505,475,175.000000
-25.3257014279079,37.8484827457197,476,175.000000
-25.3261213134822,37.8462153636186,477,175.000000
-25.3267091532862,37.843696050173,478,175.000000
-25.327968810009,37.8416805994165,479,175.000000
-25.329144489617,37.8398331028896,480,175.000000
-25.3307400547993,37.8382375377074,481,175.000000
-25.3320836886369,37.8365579954103,482,175.000000
-25.3335952767043,37.8346265217686,483,175.000000
-25.3353587961163,37.8331989108161,484,175.000000
-25.337290269758,37.8319392540932,485,175.000000
-25.3393057205145,37.830343688911,486,175.000000
-25.3414891255007,37.8295039177624,487,175.000000
-25.343672530487,37.8294199406476,488,175.000000
-25.3461918439326,37.8295039177624,489,175.000000
-25.3483752489189,37.8295039177624,490,175.000000
-25.3508945623645,37.8293359635327,491,175.000000
-25.354085692729,37.8295039177624,492,175.000000
-25.3566889832896,37.8298398262219,493,175.000000
-25.3594602280798,37.8305116431407,494,175.000000
-25.3621474957551,37.8306795973704,495,175.000000
-25.3643309007414,37.8298398262219,496,175.000000
-25.3665982828425,37.8283282381545,497,175.000000
-25.3683618022544,37.8269006272019,498,175.000000
-25.3702092987813,37.8273205127762,499,175.000000
-25.3722247495378,37.8284961923842,500,175.000000
-25.3737363376052,37.8296718719921,501,175.000000
-25.3754158799023,37.8302597117961,502,175.000000
-25.3754158799023,37.827992329695,503,175.000000
-25.3754158799023,37.8258929018237,504,15.000000
-25.3754998570171,37.8236255197226,505,175.000000
-25.3754998570171,37.8212741605066,506,175.000000
-25.3753319027874,37.8185868928312,507,175.000000
-25.374408154524,37.8162355336153,508,175.000000
-25.3728125893418,37.8142200828588,509,175.000000
-25.3710490699298,37.8119527007577,510,175.000000
-25.3701253216664,37.8091814559674,511,175.000000
-25.3699573674367,37.8060743027178,512,175.000000
-25.3702092987813,37.8027991952384,513,175.000000
-25.3698733903218,37.7995240877591,514,175.000000
-25.3686977107139,37.7964169345094,515,175.000000
-25.3669341913019,37.7943175066381,516,175.000000
-25.3663463514979,37.7912943305033,517,175.000000
-25.3656745345791,37.7881871772536,518,175.000000
-25.3654226032345,37.7854159324634,519,175.000000
-25.3635751067077,37.7828966190177,520,175.000000
-25.360467953458,37.7824767334435,521,175.000000
-25.3579486400124,37.7813850309503,522,175.000000
-25.3553453494519,37.7803773055721,523,175.000000
-25.3523221733171,37.7793695801938,524,175.000000
-25.348879111608,37.7783618548155,525,175.000000
-25.3451841185544,37.7776060607818,526,175.000000
-25.3414891255007,37.7780259463561,527,175.000000
-25.3383819722511,37.7784458319304,528,175.000000
-25.3353587961163,37.7785298090453,529,175.000000
-25.3326715284409,37.7781939005858,530,175.000000
-25.3295643751913,37.7776900378967,531,175.000000
-25.3263732448268,37.7771021980927,532,175.000000
-25.3232660915771,37.777522083667,533,175.000000
-25.3204108696721,37.7784458319304,534,175.000000
-25.318731327375,37.7803773055721,535,175.000000
-25.3186473502601,37.7829805961326,536,175.000000
-25.3183114418007,37.7859197951525,537,175.000000
-25.3173876935373,37.7877672916793,538,175.000000
-25.3179755333413,37.7903705822399,539,175.000000
-25.3188992816047,37.7921341016518,540,175.000000
-25.3177236019967,37.7935617126044,541,175.000000
-25.3152882656659,37.7938976210638,542,175.000000
-25.3126009979905,37.7933937583746,543,175.000000
-25.3108374785786,37.7916302389627,544,175.000000
-25.3095778218557,37.7892788797467,545,175.000000
-25.309409867626,37.7869275205308,546,175.000000
-25.3095778218557,37.7842402528554,547,175.000000
-25.3075623710992,37.7823087792137,548,175.000000
-25.305378966113,37.7809651453761,549,175.000000
-25.3032795382416,37.7788657175047,550,175.000000
-25.3015160188296,37.7771021980927,551,175.000000
-25.2996685223028,37.7749187931065,552,175.000000
-25.2977370486611,37.7728193652351,553,175.000000
-25.2957215979046,37.769376303526,554,175.000000
-25.2950497809857,37.7663531273912,555,175.000000
-25.2937061471481,37.7637498368307,556,175.000000
-25.2927823988847,37.7603907522365,557,175.000000
-25.2922785361955,37.7572835989869,558,175.000000
-25.2911028565875,37.7547642855412,559,175.000000
-25.2886675202567,37.7533366745887,560,175.000000
-25.2859802525814,37.7534206517035,561,175.000000
-25.283292984906,37.7551841711155,562,175.000000
-25.2813615112643,37.7577034845611,563,175.000000
-25.2801858316564,37.7602227980068,564,175.000000
-25.2797659460821,37.7630780199119,565,175.000000
-25.2797659460821,37.765933241817,566,175.000000
-25.278674243589,37.7672768756546,567,175.000000
-25.2758190216839,37.7666890358507,568,175.000000
-25.2732997082382,37.7651774477833,569,175.000000
-25.270528463448,37.7643376766347,570,175.000000
-25.2680931271172,37.7634979054861,571,175.000000
-25.2654898365567,37.7623222258782,572,175.000000
-25.2630545002259,37.7607266606959,573,175.000000
-25.2610390494693,37.7591310955137,574,175.000000
-25.258939621598,37.7572835989869,575,175.000000
-25.2565042852672,37.7550162168858,576,175.000000
-25.2548247429701,37.7528328118995,577,175.000000
-25.252557360869,37.750817361143,578,175.000000
-25.251381681261,37.7480461163528,579,175.000000
-25.250793841457,37.7451908944477,580,175.000000
-25.250793841457,37.7422516954278,581,175.000000
-25.2503739558827,37.7394804506375,582,175.000000
-25.2494502076193,37.7355335262393,583,175.000000
-25.2491142991599,37.7323423958748,584,175.000000
-25.2486944135856,37.7288993341658,585,175.000000
-25.2877437719933,37.7683685781478,586,185.000000
-25.2863161610408,37.7689564179517,587,185.000000
