Lon,Lat,H_estimada,Bouguer_Simple,Bouguer_Completa
55.298249508137474,-21.22813562458092,-230.49159672368518,257.5,308.2505559517034
55.30747342260008,-21.22991297854551,-170.69781517507238,257.5,316.8978166215178
55.31529534247608,-21.236137878128662,-161.88230930175314,257.5,317.6046761745526
55.32227824227797,-21.243214993539446,-168.27896343132517,257.5,314.9018368194707
55.292610599992514,-21.213749297571667,-152.50757160505623,255.0,317.2106448470014
55.30223150258461,-21.21131916588576,-51.474602510603575,255.0,331.4053273057234
55.31128562088732,-21.21418058209285,-1.275388796500522,255.0,338.3767500456588
55.31848050539296,-21.221079191030064,-2.6905298589809945,255.0,338.34599335994596
55.32486286972678,-21.22876795608907,-18.69509305744873,255.0,336.3157313115042
55.329123183715794,-21.23776194498153,-64.45931674556931,255.0,329.727409869795
55.33244372744953,-21.246924814202647,-119.95774422456606,255.0,318.964314863948
55.25521573545229,-21.108852800817665,22.789420435829243,252.5,324.38100704343697
55.26435533724462,-21.112686419567545,90.01228103951026,252.5,327.1271615559971
55.27231267093245,-21.11871102448873,145.38700043362138,252.5,320.5212341201477
55.27838930237648,-21.12660549180591,183.99386189288586,252.5,315.88182434508207
55.28222313762023,-21.13569778409936,203.56268368775446,252.5,313.5708131525797
55.282710575651706,-21.14558757998494,194.6736985548632,252.5,314.6423941697733
55.289364946175006,-21.15251130621253,242.51047578017105,252.5,309.1674968762682
55.29669364610145,-21.159266880968,297.5243719584692,252.5,302.89842418341794
55.3017815194469,-21.16777017873884,323.9447977853873,252.5,299.97335389451615
55.305573616157055,-21.177019736039405,276.1597866261091,252.5,305.24066877602456
55.3100929828647,-21.185895390164276,237.2388050153886,252.5,309.5978831240103
55.312966127165815,-21.19529803886072,178.99497742198116,252.5,316.1954870768214
55.31866092052184,-21.203414154334208,155.3137316789714,252.5,318.984912845876
55.32566521020303,-21.210533094420263,150.586320682782,252.5,319.75008726729385
55.33113022195776,-21.21863337852219,123.42099210226587,252.5,323.0924689988986
55.33495188366958,-21.227874308137903,67.79505644265994,252.5,329.5449750399461
55.33824877798298,-21.23729271017859,2.20088797068669,252.5,336.7548872509269
55.34046990934578,-21.247031979028105,-72.28810896807823,252.5,325.00375558572455
55.336333080979806,-21.255789542021663,-175.01871359158991,252.5,290.9086872596737
55.24809290411131,-21.09971581731468,-18.250795235781197,250.0,312.5568511486357
55.25789778345313,-21.10046547313597,57.85828690118119,250.0,326.5897367029245
55.26713140975173,-21.104204446318004,125.13432034907251,250.0,320.83295887041385
55.27426168673109,-21.11121580497361,171.83973291235435,250.0,315.0086030640033
55.280369587443225,-21.119029643353016,210.42882153785285,250.0,310.30697803037594
55.28523611275119,-21.12776291094856,238.83123591573403,250.0,306.9213043794943
55.28691721668071,-21.13737898751937,240.59731819024836,250.0,306.74489637059713
55.29218905597895,-21.14547585146457,275.0363843155122,250.0,302.79003135330254
55.30020912413273,-21.151444990539872,336.40761543960866,250.0,295.71331172626105
55.30683708069308,-21.158919275858427,385.480449058259,250.0,290.15035167002185
55.31246144709222,-21.167078756794428,423.1604333091984,250.0,285.97719056045776
55.31651119194617,-21.17621628862014,377.71656132677657,250.0,291.114570950125
55.31931496257005,-21.185769493877167,317.24783131120734,250.0,298.0446650534849
55.32319721847374,-21.19473806226014,270.6291290864,250.0,303.4527691353345
55.32915452230316,-21.202757529482408,249.29139982737732,250.0,306.0853874511134
55.3357506921857,-21.21027354856705,230.5205694795593,250.0,308.50827242492386
55.340850781391616,-21.21875704219027,183.41365838477384,250.0,314.17951410002036
55.34429940717844,-21.228098708907854,119.47631715832674,250.0,321.77440365085124
55.34667608595482,-21.237812173685885,46.26580592836001,250.0,330.2422106431052
55.349326938520846,-21.247453188805643,-24.52415781217411,250.0,331.080921263568
55.349648100026194,-21.256914561919487,-107.15625279376471,250.0,302.242211941831
55.34187070279504,-21.26282532199525,-205.66484657128876,250.0,275.92056153974113
55.23028582575882,-21.08476317703265,-129.22222018898623,247.5,270.02387968711827
55.240199937823085,-21.08475214284132,-52.88286320093175,247.5,290.67569955427587
55.24983109517888,-21.087390819833,16.70718407566386,247.5,311.2775984453696
55.25912692916884,-21.09107693844628,82.65083723809371,247.5,322.8604996903082
55.26792380337138,-21.095818259975243,143.97536107993585,247.5,316.46234500841297
55.27598245275626,-21.101710904728936,198.91548842004624,247.5,309.4940749314331
55.28196863349911,-21.109352668744183,236.19452242609105,247.5,304.83534140288947
55.28622681704064,-21.11839869345202,258.8452652049902,247.5,302.06376732562495
55.29053259941406,-21.12739999093775,282.91289497576383,247.5,299.2205400257062
55.29330895327211,-21.13699863546476,294.48588044516,247.5,297.9216541386299
55.29965878851535,-21.14437976385306,339.45433890631256,247.5,292.737085805328
55.307357314466365,-21.15076198119357,398.1228730944683,247.5,285.9824079703264
55.3144938391133,-21.15770218455565,452.6833149301857,247.5,279.77098771463693
55.32082069291339,-21.165446273978706,500.7771592397697,247.5,274.4006879048241
55.32539403127354,-21.17431466305053,471.45684905609585,247.5,277.8100437008425
55.32816826854915,-21.183766977957,410.9132416451137,247.5,284.8508728245738
55.33027878017155,-21.19345917362933,342.1073341341065,247.5,292.88160189807496
55.3364796462315,-21.200973364478138,318.1912346885127,247.5,295.8260577928852
55.34414236570319,-21.20738973635428,303.968423243944,247.5,297.73124238301193
55.34942066389379,-21.21561146345552,260.4325450222925,247.5,303.1263390516331
55.35314058673698,-21.224873392078173,199.02809336313763,247.5,310.6776719092759
55.3556523481944,-21.23452564862652,127.44347986248347,247.5,319.4840111088065
55.35926509381815,-21.243511958902012,68.36158864690361,247.5,327.21223483065506
55.36664998465216,-21.250211018764105,51.83193902267999,247.5,330.63738455862244
55.37149331652535,-21.2580622602096,10.607663511968696,247.5,324.1366842832301
55.36908038397193,-21.26749811875167,-87.09907223992334,247.5,302.22151957171604
55.36049142470685,-21.27231803556063,-180.58914127663832,247.5,277.6486367671104
55.351368601353215,-21.276358130293698,-270.6062984358205,247.5,253.46719759145657
55.2258340561707,-21.055961260611333,-105.12519253583119,245.0,252.8312745973697
55.2354409791552,-21.05539703431737,-33.58223617025254,245.0,273.55735002975206
55.24392974586281,-21.06035024573097,19.71519117854507,245.0,287.1115559364198
55.251154136340574,-21.06724596620967,61.332268893397696,245.0,296.51152992180215
55.25775824949553,-21.07474277038752,98.53654411240979,245.0,315.43219981545695
55.26403807234796,-21.08252412361508,134.06272198569275,245.0,319.10548671078925
55.27239629244187,-21.08789240508586,190.43934382915958,245.0,309.93600457523024
55.28076978632001,-21.092748675396503,248.74906150401787,245.0,301.66148048479437
55.28603766376776,-21.10123000190655,279.0776164234477,245.0,297.3815523546183
55.2895102344602,-21.11060770166641,295.05010864861276,245.0,295.2991837154281
55.29315136606639,-21.119919087395463,313.29376125103295,245.0,293.1057818536953
55.29581084608073,-21.12942610561733,324.0610601234371,245.0,291.8771100335013
55.29955554848541,-21.138275792258952,345.28176455683507,245.0,289.4680133477073
55.30766224220603,-21.14398286663752,407.4720935889048,245.0,282.2523676582861
55.31463558847073,-21.15109169670965,459.9043990234248,245.0,276.2541351260926
55.32219665805574,-21.15755264361559,519.1803472485013,245.0,269.48977602727325
55.32926574034456,-21.164530354644636,575.035004449295,245.0,263.19794171566593
55.33554989361572,-21.172050379417676,572.8336687164456,245.0,263.5207780103228
55.337298869884506,-21.181785014874137,495.09868804602445,245.0,272.6281692442495
55.3405518712102,-21.19063951745184,433.8144711478953,245.0,279.8571367869262
55.34934475517174,-21.195096864799915,443.24317028821497,245.0,278.9492550108039
55.35886690879308,-21.19576961511236,490.7494454879419,245.0,273.6336177642102
55.3686662125093,-21.19377621433048,563.4798972624075,245.0,265.3423002249327
55.37606297588575,-21.18729663169276,662.2045462272449,245.0,263.7760453521875
55.38349502516641,-21.18061854090006,762.5032624815938,245.0,276.26607129021795
55.39164367053578,-21.17487040017573,858.2316103544326,245.0,288.11854884544385
55.394699413253214,-21.165779051791688,946.640004378672,245.0,298.5224264574333
55.39247519873336,-21.15624020466419,930.8824402152276,245.0,296.15021778201924
55.38651075594069,-21.14827145143468,897.0072015874466,245.0,291.6197765855098
55.37928722757543,-21.14136174200851,858.606111427372,245.0,286.5834666027794
55.37462699974474,-21.13311780457008,834.552678551997,245.0,283.3345949080107
55.3727964998269,-21.123307156762497,825.3168449315583,245.0,281.9252689268248
55.37010158962241,-21.113765443829347,812.7578652987281,245.0,280.1299635229318
55.37062096784616,-21.10378565201381,815.2761018295195,245.0,280.17836237308114
55.371861791796334,-21.093862932833837,820.6583825497748,245.0,280.39095768021645
55.37528416039639,-21.084724501890385,834.4920566565271,245.0,276.3414827439158
55.38209719975528,-21.077545810605347,860.8193120657681,245.0,272.65706150665244
55.388681381234086,-21.070265453483497,884.5183445547174,245.0,275.0959087550079
55.38916419022777,-21.06074030316237,883.3766279618384,245.0,274.672481755107
55.3861983357357,-21.05119024343877,870.0943626978427,245.0,272.9093226600993
55.38324536278986,-21.041636189284592,857.8530803395199,245.0,271.37489076208345
55.379197587069534,-21.03251602975931,843.235577066922,245.0,269.6084398946722
55.37424204529357,-21.023878727339643,827.238665886215,245.0,267.71940274307656
55.368202609384376,-21.01590845671069,809.6390147314837,245.0,265.6710588369822
55.36119506359175,-21.008862487245526,790.9490752751698,245.0,263.5184959348
55.35231169527924,-21.00435666786592,768.2672705536423,245.0,260.8513766326627
55.34261963078368,-21.00205954599081,743.800571766607,245.0,257.9408302246954
55.33271731285745,-21.001632546973887,715.8060410807651,245.0,259.93260957554185
55.32373728329336,-21.005848213979004,652.7410795409845,245.0,267.11176313347994
55.31664522208248,-21.01282294937129,599.0445162779749,245.0,273.1674022799098
55.30933041885775,-21.01953224217592,542.8277429801109,245.0,279.55052378351866
55.30143265796601,-21.025643079546505,481.9591752535228,245.0,286.4870618234881
55.29190167325934,-21.02667118244469,414.4616639099719,245.0,294.2204464988595
55.28191063931762,-21.026825721956747,344.65957228266944,245.0,302.1022320562874
55.272324079562175,-21.02416611777531,281.69212052089955,245.0,308.9148261598924
55.26859509641554,-21.015031659933104,269.422861918662,245.0,310.2681591914613
55.35107717391651,-21.178054087701348,605.0929311059564,242.5,257.25782677742626
55.36091688438282,-21.17907751248906,650.6257270418357,242.5,259.2383818162369
55.370832570631606,-21.17780143557205,717.0080721592375,242.5,267.6643197971963
55.38061500013598,-21.17580618218062,788.8911888596635,242.5,276.7561966537773
55.389050998082254,-21.17066010419272,880.8330096389701,242.5,288.10589770544357
55.392557617770485,-21.16252648606733,933.664245564836,242.5,294.25826291416683
55.38718099593656,-21.154387807473025,902.1809650226825,242.5,289.9885427094193
55.37920085729974,-21.14850237739494,859.1479412250508,242.5,284.38398335546276
55.371392775244594,-21.142336498722223,818.6467692025406,242.5,279.11579708394464
55.36697160132725,-21.13339971202295,796.8950597743385,242.5,276.1460150339104
55.36426837603303,-21.12384526977825,784.7988079841901,242.5,274.4022324656672
55.36376377075119,-21.113860430572966,783.7506264941842,242.5,274.0432736750138
55.36355363291479,-21.103862638712275,784.1777635196925,242.5,273.8601162128364
55.36123056774481,-21.09414975544677,775.7032362560961,242.5,272.49625247976746
55.35828275419271,-21.08460073490108,765.4518608720601,242.5,266.2617060392654
55.36148496923995,-21.07666945589792,779.8451841628683,242.5,259.55575902976506
55.370680993247696,-21.07284414575671,815.9481745784691,242.5,263.9651924755364
55.38013341744972,-21.069816670726773,851.9032090292576,242.5,268.42442288349685
55.38229066190176,-21.06043073667718,858.3013886019666,242.5,269.01064980308496
55.3779909681171,-21.05140230196519,841.631171429725,242.5,266.8408609873702
55.37305079999667,-21.042755783096208,824.2179586667105,242.5,264.6627581856998
55.36715193781151,-21.03468091932519,805.2298540925383,242.5,262.3438352667729
55.35973855374514,-21.02800848021083,783.0329237628755,242.5,259.6602786296888
55.35292604597389,-21.02071793159454,764.5520733008696,242.5,257.49333571643405
55.3442637437928,-21.01590153197556,741.4494777603636,242.5,254.76135662785254
55.33450629786704,-21.016790900628934,713.0761098095086,242.5,257.34089035334705
55.32504138419915,-21.01997030486482,650.5178636944754,242.5,264.5643702312434
55.31626039351517,-21.02464338986746,585.9447886020388,242.5,271.9781669748647
55.30801027852442,-21.03029341824725,523.085233733013,242.5,279.17967103429817
55.30257806498341,-21.038540881816044,476.25787520977497,242.5,284.49482681446057
55.30549783963958,-21.046894346793252,488.4905518555672,242.5,283.0171919981207
55.3147084973026,-21.049853750922107,552.3162904975303,242.5,275.631990279789
55.32434665978988,-21.052083653661345,620.5205983623275,242.5,267.7302600313206
55.334207460595934,-21.053588087804737,688.0598709475956,242.5,259.8851086736157
55.33975995535892,-21.06146137542205,703.1691275499032,242.5,258.0481502751028
55.337452141345615,-21.07080518566065,689.1404197320743,242.5,259.7396690560529
55.33167076504413,-21.07894270783987,655.2739522760828,242.5,263.60571593976505
55.32353421877121,-21.0846811846032,588.6706264721931,242.5,261.13822162223977
55.31427688737689,-21.087698349327788,514.6651149947877,242.5,267.81734814420327
55.30443501993069,-21.08933119926319,436.8464517247103,242.5,276.98321238580286
55.29547884274348,-21.093477006613888,362.6227706577197,242.5,285.3236879023137
55.29342461010825,-21.103196886575027,335.1643118408223,242.5,288.11541753303607
55.29562149544955,-21.11239549294736,342.03387189792215,242.5,287.1977057179267
55.30040267138021,-21.121133602738187,371.00640770190637,242.5,283.774147075901
55.30389652676384,-21.13050339326724,389.73149255104147,242.5,281.64094664227366
55.30969176856608,-21.138614838465127,429.8161509606456,242.5,277.0327679032268
55.31672191569493,-21.145596718045887,482.55135111364496,242.5,270.97026746619724
55.324779638121385,-21.15150726425836,546.1471874564593,242.5,263.65401283452854
55.33309738393248,-21.1570414097306,613.4369499192264,242.5,255.9341386900227
55.34063320796098,-21.16361017418993,650.8680885039564,242.5,258.9825993847176
55.34572985656677,-21.172012284415025,629.4568247125866,242.5,256.41155371160556
55.32377298710934,-21.098608265951608,579.471762361252,240.0,256.43281085176176
55.3140209470082,-21.100821343868382,500.67346622815114,240.0,265.8633322957
55.30742091520182,-21.10779926414745,441.5634832346871,240.0,272.86979869433975
55.30821073165429,-21.117672522196933,438.11259316486615,240.0,273.3031977469241
55.312745451208045,-21.12649023199616,466.6884141802149,240.0,270.0073302484311
55.31796420155411,-21.13496878660748,502.26678305379477,240.0,265.93868223133614
55.32551587263119,-21.14147627686196,560.1627635370985,240.0,259.25359629075746
55.33473666351152,-21.14534629178976,630.529054109457,240.0,253.3941298578739
55.3437337351043,-21.149660743371747,674.5934342197214,240.0,258.9380809248874
55.34930080765233,-21.15796783090259,700.344297759745,240.0,262.4064639394397
55.35573600485923,-21.165617831830414,732.6842499457493,240.0,266.74550302845927
55.36467800786848,-21.168599383388862,764.4969687510334,240.0,270.81041965249915
55.374573060952805,-21.168390833659306,820.9151550867477,240.0,277.89720405634574
55.38441603837896,-21.16662567208361,890.3541475767939,240.0,286.53512916569974
55.386498102782646,-21.160186250715185,900.1088836215455,240.0,287.4625882072967
55.37697175068811,-21.15742166774753,848.4564112444862,240.0,280.8769507335072
55.36835571928312,-21.152637243242424,802.6637682773626,240.0,274.96279027290785
55.3612117326222,-21.14577613117963,766.3192208047525,240.0,270.19679857676493
55.35678063699158,-21.13704272346558,745.8022663016502,240.0,267.39498349404437
55.353695550142895,-21.127541096735516,733.3939791032208,240.0,265.62694620732003
55.35071183518658,-21.118010149720515,722.5019827901657,240.0,264.08730869805004
55.347335971191605,-21.10867253899225,710.7736547778677,240.0,262.4863357028838
55.33982884016312,-21.1024258261342,680.5863333792687,240.0,258.74048937425823
55.33054723677918,-21.098787619115782,632.6749785506598,240.0,252.9031089563252
55.32614726422302,-21.110237143195288,589.2956377795063,237.5,252.79541011232578
55.32330555660938,-21.11805150765173,560.2694207540651,237.5,256.3273986871107
55.331139466558746,-21.122792420789445,620.5438398411552,237.5,249.2567941689731
55.33397192848945,-21.11517091985063,646.5424337361627,237.5,252.28168933269083
55.37808457608445,-21.285113816653297,-189.40569051755662,245.0,271.77993741913934
55.38672768310114,-21.280091558483967,-93.71872985450494,245.0,297.2733637877463
55.39306677961901,-21.272357514328977,11.747087325120987,245.0,322.8322048687623
55.39594283434686,-21.263294332456777,108.0877733522758,245.0,330.67345312328996
55.38831498688097,-21.257325001643256,115.65835093623298,245.0,328.18383360487826
55.38178304148638,-21.249899820150347,142.79566999941466,245.0,324.2845302758229
55.37487787372154,-21.24266948832197,166.42064932659477,245.0,316.48993671084446
55.3699485480274,-21.23425874896837,212.28672374039618,245.0,308.81541468342164
55.37061436601553,-21.2249622391318,298.4051745984273,245.0,298.00813070020655
55.37993172821775,-21.22443181380433,356.49289727060136,245.0,292.1120160590564
55.388995602183975,-21.22865628876866,371.3443762040016,245.0,292.1321767432197
55.39586556361112,-21.235836307276465,347.976955184576,245.0,297.7736244609668
55.40446418209922,-21.240791948538117,354.4159627651485,245.0,302.1075936710042
55.41052746578031,-21.248592701597023,321.7033771592297,245.0,316.37069207817365
55.408897625339584,-21.257555178530207,234.21209581627915,245.0,334.65662508826836
55.40647357771463,-21.266670344466277,140.59804622764335,245.0,332.5880749925261
55.41354703520402,-21.272238073723727,133.92762386061395,245.0,326.16718803722017
55.42237410340862,-21.26801691690434,222.65403121049656,245.0,301.36971778607347
55.42384388112033,-21.25955983102556,304.4378656777742,245.0,313.1685976767833
55.41672900850301,-21.252536702944266,323.61317509431467,245.0,328.59765203537034
55.41897971197953,-21.24340842544545,415.8427372962916,245.0,324.6180534424857
55.42220682082723,-21.234013324569165,515.8548281877079,245.0,336.20132922275974
55.427751513646335,-21.22571362505675,619.4623031186538,245.0,345.4375284554865
55.4360315224179,-21.22101489058083,707.3534995996556,245.0,344.519569983286
55.445661542415024,-21.2225606684305,749.1778022030402,245.0,342.710013733845
55.45268736320142,-21.2288361798579,735.8319356825178,245.0,344.56080557809327
55.45121456627218,-21.23836417965408,645.9986990348824,245.0,351.64188563270966
55.44897669996804,-21.24807000711908,550.0838088368971,245.0,351.6394067741788
55.4497814428976,-21.257364033424928,475.34711100070433,245.0,324.99649278244874
55.45723523992443,-21.26396018476298,462.8290911560887,245.0,313.0688451699498
55.46374996863516,-21.27147230070821,437.36362435585687,245.0,305.5734801572666
55.47270276401592,-21.274658299363256,463.345500805898,245.0,307.0188438813849
55.47883003471309,-21.26722032982037,562.3718165049761,245.0,319.7815844016477
55.48632029952981,-21.26109189939414,658.0370033855323,245.0,331.39673822064134
55.496291220561,-21.260591023542947,720.7739903440261,245.0,336.13413218471044
55.505765741762005,-21.258249874390746,755.4678411185569,245.0,338.8695952868007
55.51015374053207,-21.250271254223534,815.7418989566279,245.0,339.2688004118802
55.50476101943385,-21.241935868164845,891.6137412912203,245.0,332.20915214539417
55.50429670543458,-21.23449836020868,953.8689132536476,245.0,325.16100565804635
55.51397234059799,-21.23638120824557,923.7073231544437,245.0,327.984220400827
55.5229858493168,-21.23830987917981,894.7496524760892,245.0,330.6535679037781
55.52873312788135,-21.230375489291333,948.8352264137419,245.0,324.3680359769053
55.53554283308486,-21.223100603604664,994.4694149486498,245.0,318.94998003242875
55.54181993027137,-21.21543520961531,1042.4672096271486,245.0,313.32084675317185
55.54398718940179,-21.205683175241244,1112.9343788261774,245.0,305.4012392253761
55.54297617687413,-21.195813855095576,1190.4884475442432,245.0,296.8343994231767
55.54193254641078,-21.18590937884817,1268.7127557722747,245.0,288.21652987220693
55.54860697789113,-21.17960945208318,1300.8163073563665,245.0,284.6136127624231
55.55836835285867,-21.17755364380913,1292.3196378730997,245.0,285.4832594436399
55.56829392512006,-21.178771434958723,1259.0567846790514,245.0,288.96013923548605
55.57792385701313,-21.18009232822789,1226.1733222131281,245.0,291.8827955721151
55.58761898448383,-21.18060339597009,1199.1564161206556,245.0,283.6982166748144
55.59494163417596,-21.1873479429021,1135.5743691115686,245.0,273.12951711877884
55.60424111332304,-21.189574012774205,1099.337007656583,245.0,267.619864313018
55.61419364557664,-21.188737718454217,1082.2028746847382,245.0,265.05171312622235
55.62370942414401,-21.186031669288244,1077.6523637940345,245.0,264.3382139092706
55.63312698004064,-21.18279881850886,1075.7551889141619,245.0,264.11704691010885
55.642955569310665,-21.181301097409044,1061.4127494714473,245.0,262.40787276167623
55.65281057986366,-21.181730398510627,1035.2242585136182,245.0,261.4327627767669
55.66178796841314,-21.1852491648927,993.5992798829923,245.0,266.39753070442674
55.66958853895569,-21.189948044141254,930.2953920401134,245.0,273.68964662620135
55.67552554043534,-21.19795085224065,834.9293276211027,245.0,284.3657495153808
55.68114218488872,-21.20620056657921,742.7690645238109,245.0,294.5920063984985
55.68976726060201,-21.209621980350704,652.7546582705556,245.0,304.4603173123871
55.698686540121614,-21.213922513535465,557.0480022856858,245.0,314.7791080617244
55.701052909447405,-21.221797304995743,498.42024775520287,245.0,320.82336501553004
55.69134693343897,-21.22375013436851,566.7099212331206,245.0,313.5936114222681
55.68187052488391,-21.226670694740225,627.2553303622346,245.0,307.22742107993815
55.67720156831531,-21.233965564114005,624.8602666248217,245.0,307.646118976168
55.67695214206714,-21.243962452957376,572.428022178084,245.0,313.007082785442
55.670465214209536,-21.248711649870565,595.5796669305316,245.0,311.5249129460501
55.66195406937,-21.24351978552182,660.0963093560122,245.0,305.10723487967897
55.65311558604134,-21.242443994213534,678.6815834923661,245.0,303.08664328634217
55.64348808480062,-21.243627023069735,685.1085329892265,245.0,302.7375984242424
55.6335049024137,-21.2432272311122,701.4327636457192,245.0,301.2059744573709
55.62367978969558,-21.24198688570169,722.9941475916452,245.0,299.05861634653814
55.61450624103495,-21.245659850562017,712.1361504726494,245.0,301.73307082820065
55.606334374420086,-21.251423581647764,685.0400941263349,245.0,308.9219979896954
55.5990835287825,-21.25823382995397,648.2830997477179,245.0,320.3059520628817
55.59516139581397,-21.26721640098839,591.6804022987727,245.0,318.0659998352939
55.59378404704032,-21.2770914750418,525.6563382687124,245.0,310.49354139600655
55.59287447802878,-21.28705002334028,458.29935296139143,245.0,302.2443772726121
55.592161665890586,-21.297009105628387,390.541793572466,245.0,293.8697535444529
55.59353647176192,-21.30689472436217,322.30965188798456,245.0,285.43101259968296
55.59677598767896,-21.31626986821217,257.6114299959103,245.0,277.4473245301358
55.60487382232009,-21.322137156693657,216.95503052014064,245.0,272.429644845577
55.61414837901853,-21.32503264512206,197.1281468167588,245.0,269.9881190103885
55.62013613568036,-21.33105178285971,158.24521051780115,245.0,265.2469531530377
55.62318770677552,-21.34051218199609,65.42965084698977,245.0,256.9390834305539
55.62516005716781,-21.35024851929198,-40.692559923925174,245.0,259.7197687138481
55.62370205990652,-21.36014166055177,-148.96564908180312,245.0,246.29534016185954
55.62503988571495,-21.36985955691563,-254.8582449987895,245.0,233.1483498829523
55.62385795715115,-21.37970358717789,-362.6360436080831,245.0,219.7414999597555
55.6606235526106,-21.37938356721178,-350.3979556191061,245.0,221.33800792653716
55.66299782972427,-21.369839604175485,-246.91886122809078,245.0,234.25280548418212
55.66630547716241,-21.36071906882493,-148.00598607354073,245.0,246.60142849326536
55.67402296267999,-21.3545761355413,-122.49286435929122,245.0,249.6613851608606
