longitude,latitude,Fa (mGal)
-14.507832814407475,28.133471713552975,210.0
-14.507152654366378,28.13420477720539,210.0
-14.506472494325278,28.134937840857805,210.0
-14.50579233428418,28.13567090451022,210.0
-14.505112174243083,28.13640396816264,210.0
-14.504432014201983,28.137137031815055,210.0
-14.503751854160885,28.13787009546747,210.0
-14.503071694119788,28.138603159119885,210.0
-14.502391534078688,28.1393362227723,210.0
-14.50171137403759,28.140069286424716,210.0
-14.501031213996493,28.140802350077134,210.0
-14.500111268457696,28.141140645348596,210.0
-14.499147200016203,28.1414062993343,210.0
-14.498183131574713,28.141671953320003,210.0
-14.49721906313322,28.141937607305707,210.0
-14.496254994691729,28.142203261291407,210.0
-14.495290926250236,28.14246891527711,210.0
-14.494326857808746,28.142734569262814,210.0
-14.493362789367254,28.143000223248517,210.0
-14.492398720925761,28.143265877234217,210.0
-14.49143465248427,28.14353153121992,210.0
-14.490470584042779,28.143797185205624,210.0
-14.489506515601287,28.144062839191324,210.0
-14.488538633807448,28.144297044431433,210.0
-14.48753901323489,28.144269499723787,210.0
-14.486539392662333,28.14424195501614,210.0
-14.485539772089775,28.14421441030849,210.0
-14.484540151517217,28.144186865600844,210.0
-14.48354053094466,28.144159320893195,210.0
-14.482540910372101,28.144131776185546,210.0
-14.481541289799544,28.1441042314779,210.0
-14.480541669226987,28.14407668677025,210.0
-14.479542048654428,28.144049142062606,210.0
-14.478542428081871,28.144021597354957,210.0
-14.477542807509314,28.143994052647308,210.0
-14.476543186936755,28.143966507939663,210.0
-14.475543566364198,28.143938963232014,210.0
-14.474543945791641,28.143911418524365,210.0
-14.473544325219082,28.14388387381672,210.0
-14.472544704646525,28.14385632910907,210.0
-14.471545084073966,28.143828784401425,210.0
-14.47054546350141,28.143801239693776,210.0
-14.469545842928852,28.143773694986127,210.0
-14.468546222356293,28.14374615027848,210.0
-14.467546601783736,28.143718605570832,210.0
-14.466546981211179,28.143691060863187,210.0
-14.46554736063862,28.143663516155538,210.0
-14.464547740066063,28.14363597144789,210.0
-14.463550481862084,28.143570742136944,210.0
-14.462555247177384,28.143473233561078,210.0
-14.461560012492683,28.143375724985212,210.0
-14.460564777807981,28.143278216409346,210.0
-14.45956954312328,28.14318070783348,210.0
-14.458574308438578,28.143083199257614,210.0
-14.457579073753877,28.142985690681748,210.0
-14.456583839069175,28.14288818210588,210.0
-14.455588604384474,28.142790673530012,210.0
-14.454593369699774,28.142693164954146,210.0
-14.453598135015072,28.14259565637828,210.0
-14.45260290033037,28.142498147802414,210.0
-14.45160766564567,28.142400639226548,210.0
-14.450612430960968,28.14230313065068,210.0
-14.449617196276266,28.142205622074815,210.0
-14.448621961591565,28.142108113498946,210.0
-14.447626726906865,28.14201060492308,210.0
-14.446631492222163,28.141913096347213,210.0
-14.445636257537462,28.141815587771347,210.0
-14.44464102285276,28.14171807919548,210.0
-14.443645788168059,28.141620570619615,210.0
-14.442650553483357,28.14152306204375,210.0
-14.441655318798656,28.141425553467883,210.0
-14.440660084113956,28.141328044892013,210.0
-14.439664849429255,28.141230536316147,210.0
-14.438669614744553,28.14113302774028,210.0
-14.437674380059851,28.141035519164415,210.0
-14.43667914537515,28.14093801058855,210.0
-14.435680207496727,28.14091627730211,210.0
-14.434680207496728,28.14091627730211,210.0
-14.433680207496726,28.14091627730211,210.0
-14.432680207496727,28.14091627730211,210.0
-14.431680207496727,28.14091627730211,210.0
-14.430680207496726,28.14091627730211,210.0
-14.429680207496727,28.14091627730211,210.0
-14.428680207496727,28.14091627730211,210.0
-14.427680207496726,28.14091627730211,210.0
-14.426680207496727,28.14091627730211,210.0
-14.425680207496727,28.14091627730211,210.0
-14.424680207496728,28.14091627730211,210.0
-14.423680207496727,28.14091627730211,210.0
-14.422680207496727,28.14091627730211,210.0
-14.421687754413398,28.141036572346696,210.0
-14.420695595344672,28.141161553874714,210.0
-14.419703436275945,28.141286535402735,210.0
-14.41871127720722,28.141411516930752,210.0
-14.417719118138494,28.14153649845877,210.0
-14.41672695906977,28.14166147998679,210.0
-14.415734800001044,28.14178646151481,210.0
-14.41474264093232,28.141911443042826,210.0
-14.413750481863593,28.142036424570843,210.0
-14.412758322794868,28.142161406098865,210.0
-14.411766901593591,28.1422914555577,210.0
-14.410780294971575,28.14245457322503,210.0
-14.409793688349561,28.142617690892365,210.0
-14.408807081727545,28.142780808559696,210.0
-14.40782047510553,28.142943926227026,210.0
-14.406833868483515,28.14310704389436,210.0
-14.4058472618615,28.14327016156169,210.0
-14.404860655239485,28.143433279229022,210.0
-14.40387404861747,28.143596396896356,210.0
-14.402887441995453,28.143759514563687,210.0
-14.40190083537344,28.14392263223102,210.0
-14.400914228751423,28.144085749898352,210.0
-14.39992762212941,28.144248867565683,210.0
-14.39895380379223,28.144472340087955,210.0
-14.397985824400404,28.1447233697615,210.0
-14.397017845008577,28.144974399435043,210.0
-14.396049865616751,28.14522542910859,210.0
-14.395081886224926,28.145476458782134,210.0
-14.394113906833098,28.145727488455677,210.0
-14.393145927441273,28.145978518129223,210.0
-14.392177948049447,28.146229547802765,210.0
-14.39120996865762,28.14648057747631,210.0
-14.390241989265794,28.146731607149857,210.0
-14.389274009873969,28.1469826368234,210.0
-14.388306030482143,28.147233666496945,210.0
-14.387338051090316,28.14748469617049,210.0
-14.38637007169849,28.147735725844033,210.0
-14.385402092306665,28.14798675551758,210.0
-14.384434112914837,28.148237785191125,210.0
-14.383466133523012,28.148488814864667,210.0
-14.382498154131186,28.148739844538213,210.0
-14.381530174739359,28.148990874211755,210.0
-14.380562195347533,28.1492419038853,210.0
-14.379594215955708,28.149492933558847,210.0
-14.37862623656388,28.14974396323239,210.0
-14.377658257172055,28.149994992905935,210.0
-14.376690277780229,28.15024602257948,210.0
-14.375722298388402,28.150497052253023,210.0
-14.374754318996576,28.15074808192657,210.0
-14.37378633960475,28.15099911160011,210.0
-14.534694559012701,28.142946523088266,200.0
-14.534386301973239,28.14389782619329,200.0
-14.534078044933779,28.144849129298308,200.0
-14.533769787894316,28.14580043240333,200.0
-14.533461530854854,28.14675173550835,200.0
-14.533153273815394,28.147703038613372,200.0
-14.532845016775932,28.14865434171839,200.0
-14.53253675973647,28.149605644823414,200.0
-14.53222850269701,28.150556947928433,200.0
-14.531920245657547,28.151508251033455,200.0
-14.531591557287454,28.152444805528056,200.0
-14.530785691169108,28.153036903323443,200.0
-14.529979825050761,28.153629001118826,200.0
-14.529173958932413,28.154221098914213,200.0
-14.528368092814066,28.1548131967096,200.0
-14.52756222669572,28.155405294504984,200.0
-14.526720675682123,28.15593570240256,200.0
-14.525805638375566,28.15633907162251,200.0
-14.524890601069007,28.156742440842468,200.0
-14.52397556376245,28.15714581006242,200.0
-14.523060526455891,28.157549179282377,200.0
-14.522145489149333,28.15795254850233,200.0
-14.521230451842776,28.158355917722286,200.0
-14.520315414536217,28.15875928694224,200.0
-14.519400377229658,28.159162656162195,200.0
-14.518485339923101,28.15956602538215,200.0
-14.517570302616543,28.159969394602104,200.0
-14.516655265309984,28.16037276382206,200.0
-14.515740228003427,28.160776133042013,200.0
-14.514825190696868,28.16117950226197,200.0
-14.513835988851236,28.16128946674151,200.0
-14.512839185235109,28.16136935761004,200.0
-14.51184238161898,28.161449248478576,200.0
-14.510845578002852,28.16152913934711,200.0
-14.509848774386725,28.161609030215644,200.0
-14.508851970770598,28.161688921084178,200.0
-14.50785516715447,28.16176881195271,200.0
-14.506858363538342,28.161848702821242,200.0
-14.505861559922215,28.161928593689776,200.0
-14.504864756306088,28.16200848455831,200.0
-14.50386795268996,28.162088375426844,200.0
-14.502871149073831,28.162168266295378,200.0
-14.501874345457704,28.16224815716391,200.0
-14.500877541841577,28.162328048032442,200.0
-14.49988073822545,28.162407938900976,200.0
-14.498883934609323,28.16248782976951,200.0
-14.497887130993194,28.162567720638044,200.0
-14.496890522873782,28.16249048310718,200.0
-14.495893921141393,28.162408112074658,200.0
-14.494897319409004,28.162325741042135,200.0
-14.493900717676615,28.162243370009612,200.0
-14.492904115944226,28.162160998977093,200.0
-14.491907514211835,28.16207862794457,200.0
-14.490910912479446,28.161996256912047,200.0
-14.489914310747057,28.161913885879525,200.0
-14.488917709014668,28.161831514847,200.0
-14.487921107282279,28.16174914381448,200.0
-14.48692450554989,28.161666772781956,200.0
-14.485927903817501,28.161584401749437,200.0
-14.484931302085112,28.161502030716914,200.0
-14.483934700352723,28.16141965968439,200.0
-14.482938098620332,28.16133728865187,200.0
-14.481941496887943,28.161254917619345,200.0
-14.480944895155554,28.161172546586823,200.0
-14.479948293423165,28.1610901755543,200.0
-14.478951691690776,28.161007804521777,200.0
-14.477955089958387,28.160925433489258,200.0
-14.476958488225998,28.160843062456735,200.0
-14.475961886493609,28.160760691424212,200.0
-14.47496528476122,28.16067832039169,200.0
-14.47396868302883,28.160595949359166,200.0
-14.472974628875122,28.16049175948398,200.0
-14.471985858380844,28.160342317489736,200.0
-14.470997087886564,28.160192875495493,200.0
-14.470008317392285,28.16004343350125,200.0
-14.469019546898005,28.15989399150701,200.0
-14.468030776403726,28.159744549512766,200.0
-14.467042005909448,28.159595107518523,200.0
-14.466053235415169,28.15944566552428,200.0
-14.46506446492089,28.15929622353004,200.0
-14.46407569442661,28.159146781535796,200.0
-14.463086923932332,28.158997339541553,200.0
-14.462098153438053,28.158847897547314,200.0
-14.461109382943773,28.158698455553072,200.0
-14.460120612449494,28.15854901355883,200.0
-14.459131841955214,28.158399571564587,200.0
-14.458143071460936,28.158250129570344,200.0
-14.457154300966657,28.158100687576102,200.0
-14.456165530472378,28.15795124558186,200.0
-14.455176759978098,28.157801803587617,200.0
-14.45418798948382,28.157652361593374,200.0
-14.45319921898954,28.157502919599132,200.0
-14.452210448495261,28.15735347760489,200.0
-14.451221678000982,28.157204035610647,200.0
-14.450232907506702,28.157054593616405,200.0
-14.449244137012425,28.156905151622166,200.0
-14.448255366518145,28.156755709627923,200.0
-14.447266596023866,28.15660626763368,200.0
-14.446276408965257,28.156469786852135,200.0
-14.445278700892622,28.156402121485815,200.0
-14.444280992819987,28.1563344561195,200.0
-14.443283284747352,28.15626679075318,200.0
-14.442285576674719,28.15619912538686,200.0
-14.441287868602084,28.15613146002054,200.0
-14.440290160529448,28.156063794654223,200.0
-14.439292452456813,28.155996129287903,200.0
-14.438294744384178,28.155928463921583,200.0
-14.437297036311543,28.155860798555267,200.0
-14.436299328238908,28.155793133188947,200.0
-14.435301620166273,28.155725467822627,200.0
-14.434303912093638,28.15565780245631,200.0
-14.433306204021003,28.15559013708999,200.0
-14.432308495948368,28.15552247172367,200.0
-14.431310787875734,28.15545480635735,200.0
-14.4303130798031,28.155387140991035,200.0
-14.429315371730464,28.155319475624715,200.0
-14.428317663657829,28.155251810258395,200.0
-14.427319955585194,28.15518414489208,200.0
-14.426322247512559,28.15511647952576,200.0
-14.425324539439924,28.15504881415944,200.0
-14.424326831367289,28.154981148793123,200.0
-14.423329123294653,28.154913483426803,200.0
-14.422331415222018,28.154845818060483,200.0
-14.421333707149383,28.154778152694163,200.0
-14.420335999076748,28.154710487327847,200.0
-14.419338291004115,28.154642821961527,200.0
-14.41834058293148,28.154575156595207,200.0
-14.417342874858845,28.15450749122889,200.0
-14.416345960571482,28.154469605488654,200.0
-14.415353273968813,28.154590325449238,200.0
-14.414360587366145,28.154711045409826,200.0
-14.413367900763477,28.15483176537041,200.0
-14.41237521416081,28.154952485331,200.0
-14.411382527558143,28.155073205291583,200.0
-14.410389840955474,28.155193925252167,200.0
-14.409397154352806,28.155314645212755,200.0
-14.408404467750138,28.15543536517334,200.0
-14.407411781147472,28.155556085133924,200.0
-14.406419094544804,28.15567680509451,200.0
-14.405426407942135,28.155797525055096,200.0
-14.404433721339467,28.15591824501568,200.0
-14.4034410347368,28.15603896497627,200.0
-14.402448348134133,28.156159684936853,200.0
-14.401455661531465,28.15628040489744,200.0
-14.400462974928796,28.156401124858025,200.0
-14.399470288326128,28.15652184481861,200.0
-14.39847760172346,28.156642564779197,200.0
-14.397484915120792,28.15676328473978,200.0
-14.396492228518126,28.156884004700366,200.0
-14.395499541915457,28.157004724660954,200.0
-14.39450685531279,28.15712544462154,200.0
-14.393523898144533,28.15730571519885,200.0
-14.392544408798107,28.157507211154734,200.0
-14.391564919451682,28.15770870711062,200.0
-14.390585430105254,28.157910203066503,200.0
-14.389605940758829,28.158111699022392,200.0
-14.388626451412403,28.158313194978277,200.0
-14.387646962065977,28.15851469093416,200.0
-14.386667472719552,28.158716186890047,200.0
-14.385687983373126,28.15891768284593,200.0
-14.3847084940267,28.159119178801816,200.0
-14.383729004680275,28.159320674757705,200.0
-14.382749515333849,28.15952217071359,200.0
-14.381770025987421,28.159723666669475,200.0
-14.380790536640996,28.15992516262536,200.0
-14.37981104729457,28.160126658581245,200.0
-14.378831557948144,28.16032815453713,200.0
-14.377852068601719,28.160529650493018,200.0
-14.376872579255293,28.160731146448903,200.0
-14.375893089908867,28.160932642404788,200.0
-14.374913600562442,28.161134138360673,200.0
-14.373934111216014,28.161335634316558,200.0
-14.372954621869589,28.161537130272443,200.0
-14.371975132523163,28.16173862622833,200.0
-14.371005333005186,28.161973926570067,200.0
-14.370067837197714,28.162321923137537,200.0
-14.36913034139024,28.162669919705003,200.0
-14.368192845582769,28.163017916272473,200.0
-14.367255349775295,28.163365912839943,200.0
-14.366317853967821,28.163713909407413,200.0
-14.36538035816035,28.164061905974883,200.0
-14.364442862352876,28.164409902542353,200.0
-14.363505366545404,28.164757899109823,200.0
-14.36256787073793,28.165105895677293,200.0
-14.361630374930458,28.165453892244763,200.0
-14.360692879122984,28.16580188881223,200.0
-14.35975538331551,28.1661498853797,200.0
-14.358817887508039,28.16649788194717,200.0
-14.357880391700565,28.16684587851464,200.0
-14.356942895893093,28.16719387508211,200.0
-14.356120955276896,28.167740778058427,200.0
-14.355354286173558,28.168382820491594,200.0
-14.354587617070221,28.16902486292476,200.0
-14.353820947966884,28.16966690535793,200.0
-14.353054278863548,28.170308947791096,200.0
-14.35228760976021,28.170950990224267,200.0
-14.351520940656872,28.171593032657434,200.0
-14.350754271553535,28.1722350750906,200.0
-14.349987602450199,28.172877117523768,200.0
-14.349220933346862,28.173519159956935,200.0
-14.348454264243525,28.174161202390106,200.0
-14.347687595140187,28.174803244823273,200.0
-14.34692092603685,28.17544528725644,200.0
-14.346154256933513,28.176087329689608,200.0
-14.345387587830176,28.176729372122775,200.0
-14.344620918726838,28.177371414555946,200.0
-14.3438542496235,28.178013456989113,200.0
-14.343087580520164,28.17865549942228,200.0
-14.342320911416827,28.179297541855448,200.0
-14.34155424231349,28.179939584288615,200.0
-14.557718911531465,28.115196500673452,190.0
-14.557787471195864,28.1161941476914,190.0
-14.557856030860265,28.117191794709345,190.0
-14.557924590524664,28.118189441727292,190.0
-14.557993150189063,28.11918708874524,190.0
-14.558061709853463,28.120184735763186,190.0
-14.558130269517862,28.121182382781132,190.0
-14.558198829182261,28.12218002979908,190.0
-14.55826738884666,28.123177676817022,190.0
-14.558335948511061,28.12417532383497,190.0
-14.55840450817546,28.125172970852915,190.0
-14.55847306783986,28.126170617870862,190.0
