Lon,Lat,H_estimada,Bouguer_Simple,Bouguer_Completa
-158.203984475958,21.4619431639979,10.38572864350299,290,299.86013662971277
-158.204761616083,21.4670058530003,16.18311921357443,290,299.958220036366
-158.205344471176,21.4717067638499,29.318229790567187,290,300.39351654675636
-158.205150186145,21.4760459315251,45.18590893384201,290,300.7693526752384
-158.203984475958,21.4793002224405,68.31232755732098,290,302.4408259792077
-158.201653055584,21.4843623081868,145.86054508065695,290,304.9305364743514
-158.203595905896,21.4823736526344,115.53038809485136,290,307.59592575700526
-158.198155925023,21.4858085860705,144.7631895495994,290,306.7181345932221
-158.193881654338,21.4868932850531,148.91578263601883,290,305.60708849129725
-158.187275963278,21.4879779759521,202.50928231594747,290,304.6715488640051
-158.182224552468,21.4887010987272,297.1751517441681,290,309.0822706211155
-158.177755996752,21.4901473334984,463.24285536760084,290,313.810625970018
-158.172316015879,21.4915935538973,655.2629555496902,290,316.546916797711
-158.16571032482,21.4919551067512,650.3125904433705,290,311.1163088924396
-158.157744638542,21.4914127771335,458.7637594133134,290,307.63882618817377
-158.151721802576,21.491051222932,491.98058564555066,290,310.3893097138641
-158.160282001049,21.3891399020175,-6.149114360752794,285,293.6651774848205
-158.151071433435,21.393527654038,10.743880119405418,285,294.133883374741
-158.144431256782,21.3973169703039,21.283312168466438,285,294.34803741992255
-158.137576880883,21.4011061883728,190.0561275220001,285,306.27423186755084
-158.131579301971,21.406490697733,272.479464826763,285,302.81546470376117
-158.125581723059,21.4118750087265,366.2584330325863,285,304.8139224608564
-158.120869339628,21.4174585290793,347.7374369337514,285,303.72909593409855
-158.116371155444,21.4232412358826,225.60227395153893,285,300.1087028780205
-158.111872971261,21.4294224968301,224.8431259668758,285,297.33209316372324
-158.108874181805,21.4358028787696,317.48131450756983,285,302.031387872168
-158.105446993855,21.4437779639178,428.9856279029583,285,302.34116655865716
-158.104804396114,21.4505564435064,383.346028087133,285,300.90934352107627
-158.104590196868,21.4561384842365,447.1088398345617,285,303.7360287619683
-158.105232794608,21.4621190049839,544.7408196929322,285,303.0414879510923
-158.10716058783,21.4673019244575,555.9914494225859,285,306.21356305608407
-158.108874181805,21.4716873277039,536.1533892202843,285,302.85617502746777
-158.110587775779,21.4754746151712,490.17860577322585,285,296.2241790902232
-158.113586565235,21.4796604498946,525.5046342240681,285,297.6206620253207
-158.118513147913,21.4844441136629,605.6316745448057,285,299.45456985314377
-158.123868129084,21.4874338236949,676.8550750358237,285,304.4649484775049
-158.129223110256,21.490423472316,849.5970517366151,285,310.8421551493254
-158.134792290674,21.4924165372762,846.6960082011885,285,308.06179072930377
-158.139933072598,21.4934130595194,787.3688014730956,285,307.4730778007513
-158.146787448498,21.4942102724,645.7648526076135,285,308.8356844965139
-158.15342762515,21.4946088772023,571.4597715082804,285,305.89361053658905
-158.160710399543,21.4952067823581,537.260801675816,285,303.8751383794791
-158.165422782974,21.4950074809125,656.4381233512352,285,305.15126788731305
-158.178488937032,21.4940109695894,414.220014709627,285,305.77156002082154
-158.171848760379,21.4948081791939,562.899194848822,285,303.2621609404582
-158.18470071519,21.4948081791939,251.32411787107338,285,298.9188242114068
-158.190269895609,21.4956053844303,325.06543306018864,285,303.7595552794567
-158.197338470755,21.4970004830825,601.631893926207,285,306.6776723640282
-158.206977436863,21.4983955683561,457.0713755944487,285,306.6663551100024
-158.21875839544,21.5011856987643,172.4148084868571,285,299.15015358532503
-158.214474410503,21.5005878181824,251.9789671259191,285,303.8189452700009
-158.221114587155,21.500388524109,130.55288844093718,285,301.2416263942767
-158.225398572092,21.499192753934,50.02603811181474,285,297.6247397262323
-158.226041169833,21.4975983784095,42.25030905921922,285,297.4842581881449
-158.226683767574,21.4944095749377,38.827148783332845,285,300.421430241864
-158.227112166067,21.492017926468,44.96333483752028,285,300.6380554992611
-158.227968963055,21.488430380059,61.27312113768787,285,302.4815577692285
-158.228397361548,21.4852413756757,64.50080198593517,285,301.7960068789534
-158.22689796682,21.4820523014263,36.56975296555975,285,298.50068128358623
-158.223042380377,21.478065860378,13.228712918590285,285,297.98839967783806
-158.218972594687,21.4756739433626,7.696786613932459,285,296.04985774847177
-158.21533120749,21.4726839918483,12.065114751516886,285,295.7163883862326
-158.212975015775,21.4688966318212,12.296291109591191,285,295.2945414482952
-158.212546617281,21.4653085157073,9.18109247685755,285,295.40663040635275
-158.14551055056,21.3749108813506,-2.4321523302066277,280,289.76700808911363
-158.141136493768,21.3794931478032,10.136731040440857,280,289.55551414220025
-158.13512216568,21.3866208326784,40.47265154258822,280,290.3868488700053
-158.129107837592,21.3934936285247,115.52232106549152,280,292.90269185049664
-158.124187023702,21.3998570404223,182.06709241494693,280,292.7083365289889
-158.117899317064,21.4085108361364,377.824349541511,280,294.5246559530832
-158.113798638822,21.4141100779669,545.47191210239,280,299.7183176904205
-158.108604446383,21.4225085383469,359.2637503482965,280,294.7491427170689
-158.10477714669,21.4283617251264,337.7333692738915,280,294.10463020047234
-158.101769982646,21.4365048989615,530.5169372102171,280,300.3727543818872
-158.10012971135,21.4421030674022,688.5978129741991,280,304.8682016210201
-158.10012971135,21.4484643616959,553.8538707387914,280,299.5303598816245
-158.101223225547,21.4560975485954,559.8037998664155,280,299.3975391118528
