X,Y,fid,Bouguer_mG
-17.2672069849011,28.255388373152,616,255
-17.2714603342309,28.2550482540944,617,255
-17.275263045426,28.2549849747434,618,255
-17.2795106021295,28.2543752377319,619,255
-17.2851356700696,28.254146533189,620,255
-17.2893773577532,28.2532671266046,621,255
-17.2945200420681,28.2518335349134,622,255
-17.3036488279699,28.2503333523387,623,255
-17.3125236682828,28.2458501735674,624,255
-17.3151303892451,28.2438199589029,625,255
-17.3174130398063,28.2409882544095,626,255
-17.3201009816508,28.2386522256134,627,255
-17.3229438013659,28.236448246323,628,255
-17.3247336716308,28.2348010475236,629,255
-17.3262018096057,28.2323509207921,630,255
-17.3281377820213,28.2304317343387,631,255
-17.3296057870595,28.2279815777459,632,255
-17.331067872986,28.2252620478538,633,255
-17.3310034730746,28.2222990793559,634,255
-17.3309156707434,28.2182586654809,635,255
-17.3308483679127,28.2151610130564,636,255
-17.3310851585031,28.2120581758109,637,255
-17.3322400173763,28.2092091449238,638,255
-17.3336930290108,28.2060855577666,639,255
-17.3345601876709,28.2027309101036,640,255
-17.3343426024579,28.1990684877571,641,255
-17.3363471366621,28.1961013571464,642,255
-17.338903087792,28.1931247745803,643,255
-17.341323686004,28.1902726698426,644,255
-17.3427817102767,28.1875592161636,645,255
-17.3435503158368,28.1848575587148,646,255
-17.3447378185674,28.1823931292352,647,255
-17.3471580336069,28.1795409408706,648,255
-17.3492863814248,28.1759604995737,649,255
-17.3515364109651,28.1716447143521,650,255
-17.3525697124283,28.1684496511794,651,255
-17.3537167338437,28.1641527891981,652,255
-17.353335293514,28.1656257966433,653,255
-17.3540901416866,28.1623133065652,654,255
-17.3532176542819,28.160250835025,655,255
-17.3509485104807,28.1569038721277,656,255
-17.3487626360945,28.1535101045583,657,255
-17.3518689944297,28.1587596696014,658,255
-17.3496796438817,28.155210012738,659,255
-17.3405486824337,28.1480359045633,660,255
-17.3450073663929,28.150767048915,661,255
-17.3370204992201,28.1476282533753,662,255
-17.3333164354871,28.1472235066133,663,255
-17.3288986668084,28.1463628903932,664,255
-17.3243320033735,28.1467524076929,665,255
-17.3194269354521,28.1477713827263,666,255
-17.31488028208,28.1490960667821,667,255
-17.3109768572325,28.1476022941116,668,255
-17.3124108953491,28.1488258461695,669,255
-17.3171536240431,28.1484337428352,670,255
-17.3095294655374,28.1457550707692,671,255
-17.3089482341904,28.1432693503627,672,255
-17.308174421865,28.1400070201613,673,255
-17.3068796864715,28.137065396301,674,255
-17.3047022760975,28.1339826378967,675,255
-17.3029084634772,28.1320035767383,676,255
-17.3006206796717,28.1294955514923,677,255
-17.2992871095417,28.1268300032684,678,255
-17.3010085958722,28.125244932634,679,255
-17.3026997964881,28.1222456497438,680,255
-17.3042374488958,28.1195318708874,681,255
-17.3065958613343,28.1178437143226,682,255
-17.3114026929573,28.117029486524,683,255
-17.3089251578144,28.1171934558969,684,255
-17.3135626718608,28.1149155247931,685,255
-17.3147633525798,28.1130621499149,686,255
-17.3127793576142,28.1105292971626,687,255
-17.3140350962424,28.1112413445233,688,255
-17.3102967371477,28.1104489567951,689,255
-17.3065924186016,28.1112445855714,690,255
-17.3027685326947,28.1128975767435,691,255
-17.2986689548459,28.1145550896889,692,255
-17.2953881553378,28.1158321511491,693,255
-17.2926194306595,28.1152674547335,694,255
-17.2884547144899,28.1138705606776,695,255
-17.2858264424297,28.1134255860262,696,255
-17.282116617765,28.1139762388091,697,255
-17.2774629030988,28.11552014837,698,255
-17.2714259933877,28.1168424186139,699,255
-17.2664938229444,28.1182683718483,700,255
-17.2623882759915,28.1196805086409,701,255
-17.259637512764,28.1199703105027,702,255
-17.2744418900621,28.1160591498303,703,255
-17.2686907758018,28.1178653945062,704,255
-17.2643045546494,28.1190378149331,705,255
-17.2305005305655,28.1143407584808,706,250
-17.2255948345139,28.114662472964,707,250
-17.221219774866,28.1142495048986,708,250
-17.2168607248275,28.1132128154574,709,250
-17.2128497461425,28.1121458265583,710,250
-17.2077280831495,28.1113795608767,711,250
-17.2026122609634,28.1108959581685,712,250
-17.1973369637063,28.1104147187498,713,250
-17.1920732062502,28.1104989948979,714,250
