Longitud_DD,Latitud_DD,Elevacion_m,Gravedad_Obs_mGal,Gravedad_Normal_mGal,Anomalia_Aire_Libre_mGal,Anomalia_Bouguer_Simple_mGal,Anomalia_Bouguer_Completa_mGal
-13.596944444444444,28.991666666666667,181.5248,979428.06,979190.6555849216,237.40441507846117,219.89834489126116,221.06572469099413
-13.596877722222223,28.99165766666667,182.6791,979427.81,979190.298621029,237.5113789710449,219.8939892461449,220.90469067186285
-13.604272333333332,28.993685944444444,222.5012,979418.92,979178.1629451796,240.75705482042395,219.29926159362395,219.18108306354523
-13.608466055555555,29.001676166666666,259.1671,979412.59,979167.458186795,245.1318132049637,220.1379972480637,220.32291973374225
-13.611471305555556,29.007909555555557,274.3655,979409.14,979163.244792215,245.89520778506994,219.43567333056995,219.06376786777446
-13.637648916666667,28.95664811111111,128.6033,979402.64,979204.3098412087,198.33015879127197,185.92778514257196,186.87640945745153
-13.581556361111112,29.046356194444446,204.9734,979409.45,979187.60807315,221.84192684991285,202.07449712731284,201.49570675151287
-13.601517722222221,28.99169413888889,211.1458,979422.42,979181.5152251984,240.9047748016892,220.5420849954892,220.842214030534
-13.67737111111111,28.948873666666668,184.7667,979372.04,979186.3800355509,185.65996444912162,167.84124866782162,168.3044736442224
-13.480277777777777,29.203888888888887,413.1868,979342.83,979135.443941123,207.3860588769894,167.5387370717894,173.08344813390008
-13.47888888888889,29.21638888888889,482.5765,979324.83,979114.9912366988,209.83876330114435,163.29956821764435,175.356760961305
-13.478871833333333,29.21636511111111,483.7831,979327.46,979114.617044474,212.8429555259645,166.1873971450645,178.31854289019472
-13.772062805555557,28.958686444444442,152.1314,979370.13,979197.2036925055,172.92630749451928,158.25490740991927,158.29251565591366
-13.782414472222223,28.953074916666665,128.0136,979375.48,979204.2184952797,171.2615047203144,158.9160011499144,159.3939790712496
-13.790435444444444,28.947170194444446,97.4477,979382.94,979213.2012954634,169.73870453657582,160.34094579627583,161.03316404606957
-13.798448666666667,28.94330522222222,78.5344,979388.03,979218.7435314371,169.28646856290288,161.71268956130288,162.62607311557795
-13.814064527777779,28.936407638888888,56.5514,979393.76,979225.0014478015,168.7585521985311,163.3047917339311,164.0586348620685
-13.814166666666667,28.93638888888889,56.5502,979393.76,979225.0003843599,168.75961564015597,163.30597090235597,164.18626786018172
-13.822601138888889,28.92860427777778,40.0499,979399.0,979229.4982784245,169.50172157550696,165.63934926940695,166.41418169792436
-13.826863472222222,28.919140527777778,27.1806,979404.61,979232.7471630881,171.86283691192511,169.2415670285251,169.91153947781552
-13.830899305555555,28.90743008333333,29.5789,979407.04,979231.1118123267,175.92818767332938,173.07562813622937,173.71694219909142
-13.833950555555557,28.898889527777776,32.1304,979405.72,979229.6716025955,176.04839740449097,172.94977375889096,173.47965754469448
-13.83388888888889,28.898888888888887,32.2687,979405.67,979229.6288643824,176.04113561764825,172.92917445834826,173.44354411254392
-13.833605555555556,28.888460583333334,42.7798,979399.0,979225.5876666937,173.41233330627438,169.28669217407437,169.6330233799797
-13.832145972222222,28.878602833333336,33.8724,979395.24,979227.584169588,167.65583041193895,164.38921002833894,164.9752279436411
-13.831460388888889,28.868331277777777,29.7631,979393.42,979228.0682069064,165.35179309360683,162.48146949270682,162.96067469075143
-13.83367325,28.858656250000003,3.0013,979398.0,979235.5902322193,162.4097677806858,162.1203254099858,162.70699082513485
-13.83361111111111,28.858611111111113,2.5261,979398.22,979235.7334696245,162.48653037543409,162.24291581753408,162.88115398312362
-13.829718722222221,28.863219805555556,6.3297,979397.96,979234.911232789,163.04876721091568,162.43833727261568,163.53289637487953
-13.816116111111112,28.86353641666667,10.3245,979396.84,979233.7023059359,163.1376940640621,162.1420096085621,162.65578824717446
-13.804368583333334,28.861551083333335,27.2332,979389.65,979228.3314451014,161.31855489860754,158.69221232380755,159.2538161776985
-13.798073888888888,28.859559750000003,27.9091,979387.25,979227.9707873863,159.27921261370648,156.58768691880647,157.4990473075138
-13.7925,28.85666666666667,45.5985,979380.49,979222.2897074606,158.20029253943358,153.80281879793358,155.73669149173787
-13.79262975,28.85679702777778,46.809,979380.12,979221.9260129604,158.19398703961633,153.67977388861632,155.46934832812187
-13.47350325,29.188459583333334,366.383,979350.81,979148.7018130942,202.10818690585438,166.7745767688544,167.66046409709367
-13.814067222222222,28.936409722222223,56.5582,979393.76,979224.9995081796,168.7604918204015,163.3060755706015,164.06138787251496
-13.52549313888889,28.97363447222222,4.3726,979428.44,979243.9555671695,184.48443283047527,184.06274365907527,185.7726366101793
-13.530000000000001,28.971944444444443,2.5379,979429.0,979244.392552743,184.60744725703262,184.36269471893263,186.3109612332642
-13.824000527777777,28.92715288888889,43.0792,979398.06,979228.4522522349,169.60774776514154,165.45323279634155,166.07141238992358
-13.834069888888889,28.88844525,45.3765,979398.2,979224.7849698906,173.41503010934684,169.03896582584684,169.21935971021395
-13.832623861111111,28.859395694444444,2.4005,979398.26,979235.8321351099,162.42786489007995,162.19636307057993,162.78290647488316
