Longitud_DD,Latitud_DD,Elevacion_m,Gravedad_Obs_mGal,Gravedad_Normal_mGal,Anomalia_Aire_Libre_mGal,Anomalia_Bouguer_Simple_mGal,Anomalia_Bouguer_Completa_mGal
-17.261965777777778,28.182815416666667,195.5111,979408.54,979124.9664454856,283.57355451444164,262.5872366315616,303.65811749558804
-17.26388888888889,28.18138888888889,182.3137,979409.56,979128.9326414395,280.6273585605668,261.0576601516068,301.19172771494715
-17.26556686111111,28.181038361111113,181.3521,979409.86,979129.2030941973,280.6569058026653,261.1904263069853,301.5020721151651
-17.266739138888887,28.179858361111112,211.1937,979402.79,979119.9036842216,282.8863157784799,260.21661506551993,303.9344370023899
-17.270045277777776,28.175482555555558,248.8773,979392.09,979107.9437854993,284.1462145006517,257.4315260168117,305.6777150913585
-17.275383055555555,28.172364611111114,327.7516,979375.71,979083.3656784251,292.34432157489937,257.1632026296194,314.55967764556783
-17.280460416666667,28.168851111111113,410.0943,979360.66,979057.6883348085,302.97166519158054,258.95181495414056,325.8524589881748
-17.280555555555555,28.152777777777775,410.3341,979360.59,979056.4065990812,304.1834009187296,260.1378103574496,327.6265033074523
-17.2812675,28.164914333333332,495.4301,979344.84,979031.0564845063,313.7835154936183,260.6036522155383,337.1292249505344
-17.286132972222223,28.15948297222222,581.1217,979327.37,979004.2036142362,323.16638576379046,260.78831758843046,347.3205783568406
-17.287292583333336,28.158255527777776,647.1568,979313.39,978983.7334357502,329.6565642497735,260.1902356123335,354.20410289681433
-17.291890944444447,28.162500305555554,757.5277,979285.72,978949.9941425899,335.72585741011426,254.41222806995427,360.8361449902007
-17295,28.163888888888888,813.4303,979271.69,978932.8487431408,338.8412568591302,251.52699771289022,364.3199656008079
-17.29616427777778,28.164809666666667,814.8222,979271.26,978932.4884474145,338.771552585531,251.30788577977103,364.288117710229
-17.293996444444446,28.16190236111111,883.7767,979253.54,978910.9934726367,342.5465273633599,247.68122936399993,368.35810010762725
-17.29806877777778,28.15764722222222,961.1229,979235.46,978886.8087268191,348.65127318084706,245.48357219652706,375.243882623077
-17.299716361111113,28.15510736111111,1018.9285,979220.01,978868.7826596057,351.2273403942818,241.85474006148178,378.32586813336945
-17.28950216666667,28.14683586111111,1072.3086,979212.1,978851.6918887341,360.4081112658605,245.30564829498047,387.69629699930255
-17.283206222222223,28.140350972222222,1098.5426,979207.0,978843.1109613347,363.88903866533656,245.97059714725654,391.43466896792296
-17.281944444444445,28.13888888888889,1098.5838,979206.99,978842.9884393566,364.00156064343173,246.0786966843917,391.6006912906726
-17.27985052777778,28.13485525,1111.1775,979204.77,978838.8000800064,365.96991999365855,246.69523820165853,393.93722318969526
-17.275287666666667,28.128940833333335,1156.6872,979191.65,978824.315414559,367.3345854410436,243.17485604328357,395.9365741475595
-17.26630861111111,28.127417444444443,1228.4172,979178.67,978802.0716788939,376.59832110616844,244.73903612440841,404.34535017080395
-17.26638888888889,28.1275,1257.5144,979171.31,978793.101342394,378.2086576060392,243.22605589851918,406.0989321083043
-17.256735666666668,28.127490305555558,1256.8201,979171.52,978793.3148057755,378.20519422448706,243.29711923440706,403.2597943788274
-17.251956166666666,28.121208722222224,1285.2494,979161.76,978784.0728129847,377.6871870153118,239.72748821979178,402.65797991361654
-17.243077305555556,28.115370722222224,1350.7733,979140.22,978763.4210328413,376.7989671586547,231.80588051801467,401.53894133075056
-17.243055555555557,28.111111111111114,1352.8527,979135.86,978762.4598367768,373.40016322315205,228.18387212299203,399.86826208078617
-17.242928194444445,28.109444444444446,1353.2855,979135.73,978762.2012312853,373.52876871463377,228.26602051623377,400.74962058392043
-17.24571786111111,28.102298083333334,1331.0387,979133.96,978768.5277702584,365.4322297415929,222.55747085263286,397.2931063751318
-17.246939555555556,28.09560886111111,1303362,979136.1,978776.5638565215,359.5361434784718,219.63222370887175,397.16836445304756
-17.25017825,28.090514027777775,1207654,979152.28,978805.7075440048,346.5724559952505,216.94190951205047,390.2097716295667
-17.25692822222222,28.087633027777777,1145.4003,979161.06,978824.697406149,336.3625938510522,213.4144093288122,385.3950423164984
-17.251872,28.088981388888886,1083.7488,979179.41,978843.8193095685,335.5906904315343,219.2602272404943,380.96278749416877
-17.251944444444444,28.089166666666664,1083.4637,979179.5,978843.9211689715,335.5788310285425,219.27897069958246,380.69805139935596
-17.25,28.08611111111111,1048.2273,979184.59,978854.5633629584,330.02663704159204,217.509080077752,379.2223524572838
-17.2455,28.08336111111111,982.3345,979191.9,978874.6873242682,317.21267573186196,211.76810463426193,370.1830038487724
-17.238928166666668,28.06915902777778,893.8236,979208.16,978900.9319730599,307.2280269401381,211.28428665725806,379.2308144251284
-17.239444444444445,28.06527777777778,842.4385,979216.26,978916.4961745578,299.7638254421763,209.3358029013763,374.8580329863557
-17.239971944444445,28.063724333333333,842.4219,979216.27,978916.3848323064,299.88516769360285,209.45892701008285,375.9292119008062
-17.234584166666668,28.057550055555556,777.5245,979228.07,978935.9470422859,292.1229577140184,208.66285586441842,371.19815953912524
-17.22976013888889,28.055497388888888,705.8191,979245.28,978957.9196661031,287.3603338969406,211.59714704766054,367.34294588018463
-17.231770694444442,28.050382722222224,644.8012,979255.72,978976.3655013173,279.35449868266005,210.14102203370004,361.1268337828062
-17.23165633333333,28.046525805555557,587.2425,979267.14,978993.838678542,273.30132145807147,210.26624171407147,356.16218318280323
-17.229166666666664,28.04527777777778,533.9434,979279.68,979010.1933231179,269.48667688213754,212.17276517141755,352.6897797658068
-17.227915999999997,28.045109444444446,532.5321,979280.12,979010.6162434974,269.5037565026432,212.3413348629632,352.72045842383625
-17.233014527777776,28.039679444444445,467098,979290.26,979030.4029940378,259.85700596217066,209.71833296377065,344.3233325035945
-17.226642666666667,28.03974830555556,410.2091,979304.68,979047.9651475069,256.7148524931399,212.68267953185992,341.1389825787095
-17.22063025,28.037342972222223,360.5071,979315.37,979063.1242981885,252.2457018115092,213.5485812918292,337.04205552292547
-17.218503666666663,28.032792527777776,302.7653,979325.81,979080.6045091801,245.20549081999343,212.70642130575342,330.695879963549
-17.20915447222222,28.032407888888887,226.0407,979341.98,979104.2563071384,237.72369286161847,213.46030329105847,323.2797814952712
-17.206944444444442,28.029166666666665,149.5565,979356.49,979127.6207792182,228.86922078183852,212.8157064266385,314.87820213774324
-17.20505797222222,28.02788783333333,149.3061,979356.57,979127.602278615,228.96772138494998,212.94108516606997,315.11518669532785
-17.204722222222223,28.029166666666665,130.6655,979360.25,979133.451720361,226.79827963898424,212.77254033658423,312.81552869056515
-17.204432277777777,28.03290961111111,98.9802,979370.04,979143.5122727666,226.5277272334788,215.9031133813188,312.1539313466807
-17.20057486111111,28.03273572222222,38.4576,979383.23,979162.1809227497,221.04907725029625,216.92100770021625,306.7591411552184
-17.192824,28.033769944444447,51.0977,979380.89,979158.3566996822,222.5333003178239,217.04843232166388,308.1118290636256
