Lon_DD,Lat_DD,H_estimada_m,Bouguer_Simple,Bouguer_Completa
-28.244,38.494,-298.3224320000063,128.0,79.67950169460251
-28.383,38.457,-381.752427999981,128.0,74.61104971225978
-28.392,38.455,-385.6316799999896,128.0,74.21283978706968
-28.428,38.427,-474.3597279999722,128.0,66.58212801387866
-28.431,38.428,-468.87678399998134,128.0,67.22502505922621
-28.433,38.428,-467.719311999982,128.0,67.3599266610516
-28.436,38.429,-462.27467199996465,128.0,67.97014335369803
-28.439,38.431,-453.1646919999826,128.0,68.97585806272971
-28.44,38.434,-441.53247999998274,128.0,70.23991691559137
-28.441,38.438,-426.2445039999676,128.0,71.88158329386597
-28.442,38.442,-410.9948319999767,128.0,73.50874104630861
-28.443,38.445,-399.45837999997684,128.0,74.73665749533572
-28.444,38.448,-387.9506559999789,128.0,75.9597628879281
-28.447,38.449,-382.84596399998776,128.0,76.50518946020011
-28.45,38.45,-377.7699999999706,128.0,77.04618390021938
-28.452,38.453,-365.92772799997033,128.0,78.30289445436591
-28.454,38.455,-357.76515999998855,128.0,79.16894019192281
-28.456,38.458,-346.0282239999898,128.0,80.41330542841716
-28.454,38.459,-343.2761679999724,128.0,80.70418990159816
-28.451,38.46,-340.93047999998134,128.0,80.95131405960993
-28.447,38.46,-342.63255999998194,128.0,80.76793516107956
-28.444,38.462,-336.56886399997376,128.0,81.40728969205712
-28.441,38.464,-330.4477119999917,128.0,82.05154473609093
-28.437,38.465,-328.36953999997354,128.0,82.26173676202966
-28.435,38.463,-336.5991399999828,128.0,81.37975631893413
-28.432,38.461,-345.28777599999114,128.0,80.43638459092834
-28.429,38.459,-354.03386799997304,128.0,79.46600194661781
-28.427,38.458,-358.6460079999901,128.0,78.9217046287699
-28.424,38.457,-363.71718399998093,128.0,78.16747873302438
-28.42,38.457,-365.47671999997993,128.0,76.86022147943649
-28.417,38.457,-366.79637199998,128.0,76.39390189092643
-28.413,38.457,-368.55590799998055,128.0,76.09537522973396
-28.41,38.457,-369.8755599999806,128.0,75.92226122050748
-28.407,38.456,-375.0424959999714,128.0,75.36104863970448
-28.403,38.457,-372.9547479999813,128.0,75.56306062564926
-28.4,38.456,-378.15519999997184,128.0,75.00998079221165
-28.397,38.456,-379.48921599997186,128.0,74.86409284950767
-28.394,38.455,-384.7327599999901,128.0,74.30974255695084
-28.395,38.423,-509.2349799999626,128.0,61.94133459792556
-28.392,38.425,-503.2047999999817,128.0,62.31711178412927
-28.388,38.425,-505.5771999999804,128.0,62.044108913754776
-28.385,38.424,-511.3091199999708,128.0,61.5132357132183
-28.38,38.423,-518.2751199999627,128.0,60.84668495301929
