Lon_DD,Lat_DD,H_estimada_m,Bouguer_Simple,Bouguer_Completa
-28.7,38.625,-587.8499999999851,111.0,11.990867360132064
-28.7,38.62,-577.8959999999793,111.0,14.390099116348281
-28.697,38.616,-565.0032479999828,111.0,17.487240231374823
-28.694,38.612,-552.0966719999863,111.0,20.58820856609656
-28.698,38.607,-548.7188639999831,111.0,21.433532542878222
-28.703,38.604,-550.9934879999813,111.0,20.929842556822226
-28.704,38.599,-542.7011039999777,111.0,22.9838612139201
-28.705,38.592,-530.4386399999773,111.0,26.151771871847323
-28.7,38.589,-516.1811999999778,111.0,29.765582070255288
-28.695,38.583,-495.92543999997787,111.0,37.301327659122826
-28.701,38.581,-501.9181439999879,111.0,36.98251770057237
-28.705,38.583,-512.5473599999755,111.0,34.92673030970339
-28.703,38.578,-499.27761599998564,111.0,37.56200570636239
-28.701,38.572,-484.006127999986,111.0,39.45955982046777
-28.696,38.569,-469.6841759999867,111.0,41.09959477794637
-28.692,38.564,-453.0261119999784,111.0,42.97395102775825
-28.685,38.56,-433.31639999997924,111.0,45.17050956941847
-28.677,38.557,-413.90073599997936,111.0,47.325335863535955
-28.67,38.555,-398.14439999997705,111.0,49.070349231602776
-28.665,38.55,-381.3579999999865,111.0,50.91323027965814
-28.66,38.547,-371.94087999998715,111.0,51.941738543197445
-28.652,38.546,-364.52444799999296,111.0,52.75245416197032
-28.645,38.548,-363.7182399999974,111.0,52.84316576832035
-28.639,38.547,-357.6741519999882,111.0,53.505122371496014
-28.634,38.545,-350.3843199999982,111.0,54.30256389243236
-28.63,38.544,-345.7436799999882,111.0,54.81126317532717
-28.626,38.54,-335.32575999999403,111.0,55.94990601888908
-28.693,38.639,-604.3116479999954,110.0,7.018280014800041
-28.698,38.636,-606.4854719999936,110.0,6.502044760303875
-28.701,38.633,-605.4097919999934,110.0,6.766416994881439
-28.704,38.629,-602.3559839999837,110.0,7.509502652105496
-28.707,38.624,-597.3292319999925,110.0,8.732252538374887
-28.711,38.619,-593.9612159999836,110.0,9.566230440597316
-28.712,38.613,-583.6993439999844,110.0,12.058420052253872
-28.713,38.607,-573.4443839999853,110.0,14.563203264809935
-28.716,38.604,-572.4447359999854,110.0,14.848352784223408
-28.721,38.603,-578.7165119999886,110.0,13.3872946103482
-28.728,38.604,-592.2458879999871,110.0,10.181242261989674
-28.734,38.601,-596.2328159999875,110.0,9.342921682815927
-28.739,38.597,-596.6185919999901,110.0,9.447293756652591
-28.743,38.593,-595.3709759999907,110.0,10.067348660582752
-28.742,38.588,-583.8815039999888,110.0,13.6429426160094
-28.742,38.581,-570.1152479999922,110.0,27.124352249798946
-28.741,38.576,-558.6159839999843,110.0,29.55906423882857
-28.731,38.57,-530.1160799999857,110.0,33.17671241600802
-28.628,38.536,-328.9179519999971,110.0,55.647682090099195
-28.633,38.538,-336.0969759999872,110.0,54.86121577170951
-28.638,38.542,-347.22342399999843,110.0,53.644622770836406
-28.643,38.543,-352.53565599999285,110.0,53.06308566805204
-28.652,38.542,-356.59849599999706,110.0,52.617840642804765
-28.659,38.542,-361.28603199999515,110.0,52.105913309120794
-28.666,38.545,-371.9996799999961,110.0,50.93568531065594
-28.67,38.548,-384.0878399999804,110.0,49.6063892600961
-28.673,38.552,-397.16030399997095,110.0,48.169043275535756
-28.681,38.555,-416.60591999997683,110.0,46.01791776894887
-28.689,38.559,-438.02102399997216,110.0,43.642651490668
-28.694,38.562,-452.3838719999716,110.0,42.04270031937365
-28.7,38.565,-468.4019999999731,110.0,40.24670902930612
-28.705,38.567,-480.740639999977,110.0,38.85255729224385
-28.71,38.569,-493.06775999998683,110.0,37.446949555150944
-28.707,38.572,-494.017295999987,110.0,37.31441561121804
-28.706,38.577,-502.2854879999765,110.0,36.2494691945483
-28.709,38.581,-515.2248959999872,110.0,34.29283306056459
-28.629,38.531,-319.89205599999246,109.0,55.63409995597281
-28.634,38.533,-327.0263679999964,109.0,54.85243498899824
-28.638,38.529,-321.817888000001,109.0,55.422913577885716
-28.642,38.532,-330.28153599998586,109.0,54.49614113626606
-28.646,38.535,-338.7918399999868,109.0,53.56485237001984
-28.652,38.536,-344.70956799999607,109.0,52.918173258262044
-28.658,38.537,-350.65062399999124,109.0,52.26946955003325
-28.665,38.539,-359.28363999999436,109.0,51.32687609169107
-28.668,38.537,-358.6215839999692,109.0,51.39839087479238
-28.673,38.536,-365.0586719999725,109.0,50.686348922785605
-28.678,38.537,-375.5084639999728,109.0,49.5337318810759
-28.678,38.541,-383.5223519999688,109.0,48.65381735827007
-28.677,38.546,-391.8562079999724,109.0,47.74114036150352
-28.679,38.551,-405.2376959999765,109.0,46.26981378810033
-28.683,38.552,-413.9607839999745,109.0,45.30395105311967
-28.687,38.554,-424.6775519999823,109.0,44.117612730901676
-28.692,38.556,-437.06284799997206,109.0,42.743082616552186
-28.697,38.558,-449.436623999976,109.0,41.36618384761978
-28.702,38.56,-461.79887999998584,109.0,39.98590847665176
-28.708,38.561,-473.83771199997625,109.0,38.63593664563447
-28.713,38.563,-486.1786559999861,109.0,37.24538875838904
-28.717,38.564,-494.8545119999783,109.0,36.26261315256823
-28.717,38.569,-504.75955199998407,109.0,35.114739420521495
-28.723,38.57,-516.7586399999805,109.0,33.729214635606354
-28.727,38.567,-517.5116159999824,109.0,33.66379985052251
-28.732,38.565,-521.9239199999762,109.0,33.15193501602525
-28.738,38.565,-531.9592799999771,109.0,31.949181238990466
-28.74,38.567,-539.2399199999804,109.0,31.068678829338918
-28.745,38.567,-547.5969599999853,109.0,29.946740002628786
-28.749,38.57,-560.1703199999824,109.0,28.140619820610464
-28.75,38.573,-567.7259999999853,109.0,27.06337385951707
-28.75,38.577,-575.5739999999814,109.0,25.958694858843025
-28.748,38.581,-580.0953119999931,109.0,24.67137639103009
-28.748,38.585,-587.9479199999892,109.0,14.709052322727945
-28.749,38.589,-597.4592639999815,109.0,9.443621777247557
-28.751,38.593,-608.6224319999958,109.0,6.573137225858908
-28.751,38.596,-614.5067039999825,109.0,5.007023289449506
-28.748,38.599,-615.4320479999826,109.0,4.280604762116177
-28.744,38.601,-612.751055999985,109.0,4.6239489133896114
-28.739,38.603,-608.4286079999913,109.0,5.467473950687122
-28.734,38.607,-608.0601119999886,109.0,5.413359955078349
-28.73,38.609,-605.4136799999912,109.0,5.982538650385578
-28.726,38.609,-598.8248159999886,109.0,7.530278423354204
-28.723,38.61,-595.8607199999835,109.0,8.212785417502332
-28.718,38.61,-587.6275199999848,109.0,10.16065387865683
-28.716,38.614,-592.2605759999826,109.0,9.01454496674355
-28.717,38.617,-599.8479359999794,109.0,7.182783855761123
-28.715,38.621,-604.4913599999912,109.0,6.0445335233916495
-28.713,38.625,-609.143999999989,109.0,4.90887705689282
-28.709,38.628,-608.548847999987,109.0,5.034566992675515
-28.708,38.632,-614.8573439999811,109.0,3.5106904975605033
-28.704,38.635,-614.2869599999849,109.0,3.637236867738139
-28.705,38.64,-625.8587999999869,109.0,0.855517051468091
-28.701,38.639,-617.3511359999947,109.0,2.894707385571216
-28.696,38.64,-611.1945599999913,109.0,4.368014676979598
-28.711,38.632,-619.7592479999815,107.0,0.33959541805555915
-28.714,38.629,-618.7129439999812,107.0,0.6040400494060023
-28.716,38.626,-616.0395839999849,107.0,1.2594396464911313
