Longitude,Latitude,Elevation_m,ObsGravity_mGal,NormalGravity_mGal,FreeAir_mGal,Bouguer_Simple_2.4_mGal,Bouguer_Completa_2.4_mGal,Bouguer_Completa_2.2_mGal,Bouguer_Completa_2.5_mGal,Bouguer_Completa_2.7_mGal
-16.7841,28.2882,1268.3,979155.539,978801.8629072859,353.6760927140713,226.0445271140713,354.2822527178133,353.70963399337916,354.5685620800304,355.14118080446457
-16.7863,28.2991,1226.2,979165.752,978815.6723625464,350.0796374535421,226.68467905354208,351.7504261750912,351.08363243677655,352.08382304424856,352.7506167825632
-16.7914,28.3026,1186.5,979175.943,978828.1839076008,347.759092399152,228.359224399152,350.91088777835387,350.11979427719257,351.30643452893446,352.09752803009576
-16.7886,28.312,1173.3,979177.796,978832.9649955642,344.8310044357786,226.7594788357786,347.66341190227575,346.8882849312212,348.050975387803,348.82610235885755
-16.7813,28.311,1220.2,979165.125,978818.4205997995,346.7044002005132,223.91323380051318,346.9399277257087,346.3796918937128,347.22004564170663,347.78028147370253
-16.7808,28.3016,1313.2,979144.895,978789.0216207568,355.87337924318854,223.72343684318852,355.0638902410888,354.58708229414464,355.3022942145609,355.7791021615051
-16.7733,28.2987,1349.7,979136.749,978777.5431914775,359.20580852241255,223.38279812241254,353.1375310054008,353.102752164719,353.1549204257417,353.1896992664235
-16.7478,28.2517,1496.4,979108.088,978728.7487262054,379.3392737945542,228.75354899455417,325.653443660259,329.60677182046635,323.67677958015526,319.7234514199479
-16.8015,28.3224,1060.1,979203.044,978868.6736583747,334.37034162529744,227.69035842529746,339.9865236936856,338.9702786241891,340.49464622843385,341.5108912979304
-16.8028,28.3301,981.4,979218.639,978893.5360051886,325.1029948113719,226.3427500113719,331.2974517383147,330.229672060085,331.83134157742955,332.89912125565917
-16.7974,28.3228,1123.2,979187.203,978849.236065801,337.9669341989793,224.93707179897928,342.98318663921174,342.0050470050161,343.47225645630954,344.4503960905052
-16.7852,28.3211,1186.7,979170.465,978829.5172536661,340.947746333899,221.52775193389897,343.1094635263621,342.3709239462139,343.4787333164362,344.21727289658435
-16.815,28.3044,955.4,979227.392,978899.6198619836,327.77213801641483,231.62832521641485,333.9204960619412,332.9080349520294,334.4267266168971,335.4391877268089
-16.8011,28.3079,1027.4,979212.91,978877.6690834595,335.240916540497,231.85159974049697,340.358960492541,339.4220906195209,340.82739542905097,341.76426530207107
-16.8098,28.3113,1140.0,979186.725,978843.1856943031,343.539305696846,228.81882569684598,349.48276458414716,348.4378625709105,350.0052155907655,351.05011760400214
-16.8056,28.3025,987.9,979220.364,978889.4490695499,330.91493045003153,231.50057765003152,336.3602628767652,335.40961443741566,336.83558709643995,337.78623553578944
-16.8159,28.2929,916.3,979231.075,978910.8170689511,320.25793104886543,228.04882944886543,326.2071617745013,325.23428656581365,326.6935993788451,327.66647458753266
-16.8157,28.2835,808.4,979250.427,978943.4018217432,307.0251782567939,225.67426945679387,312.83544028135145,311.90603740517355,313.30014171944043,314.22954459561834
-16.8171,28.2795,734.2,979264.804,978965.9962429676,298.8077570324531,224.92374263245307,304.6313914620019,303.7184433822843,305.0878655018606,306.00081358157814
-16.8084,28.2914,928.6,979229.984,978906.9088812255,323.0751187745482,229.62824357454815,328.560293971656,327.63051973090813,329.0251810920299,329.95495533277773
-16.803,28.2855,971.3,979217.967,978893.2894303519,324.6775696480181,226.9337080480181,329.6267565270751,328.741656972623,330.0693063043011,330.9544058587532
-16.7974,28.2822,1044.9,979202.33,978870.3325902482,331.9974097517552,226.84703295175518,336.1974217886506,335.3657599001467,336.61325273290254,337.44491462140644
-16.8051,28.2741,983.2,979207.42,978888.7588149144,318.66118508565705,219.71980268565704,323.66277432349676,322.77633251911993,324.10599522568515,324.992437030062
-16.8006,28.2774,1065.7,979194.118,978863.5535232221,330.56447677791584,223.32095437791583,335.0450267414095,334.1864604095169,335.47430990735586,336.3328762392485
-16.7268,28.2634,1847.9,979030.754,978621.2137624176,409.5402375824051,223.58236478240508,343.8092472106026,348.7167982562037,341.35547168780215,336.4479206422011
-16.7414,28.2926,1603.2,979078.721,978698.8870465559,379.8339534441475,218.50073104414747,315.96947813840563,320.74328188509503,313.5825762650609,308.8087725183715
-16.7315,28.2949,1676.6,979061.049,978676.4207001667,384.6282998332754,215.90868863327537,316.58594528497025,321.69893474353853,314.0294505556861,308.9164610971178
-16.7227,28.296,1700.4,979057.297,978669.162844816,388.13415518403053,217.01950238403052,317.682965416378,322.99697555739164,315.02596034587117,309.71195020485754
-16.7317,28.2877,1737.4,979050.253,978657.1252510753,393.1277489247732,218.2897121247732,326.05629072494656,331.083172554637,323.5428498101013,318.5159679804109
-16.724,28.2855,1805.1,979036.619,978636.0791354566,400.5398645433597,218.88904134335974,331.81280813559863,336.9715428438326,329.2334407814816,324.0747060732476
-16.7476,28.2862,1638.5,979071.231,978687.5165306538,383.7144693462178,218.8289373462178,326.5896547987153,330.7950070693418,324.48697866340206,320.2816263927756
-16.7581,28.3344,1010.0,979203.604,978885.0362702741,318.5677297259681,216.9294097259681,271.0963754883751,274.5362638027539,269.3764313311857,265.93654301680687
-16.7441,28.3344,1087.0,979184.896,978861.2795696838,323.6164303161204,214.2294463161204,252.45329184171413,257.86920746368025,249.7453340307311,244.32941840876498
-16.7401,28.3323,1101.0,979182.867,978856.801827693,326.06517230696045,215.26934030696043,253.0032509199306,258.5837831450591,250.21298480736635,244.6324525822379
-16.7363,28.3366,1037.0,979194.652,978876.8718868324,317.7801131675951,213.4247291675951,242.3360695076821,248.12283384545316,239.44268733879656,233.65592300102549
-16.6787,28.3105,1551.6,979086.157,978716.1526986319,370.0043013681425,213.86369016814248,293.162106779694,299.0451235297486,290.2205984046667,284.3375816546121
-16.6975,28.2386,2092.7,978990.567,978543.8509651473,446.7160348527832,236.1234484527832,386.8410077066395,391.2193294490505,384.651846835434,380.2735250930229
-16.7727,28.3301,1081.7,979188.077,978862.5903392268,325.4866607732838,216.6330263732838,322.55410258877424,322.2546832488306,322.7038122587461,323.00323159868975
-16.7565,28.3523,720.2,979260.147,978975.8062976185,284.3407023814507,211.86553598145068,255.0062114591762,256.95405842554374,254.03228797599243,252.0844410096249
-16.6834,28.2056,2106.2,978983.007,978537.2043986077,445.8026013922645,233.8514829922645,388.1433689565548,392.29318164046794,386.0684626145983,381.9186499306852
-16.7495,28.269,1591.0,979083.367,978700.871716684,382.49528331600595,222.38977131600595,327.8514619859367,331.8661233640345,325.8441312968877,321.8294699187899
-16.808,28.3065,977.5,979224.283,978892.9594435348,331.3235564652132,232.9557764652132,337.06492146642,336.0838735919743,337.55544540364286,338.5364932780886
-16.8021,28.2836,985.1,979214.805,978888.8884086374,325.91659136267845,226.78400816267845,330.7430176052399,329.86732750322017,331.18086265624976,332.0565527582695
-16.7965,28.2359,669.2,979275.145,978982.7703740144,292.37462598562706,225.03169158562707,297.71551430222496,296.84863097525084,298.14895596571205,299.0158392926862
-16.7881,28.3275,1105.2,979186.994,978855.1439340333,331.8500659666024,220.6315795666024,335.43924210519515,334.58099211276914,335.8683671014081,336.72661709383414
-16.7835,28.3553,622.2,979285.349,979006.2738856875,279.0751143125817,216.4618839125817,285.84898597548255,284.7557481172813,286.39560490458314,287.4888427627844
-16.7699,28.2609,1309.1,979145.357,978787.2194691726,358.13753082731273,226.40017962731275,349.5528363418058,349.76061328560996,349.44894786990375,349.2411709260996
-16.7609,28.2846,1463.5,979112.5,978741.3757453855,371.124254614464,223.849322614464,341.59844543869997,343.5244005666625,340.63546787471876,338.7095127467563
-16.7587,28.3161,1280.2,979148.541,978800.2952310252,348.245768974768,219.416682574768,309.4405606558828,312.1388347560678,308.0914236057903,305.3931495056053
-16.759,28.3356,986.3,979208.073,978892.4391072271,315.6338927728357,216.38055117283568,272.794733966443,275.8493089109978,271.2674464941656,268.2128715496108
-16.7382,28.2625,1679.7,979068.423,978673.0230975517,395.39990244829096,226.36833204829097,332.2437411977429,336.96104408706367,329.8850897530825,325.1677868637617
-16.7388,28.3558,669.7,979268.407,978991.6537498799,276.75325012009125,209.35999972009125,245.18391695517437,247.34544730700247,244.10315177926032,241.9416214274322
-16.7312,28.3408,962.5,979208.925,978900.1746960116,308.7503039884614,211.8920039884614,231.04190711646314,237.0286702934947,228.0485255279475,222.06176235091607
-16.7294,28.2755,1795.6,979042.025,978638.255551974,403.769448025967,223.074628825967,336.9534290657071,341.95694421140155,334.45167149285993,329.4481563471655
-16.7151,28.2563,1961.6,979010.047,978585.6133478457,424.4336521542864,227.0339209542864,359.2975267452679,364.1400268333579,356.8762767012228,352.0337766131328
-16.7019,28.3377,895.1,979223.8,978920.7367832658,303.0632167342119,212.98751353421187,225.6881534864528,231.69277864196403,222.68584090869717,216.681215753186
-16.6982,28.2385,2088.0,978991.725,978545.2928134598,446.4321865402162,236.3125705402162,386.62188094883504,390.9953569728463,384.4351429368294,380.06166691281817
-16.6861,28.3342,957.0,979208.793,978901.3736957719,307.4193042280385,211.11448022803853,225.92389087843674,232.2747166351832,222.7484780000634,216.39765224331683
-16.6784,28.2143,2038.2,979005.565,978558.8288464769,446.73615352308843,241.62801112308844,387.63167449704383,391.93200739847225,385.4815080463297,381.1811751449013
-16.6661,28.1894,2093.0,978984.776,978540.0565107915,444.7194892084226,234.0967132084226,387.274252938415,391.3731827465155,385.22478803436474,381.12585822626414
-16.6633,28.1249,1121.8,979174.648,978834.7752991545,339.87270084558986,226.98372324558989,281.943508724185,285.99010029875774,279.9202129368986,275.8736213623258
-16.6507,28.1341,1222.8,979155.687,978804.3064081029,351.3805918971775,228.32778229717752,292.3882475285851,296.5759712599122,290.29438566292157,286.10666193159443
-16.6561,28.1293,1198.9,979158.606,978811.3192649685,347.28673503152095,226.63903023152093,289.13051613414325,293.2145370617659,287.0885056703319,283.0044847427094
-16.6428,28.1057,777.0,979241.134,978939.7202049787,301.4137950212462,223.2227310212462,245.82638283317107,249.50209472724282,243.9885268861351,240.31281499206332
-16.6482,28.1116,849.6,979229.406,978917.761238722,311.6447612779448,226.14781407794476,254.14064707955788,258.0753207410349,252.17331024881946,248.23863658734248
-16.6589,28.1132,933.0,979211.422,978892.148024679,319.2739753209753,225.3843193209753,262.5555212757672,266.4160701249201,260.62524685119087,256.764698002038
-16.6538,28.1418,1258.3,979151.614,978793.9328868365,357.68111316347495,231.05586756347495,297.7262810393714,302.0377767834199,295.5705331673471,291.2590374232986
-16.6448,28.1445,1318.2,979137.993,978775.6568410677,362.3361589323031,229.68305653230308,302.5132442921646,306.8131882505187,300.36327231298753,296.0633283546334
-16.6414,28.1526,1380.7,979126.71,978756.9849565967,369.72504340321757,230.78244100321757,309.38584458392904,313.75537976313996,307.2010769943236,302.8315418151127
-16.6012,28.1098,625.4,979265.376,978986.8086914766,278.56730852345936,215.63205572345936,244.76024863314942,246.77414139845237,243.75330225049794,241.73940948519504
-16.5964,28.1038,535.9,979280.377,979013.9779387946,266.39906120533124,212.47037240533123,251.56243701774545,251.89166375078412,251.39782365122613,251.0685969181875
-16.6053,28.1174,754.0,979240.995,978947.6954738173,293.2995261827018,217.4229981827018,233.2402274646211,237.50779725957796,231.1064425671427,226.83887277218588
-16.5892,28.118,754.7,979234.649,978947.5245119301,287.1244880699087,211.1775176699087,227.42712687625533,231.66118228121223,225.3100991737769,221.07604376882
-16.5413,28.0796,184.6,979338.922,979120.5842650686,218.33773493138142,199.76106773138142,274.1278164508301,266.18041074557766,278.1015193034563,286.0489250087087
-16.5513,28.096,285.3,979323.141,979090.7335336849,232.40746631508227,203.69715671508226,261.3563772676862,257.7669582797733,263.1510867616426,266.7405057495555
-16.545,28.1109,343.8,979313.432,979073.7963454076,239.6356545924209,205.0383729924209,250.59331749591243,248.9934156590791,251.3932684143291,252.99317025116244
-16.5415,28.1266,450.2,979294.429,979042.1372097313,252.29179026873317,206.98726386873318,240.61893751645763,241.02558610514387,240.4156132221145,240.0089646334283
-16.5934,28.1373,939.6,979204.74,978891.9210336853,312.81896631466225,218.26513911466225,250.84236747205844,255.3774039588376,248.57484922866888,244.0398127418897
-16.6336,28.1652,1594.0,979082.262,978692.1359438347,390.126056165318,229.718648165318,330.2711540778684,334.60128926496577,328.10608648431975,323.7759512972225
-16.6451,28.1772,1744.7,979058.481,978646.5560830283,411.9249169717077,236.3522665717077,352.2578375336711,356.58113981244924,350.096186394282,345.77288411550387
-16.6104,28.0571,148.1,979355.349,979130.1633749848,225.18562501529232,210.28202581529231,282.3323504814619,274.06977374808264,286.46363884815156,294.7262155815309
-16.6222,28.0625,231.8,979340.509,979104.7337351129,235.7752648870228,212.44876728702278,291.50187882402724,283.4316858022581,295.53697533491186,303.607168356681
-16.6167,28.0753,293.5,979332.063,979086.6500690223,245.4129309776472,215.8774389776472,297.22759329435985,289.74323359125873,300.9697731459104,308.45413284901156
-16.6073,28.0873,404.2,979308.217,979053.3845129467,254.83248705323786,214.15703265323785,287.3975905379877,282.5147810215399,289.83899529621164,294.72180481265946
-16.6271,28.0885,525.7,979287.175,979015.977821229,271.19717877102084,218.29493637102084,286.99646524974463,283.71259892361707,288.63839841280844,291.92226473893606
-16.6389,28.0903,593.6,979278.367,978995.1588318119,283.20816818811,223.47301298810999,281.35918217619474,279.759431290198,282.1590576191931,283.7588085051899
-16.6496,28.0905,437.8,979313.858,979043.254878424,270.60312157601584,226.54643197601584,288.5441512458483,285.4116212527821,290.11041624238146,293.2429462354477
-16.6396,28.0796,558.5,979278.571,979005.1880824884,273.38291751162615,217.17994551162616,314.5321311244024,308.26800869263235,317.6641923402874,323.9283147720574
-16.6552,28.0977,476.0,979308.917,979032.0059025562,276.911097443779,229.010265443779,276.80413307220977,275.7465825065973,277.33290835501606,278.39045892062853
-16.6435,28.0977,545.2,979290.838,979010.6502177528,280.18778224720154,225.32321584720154,268.6200888572504,268.463746328433,268.6982601216591,268.8546026504765
-16.6388,28.0997,678.0,979263.131,978969.8190628183,293.3119371817447,225.08344118174472,256.9147812670992,258.8360624932151,255.9541406540412,254.03285942792536
-16.6436,28.1228,1088.3,979180.185,978844.9531128743,335.2318871257594,225.7140815257594,277.2944254564772,281.33153639881937,275.27586998530614,271.2387590429639
-16.6781,28.0816,354.7,979330.821,979068.2340410178,262.58695898216683,226.89278858216684,307.50549826715536,301.0000059646515,310.75824441840723,317.26373672091114
-16.6896,28.0841,418.7,979317.256,979048.6694644169,268.5865355831338,226.45191718313382,306.2122363821702,300.600294238539,309.01820745398584,314.6301495976171
-16.6899,28.0921,522.7,979298.359,979017.1736946426,281.18530535744503,228.58495895744502,282.2315355768018,280.65326465037424,283.02067104001554,284.5989419664431
-16.667,28.1001,605.0,979280.207,978992.3760836887,287.83091631135903,226.94855631135903,263.4420227972912,264.43295136001296,262.94655851593035,261.9556299532086
-16.6768,28.1004,640.3,979272.839,978981.5053003184,291.3336996816797,226.8990300816797,260.59299164420406,262.10211996984566,259.83842748138323,258.3292991557416
-16.6847,28.0945,566.3,979287.606,979003.8986416043,283.7073583956808,226.7194567956808,273.0356031094748,272.60245813168154,273.2521755983714,273.6853205761647
-16.6862,28.1077,709.2,979263.454,978960.7916373835,302.6623626165092,231.2941482165092,254.73065606870432,257.847909271598,253.1720294672574,250.05477626436374
-16.6787,28.1135,831.8,979240.108,978923.3962166936,316.71178330644034,233.00608570644033,258.3152737754576,262.3607866990266,256.29251731367316,252.24700439010417
-16.63,28.123,1020.5,979191.195,978865.8863993618,325.3086006381782,222.6136446381782,266.37034177377393,270.5163522990005,264.29733651116055,260.1513259859339
-16.6363,28.1379,1211.2,979156.935,978808.1704512107,348.76454878936056,226.87907038936055,288.8438758057044,293.1403171629385,286.69565512708726,282.399213769853
-16.6251,28.1109,818.1,979230.317,978927.4283772851,302.88862271490507,220.56158351490507,245.21595918907985,249.16012295899873,243.24387730412045,239.29971353420154
-16.6219,28.1221,951.4,979203.615,978887.1388775138,316.47612248617224,220.73483768617223,256.8568951488549,261.07328383680084,254.74870080488188,250.532312116936
-16.6102,28.1052,651.6,979261.076,978978.3784329293,282.6975670707179,217.1257558707179,246.55536656162607,248.64782154440616,245.50913907023602,243.41668408745593
-16.627,28.0982,633.4,979268.007,978983.4695001778,284.5374998222105,220.79719102221054,257.73884969150475,258.80797581119566,257.2042866316593,256.1351605119683
-16.6122,28.0948,526.7,979285.27,979016.1418261197,269.12817388027906,216.12529948027907,265.3932459371998,264.3798836690364,265.8999270712815,266.91328933944493
-16.5832,28.0973,511.2,979280.667,979021.1127972689,259.5542027311167,208.11112433111668,249.67707452726478,249.29629532332834,249.867464129233,250.24824333316946
-16.5989,28.1451,1114.0,979171.053,978838.6987277743,332.35427222563885,220.25022422563885,270.9371667055564,275.4211467725269,268.69517667207106,264.21119660510055
-16.5964,28.153,1231.4,979148.946,978803.0729194285,345.8730805715313,221.9548357715313,285.0910996454246,289.5279186754543,282.87269013040975,278.4358711003799
-16.5936,28.1586,1308.5,979132.067,978779.7085130544,352.35848694562446,220.68151494562446,292.31760905299103,296.695699516837,290.1285638210679,285.75047335722195
-16.6771,28.1256,1025.0,979200.421,978864.6932014723,335.7277985276887,232.5799985276887,276.5276753778361,280.7184145789557,274.43230577727627,270.2415665761567
-16.6918,28.1289,1027.4,979197.485,978864.2004975339,333.2845024660928,229.8951856660928,273.7766744078524,278.0164232030279,271.6568000102646,267.417051215089
-16.754,28.1446,393.3,979334.039,979061.049432638,272.9895673620049,233.4110017620049,278.7256122705405,277.7756218783676,279.20060746662693,280.15059785879987
-16.727,28.1498,928.3,979230.107,978896.3465033751,333.76049662486184,240.34381102486185,272.51479251130434,277.0419743886085,270.25120157265223,265.72401969534815
-16.7353,28.1524,824.3,979251.693,978928.6315202242,323.06147977581713,240.11052217581715,261.41929093848864,266.01435735631287,259.12175772957653,254.52669131175227
-16.7593,28.1543,484.1,979315.848,979033.7555464078,282.09245359222405,233.37650239222404,283.4357127198695,282.84079867888045,283.7331697403641,284.32808378135314
-16.7305,28.1591,882.7,979240.447,978911.115119904,329.3318800959969,240.5040136959969,267.1622335696538,271.81562122232623,264.8355397433176,260.1821520906452
-16.7305,28.1714,1018.8,979220.294,978870.046645771,350.24735422898084,247.72347262898086,289.27951282868594,293.838513115194,287.0000126854319,282.4410123989238
-16.6299,28.2346,2177.0,978962.965,978517.5541077169,445.4108922830783,226.3350282830783,383.3641090059821,387.9137659036992,381.0892805571235,376.53962365940646
-16.4639,28.374,1902.0,978988.902,978612.8707742157,376.0312257843325,184.6291617843325,279.04188633335474,286.51370239441127,275.3059783028263,267.8341622417699
-16.674,28.3583,661.0,979269.012,978994.5271394622,274.4848605378065,207.96710853780652,241.91923706532037,244.21506437261868,240.77132341167123,238.47549610437295
-16.804,28.3277,999.0,979215.38,978887.9247052037,327.45529479626566,226.92392679626568,333.6268835673948,332.56245810910525,334.15909629653964,335.2235217548292
-16.2633,28.4782,319.0,979329.629,979109.1345111832,220.49448881670833,188.39288081670833,230.3496314196824,228.38386066100475,231.33251679902122,233.29828755769887
-16.7286,28.2727,1820.0,979036.865,978630.5191640727,406.3458359272918,223.19559592729178,339.7488244455548,344.73102814798045,337.25772259434206,332.27551889191653
-16.6369,28.1588,1414.0,979124.298,978747.1784451948,377.1195548051037,234.8259068051037,316.3498638463442,320.77468805413116,314.1374517424507,309.71262753466374
-16.4998,28.3092,2370.0,978891.48,978463.6630605262,427.81693947373424,189.31909947373424,330.2981531646852,337.7547026998666,326.56987839709444,319.113328861913
