Longitude,Latitude,Elevation_m,ObsGravity_mGal,NormalGravity_mGal,FreeAir_mGal,Bouguer_Simple_2.6_mGal,Bouguer_Completa_2.6_mGal,Bouguer_Completa_2.3_mGal,Bouguer_Completa_2.8_mGal,Bouguer_Completa_2.9_mGal
-155.972609,19.613088,32.0,978840.69,978604.6783323261,236.0116676738253,232.5230916738253,309.50079680148224,295.89264096711764,318.5729006910587,323.1089526358469
-155.971449,19.610753,42.4,978838.21,978601.3344058072,236.87559419276658,232.2532309927666,310.4654418061232,296.8439503781315,319.54643609145114,324.0869332341151
-155.953948,19.571756,143.3,978819.77,978567.9624527043,251.8075472956989,236.1852678956989,338.41547431659234,322.55712846144195,348.98770488669254,354.2738201717426
-155.956954,19.56559,86.6,978830.55,978585.1154681831,245.43453181697987,235.99357301697987,335.5294238757367,319.00531872767203,346.54549397444646,352.0535290238014
-155.959945,19.567922,43.9,978837.84,978598.4306153564,239.40938464354258,234.62349444354257,329.5534147893336,312.99136062144606,340.594784234592,346.1154689572211
-155.958448,19.577089,87.8,978827.87,978585.3997679433,242.47023205668665,232.89845165668666,327.09973145429313,311.5617899279325,337.4583591385336,342.6376729806537
-155.950788,19.607088,334.4,978786.19,978510.984121905,275.20587809488643,238.75025889488643,343.5487812393874,330.90555961130246,351.97759565811066,356.1920028674722
-155.933455,19.550423,414.8,978771.28,978482.9389164596,288.34108354046475,243.12041714046475,363.4681928717197,350.74074569138094,371.9531576586122,376.1956400520585
-155.922943,19.518426,442.6,978766.22,978472.5388429662,293.68115703377407,245.42979023377407,361.4427893169327,351.3239254988698,368.18869852897467,371.5616531349956
-155.923615,19.526258,457.5,978764.11,978468.384762602,295.7252373979427,245.8495023979427,361.26040813064486,351.3330058595576,367.87867631136965,371.18781040173207
-155.938613,19.561924,368.4,978780.43,978497.9158402154,282.5141597846523,242.35192858465228,361.43111966457775,347.4315413038355,370.76417190507254,375.43069802532
-155.942611,19.571256,349.1,978782.73,978504.4046077828,278.3253922171425,240.2672084171425,356.9161822604541,342.67999870678614,366.4069712962327,371.15236581412205
-155.947782,19.612754,430.7,978770.15,978481.5819138273,288.5680861726869,241.61403357268688,352.85555804880596,340.8689897956785,360.8466035508908,364.84212630193326
-155.95178,19.639753,452.2,978765.08,978476.4866070488,288.59339295118116,239.29545335118115,352.1820726586023,340.23944684650706,360.1438231999991,364.12469847069747
-155.956616,19.659251,488.9,978758.02,978466.2727124712,291.7472875288222,238.4483873288222,355.2910211921616,343.2801544687976,363.2982656744042,367.3018879155255
-155.949278,19.615755,400.2,978774.22,978491.1675457027,283.0524542973144,239.4234506973144,348.49584717448585,336.3177356024533,356.6145882225074,360.6739587465182
-155.918121,19.492927,396.9,978772.61,978485.1971844615,287.41281553846784,244.14357133846784,360.98815593790516,350.61960591155184,367.9005226221409,371.35670596425865
-155.914291,19.483762,344.4,978785.37,978500.882719438,284.48728056193795,246.94148136193795,366.21790459578995,355.1838638237401,373.5739317771564,377.25194536783965
-155.904954,19.478595,285.9,978801.1,978518.6477238471,282.45227615290787,251.28402995290787,373.59100455566477,361.86424745316884,381.40884262399544,385.31776165816086
-155.900788,19.473761,245.7,978810.9,978530.7830276618,280.1169723381754,253.33124973817542,378.7265753807676,366.2561205738277,387.0402119187275,391.19703018770747
-155.909623,19.468428,89.6,978841.94,978578.6697739528,263.2702260471415,253.50221324714147,391.30622340794207,375.3516703976336,401.9425920814814,407.2607764182509
-155.880617,19.429931,332.5,978787.77,978501.505903224,286.2640967760235,250.0156117760235,364.8305829876822,354.81687245578456,371.50639000894733,374.8442935195799
-155.890946,19.458095,227.1,978814.4,978535.6367889495,278.7632110505365,254.0052232505365,380.6928536103304,367.98069705540524,389.1676246469471,393.40501016525553
-155.910446,19.487926,405.7,978773.16,978482.1970891568,290.9629108431982,246.7343082431982,360.4336863356533,350.9407982298277,366.7622784062038,369.926574441479
-155.90979,19.488428,444.3,978765.86,978470.3109423533,295.54905764665455,247.11236024665453,357.6743208813693,349.0204132805659,363.4435926152384,366.3282284821728
-156.011608,19.719916,140.5,978814.87,978577.2901907004,237.57980929955374,222.26278029955375,306.76958536434614,293.70833421499697,315.4770861305791,319.83083651369543
-155.99728,19.719081,256.5,978794.62,978541.4330344951,253.18696550489403,225.22384850489402,320.81082736233475,308.03730274248,329.3265104422379,333.58435198218945
-155.991787,19.715915,315.5,978783.12,978523.0390211137,260.08097888634074,225.68579988634076,327.28214987104417,314.57792491565783,335.7516331746351,339.9863748264306
-155.98428,19.717248,417.6,978763.19,978491.5995229982,271.5904770017369,226.06456020173687,337.21584613257085,324.7782489783552,345.5075775687147,349.65344328678657
-155.982113,19.717082,446.5,978757.76,978482.6695343824,275.09046561759897,226.41392861759897,340.2673869365758,327.9038427992183,348.5097496948142,352.6309310739333
-155.982113,19.717748,446.5,978757.34,978482.707695681,274.6323043189477,225.95576731894772,339.7272884009345,327.3790541414211,347.9594445739434,352.07552266044786
-155.987285,19.718415,382.8,978770.01,978502.4081654993,267.60183450067416,225.86974410067415,333.64314142825293,321.13756836937966,341.9801901341685,346.14871448712626
-155.988949,19.719249,347.5,978775.85,978513.3522442707,262.4977557292441,224.61400072924408,328.84092182282427,316.29033278931047,337.2079811785001,341.3915108563381
-155.997112,19.720248,256.6,978794.57,978541.4690387817,253.1009612182388,225.1269424182388,320.5577440007316,307.8158734830446,329.05232434585633,333.2996145184188
-156.01144,19.720916,141.1,978814.82,978577.1622701914,237.65772980859037,222.2752900085904,306.6984249909064,293.66537926130883,315.3871221439714,319.7314707205039
-155.993787,19.646585,43.0,978832.88,978603.1944866609,229.68551333912183,224.99773933912184,301.8927729049432,288.3717918373514,310.9067602833377,315.41375397253495
-155.982449,19.627087,38.7,978837.54,978603.408652593,234.1313474070048,229.9123508070048,306.8005685967881,293.26052487685513,315.82726441007674,320.34061231672104
-155.983121,19.626419,33.8,978837.2,978604.8832780916,232.3167219083989,228.6319135083989,305.0654655266439,291.5090239725036,314.10309322940407,318.6219070807841
-155.985776,19.630419,29.6,978838.31,978606.408245746,231.90175425400957,228.6748214540096,304.54959205426405,290.9969246193293,313.58470367755376,318.1022594891986
-155.961943,19.602922,123.8,978823.33,978575.7581584669,247.57184153306298,234.07541313306297,321.1373760067282,307.5742790105048,330.17944067087694,334.70047300295136
-155.949949,19.583088,252.2,978800.52,978534.9902610355,265.52973896451294,238.03539936451295,342.47602455334516,328.3893229580547,351.8671589502054,356.56272614863553
-155.899613,19.463929,181.1,978823.44,978550.1676695542,273.2723304457031,253.52917064570312,384.38934389721203,370.5293093304246,393.62936694173715,398.2493784639997
-155.878787,19.374599,263.7,978790.19,978519.6158907595,270.57410924043506,241.82606264043505,344.05625976388086,334.58698433100096,350.36911005246753,353.5255351967608
-155.879947,19.381599,261.9,978792.78,978520.566809714,272.21319028607104,243.66137608607104,346.34137529078856,336.79648990302064,352.70463221596714,355.8862606785565
-155.878451,19.386932,271.3,978793.3,978517.9663198232,275.3336801768746,245.75709677687462,347.655350688445,338.3401865033851,353.86546014515164,356.97051487350495
-155.87778,19.3551,266.7,978781.57,978517.5893916659,263.98060833406635,234.90550773406636,336.53605680669415,327.1532659236805,342.7912507287032,345.9188476897077
-155.874623,19.312269,326.8,978759.17,978496.6233376537,262.5466623463435,226.9195799463435,322.3531355962018,314.3771686423928,327.67044689874115,330.32910255001076
-155.876119,19.259107,406.9,978738.76,978468.9083478916,269.85165210836567,225.49222790836566,307.495061882965,301.9009625641992,311.224461428809,313.0891612017309
-155.871785,19.216775,510.8,978718.57,978434.4622238424,284.10777615755796,228.42138175755795,260.38667755336223,261.76850295540265,259.4654606186686,259.00485215132176
-155.906958,19.184279,3.3,978815.98,978589.3041746302,226.67582536977716,226.31606596977716,299.59192901405527,289.1246270301768,306.5701303366409,310.05923099793364
-155.838798,19.126946,525.3,978722.99,978424.9599060358,298.0300939641893,240.76293856418928,272.9402538571831,274.53270241246946,271.87862148699224,271.3478053018968
-155.868124,19.206276,517.5,978720.67,978431.805669037,288.8643309629988,232.4475159629988,264.47577733229593,265.9599598548628,263.48632231725134,262.99159480972907
-155.872625,19.221609,499.1,978720.83,978438.3446063105,282.4853936894797,228.07450988947966,258.94814094494876,260.31511895445556,258.03682227194423,257.5811629354419
-155.875127,19.227109,478.9,978723.36,978444.8880520007,278.47194799932186,226.26322779932184,255.56524903399102,256.84599138414507,254.71142080055495,254.28450668383692
-156.004453,19.640919,4.9,978834.5,978614.6333446515,219.86665534845088,219.3324671484509,293.00374164341815,279.2820605121278,302.15152906427846,306.7254227747085
-156.014279,19.646254,1.8,978828.64,978615.8951254744,212.74487452558242,212.5486421255824,286.39981764015937,272.5486138739636,295.63395348428975,300.251021406355
-155.996945,19.639754,2.4,978839.68,978615.3386366875,224.34136331256013,224.07972011256012,297.1276805306409,283.50264390815664,306.21103827896366,310.7527171531251
-155.989118,19.631754,10.1,978840.4,978612.5046387671,227.89536123292055,226.79427943292055,300.6858374321913,287.09660448320574,309.7453260648484,314.275070381177
-155.971617,19.587922,6.7,978842.42,978611.0543816697,231.3656183303101,230.6351977303101,309.66507299033873,295.18814503592404,319.3163582932817,324.14200094475336
-155.962111,19.564925,20.1,978842.42,978605.6076763313,236.81232366873883,234.62106186873882,328.1693674245471,311.35778247824055,339.37709072208463,344.98095237085334
-155.920288,19.515925,478.8,978758.78,978461.2231307854,297.5568692146335,245.35905081463346,357.6769767420403,348.66241622559335,363.6866837530051,366.6915372584874
-155.929778,19.543091,437.0,978768.03,978475.6694103207,292.3605896793306,244.71972367933057,364.15454700739156,352.584898425682,371.8676460618648,375.72419558910127
-155.948942,19.606588,354.2,978783.02,978504.8437374659,278.1762625341071,239.56208693410707,345.6311066223045,333.15912606247423,353.945760328858,358.1030871821347
-155.951612,19.61292,342.7,978784.9,978508.7547054605,276.145294539514,238.784825939514,343.88515655975266,331.32548397273183,352.2582716177665,356.4448291467734
-155.958448,19.622588,258.2,978800.49,978535.3903351998,265.0996648002183,236.9512172002183,334.7653593080154,321.8422863758252,343.3807412628086,347.68843224020526
-155.965284,19.627753,178.0,978815.71,978560.4427404203,255.26725957961753,235.86205557961753,326.20537706461613,313.0365884344268,334.9845694847423,339.37416569480547
-155.994275,19.64242,24.4,978836.06,978608.6988739964,227.3611260036705,224.7010868036705,299.8324879821861,286.2686543037852,308.8750437677865,313.39632166058675
-155.974774,19.682584,361.2,978775.93,978507.0239648292,268.9060351708904,229.52873357089038,336.34649305838184,323.6304226939411,344.82387330134236,349.0625634228226
-155.979611,19.670418,260.0,978796.29,978537.5669921219,258.7230078781722,230.3783278781722,327.94398265299316,314.93584900520244,336.6160717515203,340.95211630078376
-155.967786,19.674417,453.2,978762.48,978478.1590628684,284.32093713153154,234.91397953153154,350.2029325961477,337.7441729845061,358.50877233724214,362.66169220778926
-155.948454,19.633253,461.8,978765.42,978473.1522726485,292.2677273515146,241.9232149515146,354.5750275526605,342.8895340624237,362.3653565461517,366.2605210428973
-155.88495,19.465762,410.6,978778.81,978479.4276629485,299.38233705156017,254.61954625156017,364.46590362722947,355.9790870926925,370.1237813169208,372.95272016176654
-155.879945,19.449928,349.3,978790.36,978497.4522763847,292.90772361529525,254.82773621529526,369.88497050118985,360.0880410639006,376.41625679271596,379.6818999384791
-155.880114,19.396266,282.5,978793.22,978515.0363555822,278.18364441778976,247.38605941778977,349.079631260619,339.91975915195025,355.18621266639815,358.23950336928783
-155.974773,19.696917,438.3,978760.58,978484.0456651532,276.53433484677225,228.75174544677225,342.5384360958251,330.0420635348328,350.86935113648656,355.0348086568173
-155.880953,19.409765,273.7,978796.83,978518.5159160055,278.31408399448264,248.47585739448266,355.03510225612285,345.2250017763098,361.57516924266486,364.8452027359359
-155.881289,19.403598,275.3,978795.1,978517.6733419789,277.4266580210533,247.4140026210533,351.2584615473111,341.7644855987219,357.5877788463705,360.7524374959004
-155.880953,19.400765,273.0,978795.63,978518.2231925017,277.4068074983079,247.6448934983079,351.02511333742666,341.55557637887944,357.3381379764582,360.49465029597394
-155.878618,19.393931,290.2,978790.88,978512.5274954959,278.35250450414605,246.71548090414606,347.30046712920034,338.3738593425407,353.2515389869734,356.22707491585993
-155.886783,19.371434,135.6,978813.72,978558.981994905,254.73800509492867,239.95516429492866,354.7890664945482,342.22718207285874,363.1636561090079,367.3509509162377
-155.877628,19.359767,264.3,978783.58,978518.5935502689,264.9864497310482,236.1729923310482,338.05519504432317,328.6235840444759,344.34293571088807,347.4868060441705
-155.873447,19.342268,324.9,978767.02,978498.9000543517,268.11994564835913,232.69999744835914,328.37042880505186,320.40338119526314,333.6817938782443,336.33747641484047
-155.872623,19.328769,320.4,978765.44,978499.5282950858,265.9117049141787,230.9823377141787,326.9543407678643,318.88797015927145,332.331921173593,335.02071137645737
-155.875126,19.308438,344.7,978753.28,978490.882224121,262.39777587901335,224.81927127901335,318.59335082105883,311.0104041127805,323.6486486265777,326.1762975293372
-155.873951,19.298105,372.6,978746.28,978481.6884842488,264.5915157512063,223.9714089512063,314.87478036988927,307.9537673039738,319.48878908049966,321.7957934358049
-155.87595,19.272772,382.5,978743.97,978477.2078655823,266.7621344176587,225.06274941765867,313.98620232186335,307.33616668004424,318.4195594164094,320.6362379636824
-155.87479,19.278605,378.5,978745.71,978478.7704771223,266.9395228776848,225.67620987768478,315.37952698947817,308.620039479434,319.88585199617427,322.13901449952226
-155.914781,19.43443,42.7,978840.28,978591.222938336,249.05706166406162,244.40199306406163,383.9484382168007,366.93694330401513,395.28943482532446,400.9599331295863
-155.915788,19.44193,25.3,978846.09,978597.0193784432,249.07062155671883,246.31246615671884,387.1046219670551,369.7410581690672,398.68033116571365,404.468185765043
-155.917787,19.454929,21.0,978850.94,978599.0831585849,251.85684141505044,249.56746341505044,390.0426799127093,372.60761099052513,401.6660591941651,407.4777488348932
-155.919282,19.465429,11.6,978853.44,978602.5802205227,250.85977947723586,249.59517067723587,389.88671859897636,372.3061142302098,401.6071215114873,407.4673229677429
-155.880617,19.416597,292.2,978794.11,978513.1915230219,280.9184769780841,249.06341737808407,359.66249460278766,349.62544402709227,366.3538616532511,369.6995451784829
-155.884615,19.421265,268.6,978802.74,978520.7406771487,281.9993228513049,252.7170880513049,369.8177404078689,358.7109495237672,377.2222676639366,380.9245312919705
-155.888781,19.431264,207.3,978813.29,978540.229579772,273.06042022805195,250.46098882805194,377.09009079363136,364.1218398071938,385.7355914512563,390.0583417800689
-155.914445,19.430597,37.8,978840.94,978592.5187444435,248.42125555640087,244.30037515640086,383.81531707412205,366.74594770381805,395.19489665432445,400.8846864444257
-155.911454,19.425932,24.0,978844.8,978596.5151824515,248.28481754858512,245.66838554858512,385.6512317057866,368.47555810187566,397.10168077506046,402.8269053096974
-155.904955,19.424765,48.3,978844.11,978588.9471105149,255.16288948513102,249.897320085131,388.1642622622734,371.66747437977205,399.1621208506077,404.6610501447749
-155.900118,19.422764,87.7,978836.84,978576.6702766786,260.16972332133446,250.60884472133446,384.880852355173,369.40818592784706,395.1959633067237,400.3535187824989
-155.898455,19.420931,99.9,978833.59,978572.8002219204,260.78977807960473,249.89887987960472,382.1037577838319,367.03967235912904,392.14648140030056,397.16784320853486
-155.894457,19.429431,144.3,978825.76,978559.5742950598,266.1857049402315,250.4544075402315,382.29891913653046,367.89520469317847,391.9013954320984,396.7026335798822
-156.017284,19.674418,17.1,978831.15,978612.7813711346,218.36862886545714,216.50442106545714,291.1819999831404,277.4700547943408,300.3232967756735,304.89394517194
-156.020946,19.683085,16.5,978828.24,978613.462384875,214.7776151249418,212.9788181249418,287.5814795669561,273.8603746776866,296.7288828264692,301.3025844562257
-156.025783,19.694417,28.6,978827.89,978610.3752921644,217.514707835624,214.396793035624,290.2794293844241,276.54915685941995,299.4329444010934,304.00970190942814
-156.028118,19.698417,34.2,978828.82,978608.8754145548,219.94458544510417,216.21616984510416,292.75467270320695,279.00881583241505,301.9185772837349,306.50052957399885
-156.03294,19.706584,29.0,978825.31,978610.9484353837,214.36156461632345,211.20004261632346,287.2597967625961,273.4877927179023,296.44113279239184,301.03180080728976
-156.030452,19.732749,50.0,978828.75,978605.9645573976,222.78544260235503,217.33454260235504,291.2000900569796,278.2752061519692,299.81667932698645,304.1249739619899
-156.028941,19.741582,47.8,978833.79,978607.1502793229,226.63972067716531,221.4286602771653,288.2945966039729,276.6610612781842,296.0502868211654,299.92813192976155
-156.02711,19.752581,40.8,978838.51,978609.9423496692,228.56765033083502,224.119715930835,280.8353753351372,270.995937824869,287.39500034198255,290.6748128454053
-156.024943,19.762412,53.9,978836.76,978606.4623320069,230.2976679931162,224.4215977931162,279.9892633354158,270.63848271610823,286.22311708162084,289.3400439547233
-156.016444,19.778246,71.2,978831.55,978602.0307559638,229.519244036288,221.757162436288,277.01490732391767,268.0857393726772,282.96768595807794,285.94407527515807
-155.948622,19.598422,322.8,978789.83,978514.0707157741,275.7592842258746,240.56827382587457,345.20473049312255,332.4250098897085,353.7245442287319,357.98445109653653
-155.913452,19.509759,529.2,978752.03,978445.3165640716,306.7134359284537,249.0211103284537,354.1069202586913,346.9596418299659,358.8717725445082,361.25419868741665
-155.905458,19.486093,469.7,978761.5,978462.3383840382,299.16161596181337,247.95586136181336,355.3387134532675,347.4933619088022,360.56894781624425,363.1840649977328
-155.876958,19.253774,410.3,978736.64,978467.559316308,269.0806836920092,224.35059829200918,295.5262432642772,291.19608377622956,298.41301625630894,299.8564027523248
-155.877126,19.243107,437.6,978731.16,978458.5336773786,272.62632262147963,224.92004582147962,253.69729087304137,254.55436835380897,253.12590588586295,252.84021339227374
-155.876958,19.236275,440.6,978729.55,978457.2242135102,272.3257864898769,224.29245568987693,250.7631950079062,251.90764570477523,250.00022787666015,249.61874431103715
-155.867285,19.196944,521.3,978721.58,978430.1098716863,291.47012831363827,234.63904491363826,267.04283041572796,268.5185241794575,266.0590345732416,265.56713665199845
-155.863623,19.168778,501.8,978723.28,978434.5517811101,288.72821888991166,234.02298648991166,264.0964413141975,265.5843961951624,263.10447139355415,262.6084864332326
-155.853462,19.148113,516.0,978721.95,978429.0131125558,292.9368874441134,236.68359944411338,267.76236151607236,269.35107875264464,266.70321669169084,266.1736442795
-155.947782,19.612754,430.7,978769.71,978481.5819138273,288.12808617262635,241.17403357262634,352.4155580487454,340.42898979561795,360.40660355083025,364.4021263018727
-155.947111,19.605255,382.1,978778.13,978496.1556369234,281.974363076617,240.318585276617,348.23018790231447,335.9746477358207,356.4005480133103,360.4857280688082
-155.934112,19.556424,434.7,978767.68,978477.1378534752,290.5421465248801,243.15202192488007,363.5015497778519,350.94862910326225,371.8701635609117,376.0544704524416
-155.925612,19.541924,472.7,978760.18,978464.5837159602,295.59628403990064,244.06347543990063,359.4763510198558,349.5315577917679,366.10621317191453,369.42114424794397
-155.916123,19.517926,532.5,978748.9,978444.7619089711,304.1380910289008,246.0860060289008,352.14037927562185,344.7890721735232,357.04125067702097,359.4916863777205
-155.902619,19.48776,527.3,978750.54,978444.6542335079,305.8857664921088,248.40057509210882,350.26774550317447,343.8215818091551,354.565187965854,356.7139091971938
-155.89145,19.476594,480.4,978763.14,978458.4968988998,304.6431011002278,252.2708539002278,356.33630712606464,349.2835180911215,361.0381664826934,363.3890961610077
-155.880448,19.461928,410.5,978778.84,978479.2412236863,299.5987763137091,254.8468873137091,364.4157853686604,356.0027049078466,370.0245056758696,372.8288658294742
-155.884446,19.45743,317.6,978796.56,978507.662529522,288.89747047808487,254.27335367808487,372.57001694148823,361.9843074627822,379.62715659395894,383.15572642019424
-155.88495,19.443596,269.4,978803.9,978521.7576788191,282.1423211809015,252.7728719809015,375.0855808487394,363.42876514113107,382.85679132047824,386.74239655634756
-155.887623,19.313936,10.1,978821.52,978594.48479002,227.0352099799784,225.9341281799784,351.5417972641226,336.147832591122,361.8044403794562,366.93576193712283
-155.881459,19.314938,132.3,978798.41,978556.815459873,241.59454012708738,227.17145872708738,341.301072831052,328.7668685949693,349.65720898844063,353.8352770671348
-155.955275,19.580423,176.0,978813.56,978558.3613338298,255.19866617023945,236.01149817023946,335.82552582815185,321.0145256618304,345.6995259390327,350.6365259944732
-155.954618,19.58159,177.1,978812.86,978558.088236491,254.771763509023,235.464675709023,334.61107573196296,319.96110999727614,344.37771955508754,349.26104146664966
-155.936111,19.57509,447.5,978766.83,978474.2495550576,292.5804449423449,243.79488994234492,360.14789306504247,348.161307840583,368.1389498813488,372.13447828950194
-155.927276,19.577256,604.9,978741.5,978425.7907731511,315.70922684890684,249.76423864890683,352.20893763449976,345.3991341023811,356.7488066559122,359.01874116661844
-155.853118,19.600754,1335.4,978586.7,978201.7052356815,384.9947643184569,239.41212711845685,287.52414667888047,297.854805566142,280.63704075403933,277.1934877916188
-155.891784,19.589088,1036.7,978657.54,978293.2065505177,364.3334494823357,251.3144888823357,276.0261947630707,285.0315272743239,270.02263975556855,267.0208622518175
-155.90512,19.580922,890.5,978686.78,978337.8571947637,348.92280523630325,251.84227623630323,305.28262757049833,308.9166052834724,302.859975761849,301.6486498575243
-155.939787,19.607088,510.3,978756.17,978456.6892501985,299.48074980149977,243.84886440149978,355.3143036005714,344.85202283736936,362.28915744270597,365.7765843637734
-155.94412,19.606254,435.2,978769.14,978479.8221780818,289.31782191817183,241.87318831817183,352.2891255926156,340.6070465587252,360.07717828187594,363.97120462650616
-155.933943,19.607921,595.5,978741.56,978430.4397765675,311.1202234325465,246.20000443254648,349.2266289156713,341.6189599948264,354.2984081962346,356.8342978365162
-155.882948,19.623418,1246.6,978615.65,978230.3967348706,385.2532651294023,249.35142632940227,291.539649666209,301.2602390198605,285.0592567637748,281.81906031255755
-155.873289,19.628419,1344.2,978593.08,978200.5684802122,392.5115197877167,245.96952418771667,297.62678536739895,307.5477928084466,291.0127804067005,287.70577792635146
-155.897947,19.61492,1058.3,978657.95,978288.0142111368,369.9357888631057,254.5620394631057,278.5423334621752,287.85492518383023,272.3339389810717,269.22974174052
-155.901122,19.609921,1015.6,978666.68,978300.9053928386,365.7746071614092,255.0559263614092,283.3180118083739,291.54899394552274,277.830690383608,275.08702967122497
-155.910444,19.605255,896.2,978690.46,978337.4850991097,352.97490089025814,255.27296929025812,299.50424627662574,304.2098177897876,296.36719860118444,294.79867476346385
-155.919783,19.604921,759.9,978715.06,978379.5296049322,335.530395067879,252.687616867879,316.265553913488,316.71654859037136,315.96489079556574,315.8145592366046
-155.89029,19.495094,738.6,978709.88,978379.8550102086,330.0249897914473,249.5042949914473,329.7863588122036,328.6193411481808,330.5643705882188,330.9533764762264
-155.880784,19.50076,871.4,978684.37,978339.1927060059,345.17729399411473,250.17900879411474,316.21553986973413,318.4378540054222,314.73399711260873,313.99322573404606
-155.807786,19.51009,1462.4,978549.62,978157.3627374754,392.2572625245666,232.8293393245666,268.89147738741445,282.2887614433438,259.9599546834617,255.49419333148518
-155.799958,19.50709,1521.8,978537.13,978138.8666155635,398.26338443649,232.35979203649,275.40070233863736,288.74909866094,266.5017714571027,262.0523060163352
-155.814454,19.51709,1427.8,978560.16,978168.4352028745,391.7247971255565,236.0688967255565,268.020925031993,281.44795935857195,259.06956881427334,254.59389070541366
-155.821778,19.514924,1380.8,978568.49,978182.8129114243,385.6770885756705,235.1450341756705,261.83290716559605,275.2569567666275,252.8835407649087,248.40885756456495
-155.829789,19.512092,1342.3,978579.46,978194.5305624623,384.9294375376776,238.5945761376776,261.12176798047517,274.5131382783697,252.19418778187878,247.73039768258062
-155.836946,19.509758,1250.2,978600.86,978222.8147647885,378.0452352114953,241.7509316114953,265.8977100919158,277.93365328828196,257.873747961005,253.86176689554964
-155.843446,19.505926,1189.6,978616.06,978241.295494938,374.76450506201945,245.07669226201946,275.78596884831813,286.2817064513401,268.7888104463034,265.2902312452961
-155.851945,19.509426,1110.6,978632.93,978265.8707991139,367.0592008861713,245.98381008617133,285.1407486378003,293.64675116719053,279.4700802848735,276.63474610841
-155.859956,19.504925,1071.9,978642.04,978277.5569440861,364.4830559139373,247.62666171393727,291.42890627567914,298.862772077369,286.4729957412191,283.99504047398926
-155.87462,19.502259,945.8,978672.96,978316.3180530034,356.6419469965622,253.53272259656217,311.4795075493624,315.6097091385035,308.72603982326837,307.3493059602213
-155.866944,19.50376,1010.0,978653.77,978296.5918745212,357.17812547879294,247.06994547879293,297.7410299755908,303.56826451414986,293.85620694988467,291.9137954370317
-155.885957,19.495427,827.7,978692.64,978352.3761249633,340.2638750367332,250.0296764367332,321.2447631851658,322.26302348438605,320.56592298568563,320.22650288594554
-155.895616,19.491094,638.2,978729.47,978410.614543893,318.8554561069468,249.28016850694678,339.81811955009243,336.16287559185946,342.254948855581,343.47336350832535
-156.018108,19.692584,60.3,978823.91,978600.483840329,223.42615967104211,216.85237427104212,295.45225589266323,281.8701643243753,304.5069836048552,309.03434746095115
-156.015453,19.69225,91.6,978820.38,978590.8018228969,229.57817710307427,219.59212830307428,301.30975016516817,287.78044168881996,310.32928914940027,314.8390586415163
-156.012783,19.690917,97.0,978819.62,978589.058461742,230.56153825798538,219.98679225798537,302.1095465345087,288.61980403422035,311.10270820136765,315.59928903479704
-156.010784,19.689416,106.7,978819.34,978585.9780212453,233.36197875463404,221.72975815463403,304.78638398733324,291.32218372778755,313.762517493697,318.2505842468789
-156.006954,19.688916,134.0,978817.26,978577.5215574956,239.73844250442926,225.13003050442927,310.79480845256575,297.4009341774925,319.72405796928126,324.18868272763905
-156.00378,19.690084,151.0,978815.84,978572.3403451992,243.49965480074752,227.03793680074753,314.1996987045949,300.87510257071074,323.0827627938509,327.52429483847897
-156.002117,19.691751,164.4,978813.84,978568.2990792743,245.54092072567437,227.61836152567437,315.9872406083391,302.70970496111175,324.83893103982393,329.2647762555663
-156.006954,19.688916,120.7,978818.31,978581.627419337,236.68258066300768,223.52410806300767,307.78305875551143,294.3852065439665,316.7149602298749,321.1809109670566
-156.000454,19.693418,173.6,978809.29,978565.5544047317,243.73559526831377,224.81007046831377,313.9422210484394,300.71050848546895,322.7633627570864,327.1739336114099
-155.998943,19.695417,182.7,978808.11,978562.8596247205,245.25037527945824,225.33278667945825,315.20902226255305,302.0241996466813,323.9989040064676,328.3938448784248
-155.996441,19.697583,195.0,978806.85,978559.1865816622,247.66341833781917,226.40490833781917,317.2759774737917,304.157943633799,326.0213333671202,330.3940113137844
-155.993618,19.698582,222.8,978804.77,978550.6619285407,254.10807145934086,229.81886105934086,323.3235508437634,310.27703515981403,332.02122796639645,336.3700665277129
-155.976116,19.690751,389.7,978766.6,978498.6940638699,267.9059361300897,225.42162153008968,334.85159579223216,322.20504536597025,343.28262940974025,347.4981462184943
-155.978954,19.690917,348.0,978775.15,978511.5753677491,263.5746322509367,225.6363682509367,331.16968302662195,318.4157455548891,339.6723080077771,343.92362049835464
-155.981441,19.692584,310.8,978781.39,978523.1537528222,258.23624717781786,224.35345277781786,326.27460163576984,313.44834385337845,334.8254401573639,339.100859418161
-155.985607,19.696249,286.7,978786.17,978530.802890917,255.36710908298846,224.11164848298847,323.72815246647986,310.8388431016296,332.32102537638,336.61746183133016
-155.905458,19.486093,469.7,978761.72,978462.3383840382,299.3816159617854,248.17586136178542,355.55871345323953,347.7133619087743,360.7889478162163,363.40406499770484
-155.942611,19.571256,349.1,978782.75,978504.4046077828,278.34539221716113,240.28720841716114,356.9361822604727,342.69999870680476,366.42697129625134,371.1723658141407
-155.947111,19.605255,382.1,978778.24,978496.1556369234,282.08436307660304,240.42858527660303,348.3401879023005,336.08464773580675,356.51054801329633,360.59572806879424
-156.021618,19.692416,37.4,978826.99,978607.5439766512,219.4460233488353,215.3687501488353,291.85998798808583,278.20309746471213,300.96458167033495,305.5168785114595
-155.994779,19.639754,0.8,978841.32,978615.8326045467,225.4873954532668,225.4001810532668,298.1870961778752,284.58856083832626,307.2527864042412,311.7856315174241
