X,Y,fid,Bouguer_mG
-157.921911298049,21.4225813611354,1642,220
-157.924084292635,21.4259527665536,1643,220
-157.926076204339,21.4296612226007,1644,220
-157.929154613336,21.4337067035723,1645,220
-157.931327607922,21.4372464074401,1646,220
-157.93277627098,21.4401118191126,1647,220
-157.935673597095,21.443145723076,1648,220
-157.938027674563,21.4465166534776,1649,220
-157.940562834914,21.4498875059726,1650,220
-157.942916912382,21.4532582805511,1651,220
-157.945901308845,21.4573776764553,1652,220
-157.949992894735,21.4647005653238,1653,220
-157.953455005873,21.4698263685854,1654,220
-157.956917117011,21.4752448787884,1655,220
-157.960693965526,21.4809560632049,1656,220
-157.963526601911,21.4854955628113,1657,220
-157.966044500921,21.4901813494004,1658,220
-157.968247662554,21.4945741373061,1659,220
-157.970765561564,21.4998453077276,1660,220
-157.973283460573,21.5045306321887,1661,220
-157.975486622206,21.5100942589224,1662,220
-157.976745571711,21.5147792531401,1663,220
-157.978948733344,21.5201960894554,1664,220
-157.980276406845,21.5264248832527,1665,220
-157.981490899696,21.5315895003543,1666,220
-157.982011396632,21.5357856165099,1667,220
-157.984093384375,21.5409499006842,1668,220
-157.985134378247,21.5477277448268,1669,220
-157.947727858683,21.4610777205691,1670,220
-157.986063025296,21.555856240431,1671,220
-157.986459252397,21.5630421031711,1672,220
-157.986657365948,21.5707803263031,1673,220
-157.987251706599,21.5764916069454,1674,220
-157.986261138846,21.5825711099261,1675,220
-157.985864911745,21.5890187887985,1676,220
-157.985072457543,21.5965714188957,1677,220
-157.984280003341,21.6030184742568,1678,220
-157.983289435588,21.6094652423653,1679,220
-157.982893208487,21.6142540841102,1680,220
-157.982893208487,21.6216212232802,1681,220
-157.982496981385,21.6267779973148,1682,220
-157.981308300082,21.6324870682194,1683,220
-157.980318670027,21.6369463453266,1684,220
-157.978859175614,21.6405640516179,1685,220
-157.977886179339,21.6445208141065,1686,220
-157.976669933995,21.6500600994257,1687,220
-157.975453688651,21.6548078890879,1688,220
-157.973629320635,21.6581990717883,1689,220
-157.971075205412,21.660685888447,1690,220
-157.967912967518,21.6622683858204,1691,220
-157.963777733348,21.6628335592466,1692,220
-157.958912751971,21.6629465936661,1693,220
-157.954291019664,21.6611380323251,1694,220
-157.94893954015,21.6593294483106,1695,220
-157.944196183308,21.6570686864102,1696,220
-157.939939324604,21.6549209297952,1697,220
-157.935439216831,21.6525470563465,1698,220
-157.930087737317,21.6490426956076,1699,220
-157.925101131406,21.6454252017372,1700,220
-157.920722648168,21.6414684640311,1701,220
-157.917438785739,21.6384160494365,1702,220
-157.914641421447,21.6359288491054,1703,220
-157.649269794616,21.3046699166201,1704,225
-157.654296197594,21.3030171167133,1705,225
-157.659618271336,21.3015020337996,1706,225
-157.667157875804,21.3005378819936,1707,225
-157.67277562031,21.3002624088871,1708,225
-157.678689035579,21.2994359864694,1709,225
-157.68563729852,21.2980586054458,1710,225
-157.691107207644,21.2965434714104,1711,225
-157.695837939859,21.2948905801043,1712,225
-157.701012178219,21.292962183423,1713,225
-157.705890745816,21.2911715067114,1714,225
-157.712543337994,21.2886920721822,1715,225
-157.718013247118,21.2862125958439,1716,225
-157.725700686967,21.2837330777003,1717,225
-157.732501114527,21.2822177960342,1718,225
-157.736788340597,21.2809780085147,1719,225
-157.742997426629,21.2798759663919,1720,225
-157.752606726441,21.2787739160132,1721,225
-157.758963647855,21.2779473728114,1722,225
-157.764581392361,21.2772585832628,1723,225
-157.770938313775,21.276432031548,1724,225
-157.776851729044,21.276432031548,1725,225
-157.781434625878,21.2767075493022,1726,225
-157.786017522711,21.2772585832628,1727,225
-157.790304748781,21.2784984021285,1728,225
-157.794591974851,21.2787739160132,1729,225
-157.797696517867,21.2796004545712,1730,225
-157.801835908556,21.2812535177554,1731,225
-157.806862311534,21.2835953254667,1732,225
-157.813935331434,21.2873481781238,1733,225
-157.820454871768,21.2906747736049,1734,225
-157.826974412102,21.2950136980765,1735,225
-157.833183498135,21.2993524944766,1736,225
-157.837840312659,21.3034019222159,1737,225
-157.843894171541,21.3075958547246,1738,225
-157.847153941708,21.3107773788284,1739,225
-157.84948234897,21.3132357820715,1740,225
-157.852431664835,21.3172848271111,1741,225
-157.855536207851,21.3213337604919,1742,225
-157.859261659471,21.3246595865123,1743,225
-157.862055748185,21.3279853371704,1744,225
-157.864539382598,21.3310218262938,1745,225
-157.867643925615,21.3337690718285,1746,225
-157.871524604385,21.336371678037,1747,225
-157.874008238798,21.3391188233817,1748,225
-157.875715737457,21.3425888281607,1749,225
-157.876957554663,21.3463479073413,1750,225
-157.876957554663,21.3502514644751,1751,225
-157.876802327513,21.3535766348541,1752,225
-157.876026191759,21.3571908649125,1753,225
-157.875715737457,21.3615278233058,1754,225
-157.875560510306,21.3661537707388,1755,225
-157.876026191759,21.3704904637602,1756,225
-157.877423236116,21.3742488271541,1757,225
-157.877888917568,21.3774289054347,1758,225
-157.879130734775,21.3808980029445,1759,225
-157.880527779132,21.3837888547198,1760,225
-157.882235277791,21.3866796493829,1761,225
-157.884098003601,21.3902930623882,1762,225
-157.88596072941,21.394484509649,1763,225
-157.888449397935,21.3989321154775,1764,225
-157.891688890824,21.4051151347111,1765,225
-157.895090358357,21.4100915211968,1766,225
-157.89994959769,21.4170280195947,1767,225
-157.902541192001,21.4214008601815,1768,225
-157.90723845669,21.4284875996233,1769,225
-157.910477949579,21.4345185962749,1770,225
-157.915013239623,21.442358519334,1771,225
-157.920196428245,21.4529115965968,1772,225
-157.923435921134,21.459544568549,1773,225
-157.926513439378,21.4652728014253,1774,225
-157.929267008333,21.4710008091231,1775,225
-157.932830450511,21.4800445732207,1776,225
-157.935584019466,21.4866763099129,1777,225
-157.938013639133,21.4924034757264,1778,225
-157.940281284155,21.4990346492724,1779,225
-157.942548929177,21.5038571310825,1780,225
-157.944816574199,21.5092822319698,1781,225
-157.946245862035,21.5160479562513,1782,225
-157.947924899489,21.5212546413927,1783,225
-157.948764418217,21.5275024172798,1784,225
-157.94988377652,21.532057917786,1785,225
-157.950443455671,21.537654479915,1786,225
-157.951702733762,21.5423398078719,1787,225
-157.952122493125,21.5472852677437,1788,225
-157.953381771216,21.5523606960364,1789,225
-157.953661610792,21.5576962112405,1790,225
-157.954886668783,21.5639269577869,1791,225
-157.955613876757,21.5697431009638,1792,225
-157.956922851112,21.5743417466243,1793,225
-157.956631967922,21.5792107417841,1794,225
-157.957940942276,21.5859729635799,1795,225
-157.958377267061,21.5909768044342,1796,225
-157.959249916631,21.5967918616629,1797,225
