Lon_DD,Lat_DD,H_estimada_m,Bouguer_Simple,Bouguer_Completa
-28.447,38.534,192.4940000000462,120.0,128.13160357281512
-28.441,38.533,220.22599999999986,120.0,127.51158575449372
-28.433,38.531,261.254000000013,120.0,129.39065281621833
-28.427,38.531,267.60480000001695,120.0,130.20830011966478
-28.419,38.532,258.0108000000647,120.0,128.89503480670527
-28.414,38.533,239.15040000000278,120.0,128.07003017867208
-28.409,38.529,298.5071999999113,120.0,128.93038205336308
-28.406,38.523,412.9483999999423,120.0,133.13507680848525
-28.402,38.518,518.270799999939,120.0,134.59653444766212
-28.398,38.515,580.6659999999993,120.0,135.58187127081902
-28.4,38.51,685.3999999999987,120.0,136.3549422311147
-28.405,38.506,750.8080000000159,120.0,137.24916835644316
-28.41,38.504,774.0340000000311,120.0,134.20072384444268
-28.416,38.5,820.9199999999973,120.0,135.46691954781187
-28.421,38.5,804.8999999999992,120.0,134.61005854621274
-28.426,38.501,763.6476000000223,120.0,134.61084954550668
-28.43,38.502,723.5279999999351,120.0,135.55289892193497
-28.459,38.517,388.55959999996037,120.0,128.19946041821927
-28.456,38.511,465.24959999995735,120.0,129.28103447234798
-28.45,38.508,531.5499999999781,120.0,130.49400712129733
-28.445,38.509,547.9579999999758,120.0,131.51443692193283
-28.439,38.507,602.374800000023,120.0,131.74117254183722
-28.436,38.503,671.1479999999709,120.0,132.15745006653768
-28.54,38.502,18.767999999997695,120.0,123.86509269443087
-28.533,38.504,44.5668000000026,120.0,124.25041684651717
-28.526,38.506,68.55120000000504,120.0,124.49700756263178
-28.52,38.509,93.1160000000009,120.0,124.70908514490739
-28.511,38.509,155.77519999998538,120.0,125.37722552177837
-28.526,38.471,33.003199999977085,120.0,127.17237403749955
-28.522,38.475,78.67000000001161,120.0,126.67979620014941
-28.513,38.474,136.85679999995074,120.0,127.51934361309071
-28.504,38.471,201.75879999993973,120.0,127.69135506010497
-28.492,38.474,328.3199999999306,120.0,129.43067804524634
-28.496,38.472,279.2423999999935,120.0,128.84021558897135
-28.486,38.473,381.52279999994784,120.0,129.67564124044884
-28.482,38.475,435.97999999999934,120.0,128.82904991025765
-28.477,38.478,490.42279999999886,120.0,129.1229755887561
-28.471,38.481,550.166399999998,120.0,130.71049231135652
-28.465,38.484,601.7280000000037,120.0,130.61777291822548
-28.461,38.49,632.330000000021,120.0,131.4977041236709
-28.506,38.509,195.56079999998198,120.0,125.67177497302238
-28.501,38.511,216.61439999995648,120.0,125.82383864051988
-28.495,38.511,246.01599999996026,120.0,125.06779458331673
-28.489,38.509,277.77039999998476,120.0,125.91456282681617
-28.482,38.507,321.68760000001686,120.0,126.18858664219195
-28.476,38.505,370.4599999999872,120.0,127.33749270075728
-28.469,38.502,439.18919999993057,120.0,129.18735859864825
-28.463,38.499,530.5371999999797,120.0,130.34799946967593
-28.459,38.495,588.3260000000231,120.0,130.82135098676775
-28.523,38.467,25.670600000007866,121.0,127.65937182689184
-28.517,38.468,66.3064000000349,121.0,128.6068314205408
-28.512,38.468,112.39880000001571,121.0,128.87933905097563
-28.505,38.467,169.83399999998855,121.0,129.79352550937244
-28.499,38.467,235.05559999999522,121.0,128.81086179880845
-28.493,38.468,294.15240000000745,121.0,129.60183252801164
-28.485,38.47,379.29999999998773,121.0,129.73459456033788
-28.48,38.472,437.1579999999849,121.0,131.67971930498373
-28.474,38.474,508.0731999999781,121.0,132.1380223580477
-28.469,38.477,570.2503999999851,121.0,131.33111060483873
-28.463,38.48,627.7060000000088,121.0,133.53605442735272
-28.458,38.486,672.410400000024,121.0,132.50512687839674
-28.455,38.491,645.098000000024,121.0,132.45975282640836
-28.454,38.494,626.2867999999944,121.0,132.01776877971747
-28.454,38.499,591.1603999999917,121.0,132.00588289815175
-28.448,38.5,626.4500000000052,121.0,131.77897787802965
-28.443,38.498,675.4348000000161,121.0,134.3676708095826
-28.436,38.495,772.1380000000132,121.0,134.46494174319776
-28.43,38.493,845.9279999999552,121.0,137.5536618598916
-28.423,38.493,897.1511999999575,121.0,140.16579387974735
-28.415,38.493,942.9099999999505,121.0,141.51661462898488
-28.411,38.496,902.1887999999649,121.0,138.41675426564498
-28.405,38.5,852.5499999999989,121.0,136.7500353967439
-28.393,38.506,752.9032000000174,121.0,138.40973161513256
-28.39,38.51,673.2999999999995,121.0,137.80916791549785
-28.386,38.514,565.7019999999327,121.0,136.76845167538733
-28.365,38.513,566.9380000000349,121.0,133.72456266651776
-28.36,38.514,535.5819999999419,121.0,136.13786728425885
-28.356,38.519,413.80919999999867,121.0,136.10126413941413
-28.354,38.523,327.41999999995403,121.0,135.0838125825943
-28.349,38.526,235.17519999991828,121.0,132.67986230359023
-28.342,38.526,173.52279999990216,121.0,132.44144040287506
-28.334,38.524,132.98719999997135,121.0,132.94549748744183
-28.33,38.52,159.95999999989888,121.0,133.24186127100364
-28.323,38.52,88.75599999993553,121.0,132.91479397938713
-28.318,38.524,19.015999999986942,121.0,132.63553877207931
-28.371,38.514,555.6843999999451,121.0,136.30874232858963
-28.376,38.514,562.1563999999481,121.0,136.27248379111435
-28.381,38.514,558.0463999999403,121.0,136.4463864841133
-28.541,38.507,10.583599999999477,121.0,124.25684723606491
-28.537,38.511,16.432799999995282,121.0,124.19927533857721
-28.532,38.513,21.694800000003443,121.0,124.75443916608799
-28.526,38.514,44.39439999999866,121.0,125.40503788698133
-28.519,38.515,86.62400000001385,121.0,125.52546293799799
-28.511,38.516,140.05519999999552,121.0,125.51246551431892
-28.505,38.517,172.32599999997942,121.0,126.57895123588202
-28.5,38.518,193.93999999998573,121.0,125.65132027830683
-28.493,38.516,231.59440000000203,121.0,126.76982061384523
-28.485,38.516,264.00000000000165,121.0,126.72434007882751
-28.48,38.52,264.5999999999553,121.0,127.37283746219286
-28.477,38.525,235.21999999999795,121.0,126.9188750335844
-28.477,38.531,191.74960000000607,121.0,126.85673755045742
-28.476,38.535,159.67600000005277,121.0,126.75146500549575
-28.472,38.538,132.24200000003475,121.0,126.91154949173631
-28.466,38.539,118.18759999999159,121.0,126.549881195012
-28.458,38.539,122.95999999999177,121.0,127.04152996970352
-28.451,38.539,135.60199999998795,121.0,127.80423729633023
