longitude,latitude,AB (mGal)
55.30617409044496,-21.19421564585495,252.5
55.3067034393841,-21.195061387941657,252.5
55.30728987501599,-21.195871383774758,252.5
55.307876310647885,-21.196681379607863,252.5
55.30846274627977,-21.19749137544097,252.5
55.30904918191167,-21.198301371274074,252.5
55.309635617543556,-21.19911136710718,252.5
55.31022205317545,-21.199921362940284,252.5
55.31080848880734,-21.20073135877339,252.5
55.311394924439234,-21.201541354606494,252.5
55.31198136007112,-21.2023513504396,252.5
55.31256779570302,-21.203161346272704,252.5
55.313154231334906,-21.20397134210581,252.5
55.3137406669668,-21.204781337938915,252.5
55.314327102598696,-21.20559133377202,252.5
55.31498308446859,-21.206345056751648,252.5
55.31565287820693,-21.20708760395424,252.5
55.31632267194527,-21.207830151156827,252.5
55.31699246568362,-21.20857269835942,252.5
55.31766225942196,-21.20931524556201,252.5
55.318332053160304,-21.2100577927646,252.5
55.31900184689865,-21.210800339967193,252.5
55.31967164063699,-21.21154288716978,252.5
55.32034143437534,-21.212285434372372,252.5
55.32101122811368,-21.213027981574964,252.5
55.32168102185202,-21.213770528777555,252.5
55.32235081559037,-21.214513075980147,252.5
55.32302060932871,-21.21525562318274,252.5
55.323690403067054,-21.215998170385326,252.5
55.3243601968054,-21.216740717587918,252.5
55.32502999054374,-21.21748326479051,252.5
55.3256481450019,-21.21826585230744,252.5
55.32620048603751,-21.219099470553633,252.5
55.326752827073115,-21.219933088799824,252.5
55.327305168108715,-21.220766707046018,252.5
55.32785750914432,-21.221600325292208,252.5
55.32840985017993,-21.2224339435384,252.5
55.32896219121554,-21.223267561784592,252.5
55.329514532251146,-21.224101180030786,252.5
55.33006687328675,-21.22493479827698,252.5
55.33061921432236,-21.22576841652317,252.5
55.33117155535797,-21.226602034769364,252.5
55.33172368018329,-21.22743579601425,252.5
55.332274634469215,-21.228270331438793,252.5
55.33282558875514,-21.229104866863334,252.5
55.33337654304107,-21.22993940228788,252.5
55.333927497327004,-21.23077393771242,252.5
55.33447845161293,-21.231608473136962,252.5
55.33502940589886,-21.232443008561507,252.5
55.335580360184785,-21.23327754398605,252.5
55.33613131447072,-21.23411207941059,252.5
55.33664024350397,-21.234971688351667,252.5
55.33711295752195,-21.235852904248713,252.5
55.337585671539934,-21.23673412014576,252.5
55.338058385557915,-21.2376153360428,252.5
55.33853109957589,-21.238496551939846,252.5
55.33900381359387,-21.239377767836892,252.5
55.33947652761185,-21.240258983733938,252.5
55.33994924162983,-21.241140199630983,252.5
55.34042195564781,-21.242021415528026,252.5
55.34076626578629,-21.242956771498545,252.5
55.34106720044096,-21.24391041626135,252.5
55.34136813509562,-21.244864061024153,252.5
55.34166906975029,-21.245817705786955,252.5
55.34197000440495,-21.246771350549757,252.5
55.34192098197682,-21.2477561574029,252.5
55.341793281488854,-21.24874797018028,252.5
55.34166558100088,-21.249739782957658,252.5
55.34153788051292,-21.250731595735036,252.5
55.341410180024944,-21.25172340851242,252.5
55.34128247953697,-21.252715221289797,252.5
55.341154779049006,-21.253707034067176,252.5
55.34073576746679,-21.25460545680181,252.5
55.34026301003718,-21.25548664941001,252.5
55.339790252607564,-21.25636784201821,252.5
55.33931749517796,-21.257249034626412,252.5
55.33876917301083,-21.258079199843397,252.5
55.33812842874795,-21.258846954224424,252.5
55.33748768448507,-21.25961470860545,252.5
55.24675737323492,-21.097500706327867,250.0
55.2477421507337,-21.097674525998478,250.0
55.248726928232486,-21.097848345669092,250.0
55.249711705731265,-21.098022165339703,250.0
55.25069648323005,-21.098195985010317,250.0
55.25168126072883,-21.098369804680928,250.0
55.252666038227616,-21.09854362435154,250.0
55.253650815726395,-21.098717444022153,250.0
55.25463559322518,-21.098891263692764,250.0
55.25562037072396,-21.099065083363378,250.0
55.25660514822275,-21.09923890303399,250.0
55.257589925721526,-21.0994127227046,250.0
55.258499302145,-21.099816050395354,250.0
55.25939529161292,-21.100260125696824,250.0
55.26029128108084,-21.100704200998294,250.0
55.26118727054876,-21.101148276299764,250.0
55.26208326001668,-21.101592351601234,250.0
55.2629792494846,-21.102036426902703,250.0
55.26387523895252,-21.102480502204173,250.0
55.26477122842044,-21.102924577505643,250.0
55.265667217888364,-21.103368652807113,250.0
55.266563207356285,-21.103812728108583,250.0
55.267405240671756,-21.104329018266704,250.0
55.26808510267479,-21.10506235833573,250.0
55.268764964677814,-21.105795698404755,250.0
55.26944482668084,-21.10652903847378,250.0
55.27012468868387,-21.107262378542806,250.0
55.2708045506869,-21.107995718611832,250.0
55.27148441268993,-21.10872905868086,250.0
55.272164274692955,-21.109462398749887,250.0
55.27284413669598,-21.110195738818913,250.0
55.27352399869901,-21.11092907888794,250.0
55.27420386070204,-21.111662418956964,250.0
55.27488372270506,-21.11239575902599,250.0
55.275563584708095,-21.113129099095016,250.0
55.27624344671112,-21.11386243916404,250.0
55.276884349958046,-21.114625988915396,250.0
55.2774253110964,-21.115467036504295,250.0
55.27796627223476,-21.11630808409319,250.0
55.27850723337311,-21.117149131682087,250.0
55.27904819451147,-21.117990179270983,250.0
55.27958915564982,-21.118831226859882,250.0
55.28013011678818,-21.119672274448778,250.0
55.280671077926534,-21.120513322037674,250.0
55.28121203906489,-21.121354369626573,250.0
55.281753000203246,-21.12219541721547,250.0
55.28222590291269,-21.1230716304745,250.0
55.28259891573384,-21.123999456662563,250.0
55.28297192855499,-21.124927282850624,250.0
55.28334494137614,-21.12585510903869,250.0
55.28371795419729,-21.126782935226753,250.0
55.28409096701844,-21.127710761414818,250.0
55.28446397983959,-21.128638587602882,250.0
55.28483699266074,-21.129566413790947,250.0
55.28521000548189,-21.13049423997901,250.0
55.28558301830304,-21.131422066167076,250.0
55.28595603112419,-21.13234989235514,250.0
55.286329043945344,-21.133277718543205,250.0
55.286702056766494,-21.134205544731266,250.0
55.287075069587644,-21.13513337091933,250.0
55.287439408246605,-21.136064143898555,250.0
55.28770876197471,-21.137027185210833,250.0
55.28797811570283,-21.137990226523108,250.0
55.28824746943094,-21.138953267835387,250.0
55.28851682315905,-21.13991630914766,250.0
55.288786176887164,-21.14087935045994,250.0
55.28905553061528,-21.14184239177222,250.0
55.2894849538049,-21.142725498802744,250.0
55.29009297758707,-21.143519417614915,250.0
55.290701001369236,-21.144313336427086,250.0
55.291309025151406,-21.145107255239257,250.0
55.29191704893357,-21.145901174051428,250.0
55.29252507271574,-21.1466950928636,250.0
