longitude,latitude,Bouguer_mG
55.50721351451418,-21.055466215397647,322.5
55.51401543462341,-21.058532159979723,322.5
55.51710023171242,-21.065872181717836,322.5
55.513881286019306,-21.071915236135546,322.5
55.50871339944153,-21.07639298695937,322.5
55.50448882321192,-21.083169250348675,322.5
55.49818424281788,-21.08791928413673,322.5
55.491091805207354,-21.091589358449035,322.5
55.48707988484554,-21.097995396347642,322.5
55.483595328212914,-21.105174943779378,322.5
55.479459022779515,-21.11202205694123,322.5
55.473514879720774,-21.11734798736399,322.5
55.46669003740701,-21.121216622309042,322.5
55.458814679956866,-21.122296103601446,322.5
55.451726337771184,-21.118966109528575,322.5
55.449142547119656,-21.11405037870155,322.5
55.44561605464149,-21.073542233560726,312.5
55.4489797393221,-21.06628374712281,312.5
55.45375787140872,-21.059892457255536,312.5
55.458775233399365,-21.05366279704907,312.5
55.46393340991233,-21.047547797861743,312.5
55.46956110253103,-21.041879320627686,312.5
55.47615611316042,-21.037448866189404,312.5
55.48378080802674,-21.035256006297768,312.5
55.49166068776442,-21.03417667989393,312.5
55.49964653126765,-21.034590111099437,312.5
55.507405024053796,-21.03624854811092,312.5
55.51515446352127,-21.038177683097288,312.5
55.52215149068051,-21.042012369430672,312.5
55.52771457760851,-21.04763942127096,312.5
55.5292700230503,-21.055463065637678,312.5
55.5318381130265,-21.0630363918645,312.5
55.53553361366675,-21.070083125730026,312.5
55.54090665484043,-21.06874727651494,312.5
55.54485001804522,-21.061971494952235,312.5
55.55046979923199,-21.061324912243485,312.5
55.551135535314884,-21.068623891816674,312.5
55.54696348895094,-21.075057424522544,312.5
55.53962999006463,-21.07800225611765,312.5
55.53378044567159,-21.082946128285485,312.5
55.52994825198755,-21.089958184809724,312.5
55.52521604372087,-21.096252524140333,312.5
55.519201973134976,-21.101521091074734,312.5
55.51363961124403,-21.107197757928095,312.5
55.50795022378721,-21.112776581970007,312.5
55.502593158456456,-21.118688259101535,312.5
55.49783699185627,-21.12499149405975,312.5
55.49109622825996,-21.129299436429378,312.5
55.484097771767864,-21.133163893711618,312.5
55.47667815536624,-21.136126159612996,312.5
55.469169742194325,-21.138875910922337,312.5
55.46146087350072,-21.14025526576192,312.5
55.453542053768615,-21.139303364610008,312.5
55.45072396001705,-21.13917250151915,312.5
55.443903237952384,-21.134991861554198,312.5
55.43887960401767,-21.128898224601283,312.5
55.434678004269195,-21.122093316712448,312.5
55.43286551048916,-21.114377898117155,312.5
55.43246255857591,-21.10644439804846,312.5
55.43391184715721,-21.098593965209805,312.5
55.435959120632994,-21.09086546014139,312.5
55.438907232122766,-21.083483113700332,312.5
55.44314411704787,-21.076701729149743,312.5
55.436793308992826,-21.0817746831567,310.0
55.440219969789226,-21.074545713950346,310.0
55.44399316485726,-21.067505390285117,310.0
55.44820971177447,-21.06070715803573,310.0
55.453052235463886,-21.054339272647518,310.0
55.457822044338855,-21.04791677165233,310.0
55.46307965661652,-21.04190653108929,310.0
55.468862329370296,-21.0364285842138,310.0
55.47564635749626,-21.03220629668076,310.0
55.483088390819276,-21.02977261630659,310.0
55.49108023831767,-21.030017447258547,310.0
55.49902036247645,-21.03094818155632,310.0
55.50692630616868,-21.032167126509627,310.0
55.5145250329991,-21.034486316654608,310.0
55.52177488412166,-21.037865223320992,310.0
55.52834485459288,-21.04234317205145,310.0
55.53436923560269,-21.04759930593036,310.0
55.53279976138047,-21.05527810780716,310.0
55.53389923570897,-21.06302878976096,310.0
55.53662964133306,-21.067042609257324,310.0
55.54098511472159,-21.061567464806046,310.0
55.54623800610098,-21.055775920999178,310.0
55.55250089655604,-21.05995666812218,310.0
55.5537858136226,-21.06759709340754,310.0
55.55253902764743,-21.075070657790675,310.0
55.54537855518039,-21.078609385679147,310.0
55.53839092713831,-21.082297656497094,310.0
55.53451071776146,-21.089072882031378,310.0
55.5303430352479,-21.095872066812376,310.0
55.52456646325383,-21.10140516392223,310.0
55.52043944210057,-21.10804729126567,310.0
55.514999705638786,-21.113748360920187,310.0
55.50882714634001,-21.118827909906532,310.0
55.50346557711156,-21.124736719875205,310.0
55.49798686595645,-21.13056226194757,310.0
55.490710448374706,-21.133772795522763,310.0
55.483561556098216,-21.137331349672394,310.0
55.476319060193816,-21.14072638392212,310.0
55.46888780229562,-21.143581435060828,310.0
55.460932520721755,-21.14408835661498,310.0
55.452950360511004,-21.143731153202182,310.0
55.445395746939745,-21.14121789309917,310.0
55.43944498646589,-21.13608367650497,310.0
55.43434747998674,-21.130062084334234,310.0
55.43129486223183,-21.122703491750354,310.0
55.430077248992504,-21.11488184229371,310.0
55.42965913082423,-21.106902349045058,310.0
55.430251619160494,-21.09893733673766,310.0
55.43221618641136,-21.09122532185817,310.0
55.43587386602958,-21.08413387804531,310.0
55.43957943919767,-21.064442680003022,307.5
55.444729491841095,-21.058320934583854,307.5
55.44959179421336,-21.051968138692224,307.5
55.45421736534716,-21.04544573859523,307.5
55.45916723155608,-21.03918893338604,307.5
55.464642303417044,-21.033378047775212,307.5
55.47135166825304,-21.02902333496804,307.5
55.478673077887315,-21.02595931475939,307.5
55.48661949027783,-21.02570791285106,307.5
55.49459119015386,-21.02637651419163,307.5
55.50253023017448,-21.02720038903871,307.5
55.5102793340145,-21.02915916608585,307.5
55.517846681480044,-21.031700258740067,307.5
55.524776199240094,-21.035697791979413,307.5
55.531670038435266,-21.039749539551366,307.5
55.53805169677224,-21.044566791721877,307.5
55.54462724757467,-21.04907715726652,307.5
55.55048744057169,-21.054419394918856,307.5
55.55498546201124,-21.06102431785292,307.5
55.556829085318185,-21.06876606799969,307.5
55.556829085318185,-21.07676606799969,307.5
55.550230257136036,-21.080619814023848,307.5
55.54284692420466,-21.082668435105735,307.5
55.53873606118701,-21.08935184272153,307.5
55.535127167743354,-21.096473885358378,307.5
55.529964374991614,-21.102583726399608,307.5
55.52585687067333,-21.10942317842828,307.5
55.52099644845687,-21.115652819539875,307.5
55.514647376048444,-21.12051083506219,307.5
55.50838585053258,-21.12537919436356,307.5
55.502921322108904,-21.1311995032249,307.5
55.49632770798821,-21.135662384420737,307.5
55.48907738840795,-21.13904363655332,307.5
55.481732134788025,-21.14221240392498,307.5
55.47432273961829,-21.14522365154615,307.5
55.46660122361504,-21.146892580568526,307.5
55.458606303435445,-21.14706900871498,307.5
55.450662763246406,-21.146856252813784,307.5
55.443104449671765,-21.144424673423067,307.5
55.437227476490065,-21.13911696082037,307.5
55.43242712487956,-21.132774084189393,307.5
55.429197389842,-21.12545816751605,307.5
55.42732078082609,-21.117736507725464,307.5
55.42670598225979,-21.10976028597488,307.5
55.42692196693456,-21.101774798438463,307.5
55.42857229477144,-21.09398505466619,307.5
55.43065731837096,-21.086261581114496,307.5
55.433738026838675,-21.078907999609388,307.5
55.437041096385144,-21.071623145321844,307.5
55.440353310940786,-21.064341679957643,307.5
55.43493588885626,-21.067909242243402,305.0
55.43871413551884,-21.060857657162256,305.0
55.44298108862703,-21.054097708992312,305.0
55.4474905192138,-21.04749306617678,305.0
55.45229993402023,-21.0411001381137,305.0
55.457612833137475,-21.035138743348156,305.0
55.46319466879982,-21.029407852436744,305.0
55.4699298005463,-21.02509537359227,305.0
55.47726291357129,-21.022570949002503,305.0
55.485243135297615,-21.022008755798517,305.0
55.49323639005399,-21.022254720336065,305.0
55.501170636808446,-21.023117363093558,305.0
55.50899287381356,-21.02474873332574,305.0
55.516552997305425,-21.027293654133853,305.0
55.52363574074568,-21.031005648105225,305.0
55.530428112847986,-21.035232192937897,305.0
55.537220538794664,-21.03945865123757,305.0
55.54379352296342,-21.044015817877632,305.0
55.54949648124519,-21.049498730875754,305.0
55.55432124163809,-21.05586375293858,305.0
55.55795608010035,-21.06272785105328,305.0
55.55987653594228,-21.070482357416743,305.0
55.563241757082,-21.077587236292786,305.0
55.568280203569486,-21.08379217186387,305.0
55.570967137606445,-21.091195462673852,305.0
55.576247709671094,-21.096741691210145,305.0
55.5816449895192,-21.102436309276463,305.0
55.5819973625,-21.110139929926397,305.0
55.575918859183474,-21.11326925526898,305.0
55.56909449579318,-21.110726612585882,305.0
55.56570716782681,-21.103491125697172,305.0
55.56175786439919,-21.096579504624852,305.0
55.55763161738896,-21.089754370967064,305.0
55.55194537851411,-21.084751556372193,305.0
55.544844426056855,-21.085217369493353,305.0
55.54429149939639,-21.09310358362621,305.0
55.54027766015188,-21.098942991129867,305.0
55.5375354991455,-21.10639829735884,305.0
55.53256953625713,-21.11243055331557,305.0
55.52601439222592,-21.117011423846236,305.0
55.51996785416539,-21.1222496393243,305.0
55.51369269265616,-21.127197273228393,305.0
55.50773006471009,-21.13204794603473,305.0
55.50168141867404,-21.137017239746417,305.0
55.49451279416645,-21.140491431849576,305.0
55.48719062442773,-21.143713458946515,305.0
55.47977064084087,-21.146699558014888,305.0
55.47230468390099,-21.14955102197907,305.0
55.464419047773006,-21.15083259601279,305.0
55.45642146428094,-21.15086593658488,305.0
55.448532062812994,-21.149810779211208,305.0
55.44086138013465,-21.14757639407603,305.0
55.43507733354442,-21.142399500494836,305.0
55.43027855706173,-21.136001839587568,305.0
55.42703589765901,-21.12875669456432,305.0
55.42428330805757,-21.12126178824448,305.0
55.42386977935936,-21.113276850485796,305.0
55.42456823196249,-21.105326167487235,305.0
55.425346600758175,-21.097364567750617,305.0
55.42608901114712,-21.08939909056376,305.0
55.42908637481841,-21.082018462187463,305.0
55.43205239378637,-21.074593998668586,305.0
55.42843491837829,-21.071809028189193,302.5
55.43226625870367,-21.064786149056594,302.5
55.436191362480336,-21.057817169138456,302.5
55.44033193629643,-21.05097205055121,302.5
55.44469178404746,-21.04427455307751,302.5
55.44947608635297,-21.037862809831758,302.5
55.45484978842437,-21.0320046833977,302.5
55.460987972981805,-21.026875623285225,302.5
55.46731576871549,-21.021985866024615,302.5
55.47452138296677,-21.018868928223366,302.5
55.48248176992818,-21.018471067339473,302.5
55.49047075086446,-21.018881831724663,302.5
55.49845524678709,-21.019314569695304,302.5
55.506334274024155,-21.020609476351222,302.5
55.51387008534452,-21.023215985299245,302.5
55.521172472964274,-21.026483203893907,302.5
55.52846239657309,-21.0297385816798,302.5
55.53549539097897,-21.03354621347938,302.5
55.54202115304561,-21.03815608940561,302.5
55.548280726855175,-21.043104566803535,302.5
55.55319994007049,-21.04920854540717,302.5
55.5571450767584,-21.055991513633348,302.5
55.56044336777428,-21.063128914019178,302.5
55.56231353559925,-21.0707756052592,302.5
55.567835286564815,-21.076369448764307,302.5
55.573541597238766,-21.08196527110136,302.5
55.57848364441844,-21.08822192695473,302.5
55.58263394160173,-21.09503535907361,302.5
55.586237303293416,-21.1021345775954,302.5
55.58716776934063,-21.110026985252386,302.5
55.58180205059041,-21.11430914817325,302.5
55.57380809005048,-21.1143994977023,302.5
55.56624551301268,-21.112385147303158,302.5
55.56254227154207,-21.10553459435418,302.5
55.55705805522503,-21.100187223220722,302.5
55.54916880486011,-21.100369664712453,302.5
55.54403297053319,-21.105868644440783,302.5
55.539722027699995,-21.11259395248386,302.5
55.53387544436631,-21.117500658364367,302.5
55.52794976860633,-21.122796802097078,302.5
55.522034310017524,-21.128181205520402,302.5
55.51514588893491,-21.132143042367044,302.5
55.50832961364894,-21.13632862595151,302.5
55.501582989512315,-21.140623523739585,302.5
55.494500369990625,-21.14434033629631,302.5
55.487189847237865,-21.147569314356375,302.5
55.479729422508655,-21.15045740222781,302.5
55.472070112577306,-21.152742215480203,302.5
55.46414353732942,-21.153430306859306,302.5
55.456159642678045,-21.153137551331657,302.5
55.44817192744147,-21.15334898751328,302.5
55.4405721034025,-21.15103514568439,302.5
55.43403424315954,-21.146649484846442,302.5
55.42928113065923,-21.140228875774874,302.5
55.425564199783196,-21.13316763697178,302.5
55.42241084226978,-21.125860629002275,302.5
55.42182920882827,-21.11793085171035,302.5
55.42155838654066,-21.109935466024748,302.5
55.42146959286619,-21.10193686540848,302.5
55.42214156969859,-21.093969375575266,302.5
55.423784579509785,-21.086170924433887,302.5
55.426542230389735,-21.078665616805278,302.5
55.414736444871146,-21.093472642910747,297.5
55.41721731087821,-21.085867032885574,297.5
55.41969163848005,-21.078259379096462,297.5
55.42198389840049,-21.070594814891162,297.5
55.42460289457544,-21.06303738363557,297.5
55.428190275519256,-21.05591638224356,297.5
55.43216613211525,-21.048974295790046,297.5
55.43671269009278,-21.042396254815916,297.5
55.44148493314704,-21.03598556458424,297.5
55.44677429862251,-21.029983680474487,297.5
55.45206366409798,-21.023981796364733,297.5
55.45836783946264,-21.01905888937524,297.5
55.465305108485914,-21.01516523045476,297.5
55.47274396118739,-21.012533976145008,297.5
55.48073092712825,-21.012077494973855,297.5
55.48872710061848,-21.012149090041298,297.5
55.496709530636544,-21.012623594329018,297.5
55.50459154940827,-21.013769905978396,297.5
55.51226508538621,-21.016031950539226,297.5
55.51975620536716,-21.018801592952475,297.5
55.527098369952476,-21.021978201272848,297.5
55.53442287586405,-21.025195593563385,297.5
55.541310982169925,-21.029246105657553,297.5
55.547885893230145,-21.03378075359407,297.5
55.55417902234108,-21.038720037549574,297.5
55.55850838811449,-21.04534344930013,297.5
55.5603532069284,-21.05311191447655,297.5
55.56232845197345,-21.060846242760395,297.5
55.56659410835817,-21.067437583884885,297.5
55.57292814541221,-21.072312138768194,297.5
55.57916347047314,-21.077316885935318,297.5
55.58514280932167,-21.08263008460683,297.5
55.58931386120128,-21.089280318765155,297.5
55.592337800430755,-21.096684850884976,297.5
55.59608363764049,-21.103699770711298,297.5
55.59514329300551,-21.11121865675938,297.5
55.589739595643344,-21.117116898309938,297.5
55.58267848399936,-21.119758263305677,297.5
55.57470745287056,-21.120331137476217,297.5
55.5667114469955,-21.12022180729896,297.5
55.55873277272666,-21.11963806342389,297.5
55.550792065438934,-21.118694681302273,297.5
55.54472498456735,-21.123530978805604,297.5
55.538925450388824,-21.128970161653495,297.5
55.53191764810637,-21.132818222515144,297.5
55.524807691730516,-21.136484322222945,297.5
55.517467216130655,-21.139612089880476,297.5
55.51060872219915,-21.143600831461285,297.5
55.503757304985214,-21.147685146156476,297.5
55.49640866409583,-21.150816213912993,297.5
55.48888832209074,-21.153544608221196,297.5
55.48116744996031,-21.155591550373217,297.5
55.473465668009695,-21.157722364491576,297.5
55.465704855681054,-21.159466435227095,297.5
55.457776718726,-21.160534086420725,297.5
55.44978452435344,-21.16080800945422,297.5
55.44201911014088,-21.15899070362793,297.5
55.434783761717824,-21.15589556100524,297.5
55.42876749738157,-21.150633783883794,297.5
55.4240569635889,-21.1442192637647,297.5
55.41995687659673,-21.137355290601022,297.5
55.41704743860816,-21.12990351534069,297.5
55.414763555305306,-21.12225395650843,297.5
55.41297539748269,-21.11458144945926,297.5
55.413233799583956,-21.106588714518537,297.5
55.41405734436726,-21.09864063079746,297.5
55.430292338514846,-21.045375143970908,295.0
55.43453234446348,-21.038591166556767,295.0
55.439232993515766,-21.032146812150398,295.0
55.44457085292454,-21.026197167752144,295.0
55.45044930766253,-21.02077206116297,295.0
55.45650441862597,-21.015543712358575,295.0
55.46326137616792,-21.011383048268886,295.0
55.47098199580043,-21.009554479124866,295.0
55.4789011286187,-21.008497869155974,295.0
55.48689649092984,-21.008361910469244,295.0
55.49484946239037,-21.009228077282298,295.0
55.50280845860344,-21.010031239109978,295.0
55.510632790339294,-21.011353485768876,295.0
55.51817658269989,-21.0140112370461,295.0
55.5253567986004,-21.01753891328153,295.0
55.53248341566854,-21.02117312644209,295.0
55.539662726603964,-21.02470170020505,295.0
55.546808110465776,-21.0282902038051,295.0
55.553012530827026,-21.033195510850714,295.0
55.55835197104432,-21.039112942925826,295.0
55.56239407630118,-21.046011605130413,295.0
55.56532809192023,-21.05338546628208,295.0
55.56807946809,-21.060856575192414,295.0
55.573002380739815,-21.067074790073676,295.0
55.57856838115801,-21.07273291460668,295.0
55.58425688059418,-21.078059220203823,295.0
55.5901832883046,-21.08337104027086,295.0
55.59365966761513,-21.09051945710419,295.0
55.59743189288909,-21.09754443258296,295.0
55.60162036991081,-21.104334152324608,295.0
55.601486696382935,-21.11216304883324,295.0
55.59582937535039,-21.117250435201935,295.0
55.5886876229699,-21.120845261617195,295.0
55.580971151473705,-21.12264874984699,295.0
55.573087627577536,-21.123925960634555,295.0
55.56510305164489,-21.124422495805344,295.0
55.557105964021076,-21.12462830908561,295.0
55.54980474093419,-21.127229332994812,295.0
55.54361872673965,-21.13229633888683,295.0
55.53637345559933,-21.13564474477028,295.0
55.52889588049799,-21.138487308493318,295.0
55.52165745225022,-21.1418342541819,295.0
55.51478733415161,-21.1459304906516,295.0
55.50786800404017,-21.149937750121712,295.0
55.50050319156445,-21.15301448753198,295.0
55.49287823532321,-21.155406818323407,295.0
55.48515052529019,-21.15747118635808,295.0
55.47749311930072,-21.159787246269293,295.0
55.46983570331114,-21.162103273117697,295.0
55.461932983599795,-21.163342324296604,295.0
55.45397426076147,-21.164110177026505,295.0
55.44619837106799,-21.162736403224425,295.0
55.438569156775436,-21.160335134511573,295.0
55.431432099543,-21.15677502953797,295.0
55.42505649249444,-21.15199532032039,295.0
55.420668694840074,-21.145356406552352,295.0
55.41679692018141,-21.13836701780957,295.0
55.41386415386064,-21.130939182414817,295.0
55.41112071775287,-21.12345313154049,295.0
55.409826459199635,-21.11556975826506,295.0
55.40986397470759,-21.1075829043679,295.0
55.41073451821436,-21.099641202427442,295.0
55.412509739479425,-21.091843628976303,295.0
55.414519620164974,-21.084100352892595,295.0
55.416456516382524,-21.07634201104675,295.0
55.41935410033148,-21.06888965044329,295.0
55.42166909298676,-21.061232283301813,295.0
55.425696363905416,-21.05435702087493,295.0
55.42918787734309,-21.04717313946527,295.0
55.55752561786941,-21.128777562288718,292.5
55.550637719071155,-21.132846573242873,292.5
55.54365764966278,-21.136755312482293,292.5
55.53625442454028,-21.139785771783703,292.5
55.52883385735628,-21.142774718056252,292.5
55.52139901877241,-21.14572822025392,292.5
55.514623629092476,-21.149923481970383,292.5
55.50768422238737,-21.153897760095393,292.5
55.50021154816277,-21.156723266707452,292.5
55.492581011039285,-21.159097220572935,292.5
55.48484390912891,-21.16113006476311,292.5
55.477115451451816,-21.163195107061743,292.5
55.469326792198345,-21.16500995567695,292.5
55.46139840827919,-21.1657322714062,292.5
55.45340080241814,-21.165542309962508,292.5
55.44543427934747,-21.164915926288597,292.5
55.437642735327785,-21.163185821572196,292.5
55.43043640287313,-21.159815258289722,292.5
55.42458979875058,-21.15444036973042,292.5
55.41969873579895,-21.148113298044066,292.5
55.415437257861264,-21.14134598667753,292.5
55.41167985550735,-21.134285819710545,292.5
55.409133712050846,-21.126705497814243,292.5
55.40689289894412,-21.11905052089497,292.5
55.4063780542566,-21.111105092588176,292.5
55.40689237808427,-21.103124088851228,292.5
55.407723959084194,-21.09518695260614,292.5
55.409753830439456,-21.087451147764575,292.5
55.412110769617456,-21.079807857232915,292.5
55.41462021536081,-21.072211816242465,292.5
55.417148404757874,-21.064623495090597,292.5
55.42014179781975,-21.05720933571108,292.5
55.4234968868772,-21.049948011194893,292.5
55.427323082173594,-21.042932372326536,292.5
55.43151118733625,-21.036116844484805,292.5
55.436276872563326,-21.029735259690614,292.5
55.44168805321202,-21.023844855040014,292.5
55.44702309760046,-21.017898520415333,292.5
55.45305668927364,-21.012646007444335,292.5
55.460286201982235,-21.009229696467795,292.5
55.467886147426505,-21.00673290083344,292.5
55.47572420360672,-21.00545703315079,292.5
55.483719256634195,-21.00528202235309,292.5
55.4917125475384,-21.005569646015708,292.5
55.49965966671928,-21.006408060570617,292.5
55.50746730306791,-21.007615914723054,292.5
55.515054855850245,-21.010145189846412,292.5
55.52252574296174,-21.013003907503407,292.5
55.529765460406736,-21.016406995247834,292.5
55.536894561005525,-21.020036860899946,292.5
55.54384189062061,-21.023993876568806,292.5
55.550708911855274,-21.02809784899442,292.5
55.55743505866418,-21.032418103550174,292.5
55.56277800127002,-21.038286808357483,292.5
55.566469295912874,-21.045384173175883,292.5
55.569775217627445,-21.052653366571214,292.5
55.57325304403481,-21.05985484390367,292.5
55.57781764208434,-21.066262359230993,292.5
55.583341276564546,-21.071994305416826,292.5
55.58897524958231,-21.077526378053317,292.5
55.59522989816248,-21.082509988194722,292.5
55.598555326602316,-21.0896020178242,292.5
55.60216280703834,-21.096706949346753,292.5
55.607037269386744,-21.103037163656992,292.5
55.61086019730315,-21.110005750911384,292.5
55.613914479928084,-21.117341373786957,292.5
55.420160557385266,-21.047952202243714,290.0
55.423586070899546,-21.040754990380446,290.0
55.427802573236455,-21.03395968739244,290.0
55.432405937584704,-21.02742834808741,290.0
55.437844052877615,-21.0215659675765,290.0
55.44355935526744,-21.01596819206986,290.0
55.44944161242837,-21.010575220921645,290.0
55.45627011528682,-21.006520152811827,290.0
55.46378964888916,-21.00379017568086,290.0
55.4714768160852,-21.00193754532381,290.0
55.479473460917525,-21.001786526245425,290.0
55.48745431846147,-21.002217972811476,290.0
55.49539918852702,-21.003148626159646,290.0
55.50335596789241,-21.003968755168966,290.0
55.51122618896949,-21.005244134376976,290.0
55.51890536080167,-21.00744462355338,290.0
55.526239607635304,-21.010639748493553,290.0
55.533421729804246,-21.014161052330113,290.0
55.54075570465043,-21.01733663441746,290.0
55.54799529365072,-21.02071285305799,290.0
55.55483550324907,-21.02483332369011,290.0
55.56070714381341,-21.03019549477389,290.0
55.566064449987856,-21.036125939238815,290.0
55.5701441665171,-21.04294657660891,290.0
55.57325405602097,-21.050312300850937,290.0
55.576924455165,-21.057416937039594,290.0
55.58155283961263,-21.063891816007068,290.0
55.58704379876665,-21.06970112358107,290.0
55.59253206858206,-21.075514055677385,290.0
55.59855798724447,-21.080745687254748,290.0
55.60305423556672,-21.0873479958917,290.0
55.60633370711723,-21.094638603709043,290.0
55.610335827703054,-21.10152980253541,290.0
55.61532329365631,-21.107761589497763,290.0
55.61799407628559,-21.110829899329733,290.0
55.62242414416663,-21.117485308900655,290.0
55.628628671000804,-21.122427854670054,290.0
55.63158005790965,-21.12946723847647,290.0
55.62480221829587,-21.133582183372877,290.0
55.61807626066794,-21.137903126129217,290.0
55.61128447957986,-21.142072196290844,290.0
55.60383927409068,-21.144658446135935,290.0
55.59640073196745,-21.142928694764706,290.0
55.589626155004545,-21.138675464232733,290.0
55.58252313504025,-21.134994824697714,290.0
55.57520292625711,-21.131774281190587,290.0
55.567380219451245,-21.132347279253878,290.0
55.5596111519047,-21.13402320362178,290.0
55.552360845644785,-21.13740448431665,290.0
55.54503740769196,-21.140621873822635,290.0
55.53754850426649,-21.14312368613731,290.0
55.52993923208731,-21.144715773933637,290.0
55.522909221153604,-21.14852995716134,290.0
55.5159976844413,-21.152558686523626,290.0
55.509004052879675,-21.156442801014663,290.0
55.50162736710193,-21.15948568149004,290.0
55.494100197395035,-21.162195229323288,290.0
55.48645863628167,-21.16450414700697,290.0
55.478650272884096,-21.166242807433882,290.0
55.470847543341634,-21.167993769617972,290.0
55.46290867356264,-21.168980859599785,290.0
55.4549168679405,-21.16886919128594,290.0
55.44692616595263,-21.1685030307017,290.0
