longitude,latitude,A (mGal)
55.47765710186714,-21.283306165649538,242.5
55.48697918607534,-21.284178107329932,242.5
55.49303106774977,-21.292049318067665,242.5
55.50258000473932,-21.292242278264766,242.5
55.50957827880014,-21.285552215047865,242.5
55.511788574358704,-21.276712395285596,242.5
55.51062783779525,-21.2669644084629,242.5
55.51479849561935,-21.258290426604407,242.5
55.5239993656087,-21.254784516584447,242.5
55.53033509599825,-21.248108852676392,242.5
55.531477443112394,-21.23824764697095,242.5
55.53439956153135,-21.228740437152698,242.5
55.54063917146032,-21.22102035667372,242.5
55.54538059285966,-21.212498717265994,242.5
55.547321865856965,-21.20271285986681,242.5
55.55037654259815,-21.193301687235508,242.5
55.55897831487684,-21.1897427605281,242.5
55.56893457640225,-21.188840461241785,242.5
55.578609398833635,-21.186702792321405,242.5
55.587481282541226,-21.191152084719874,242.5
55.59634482243441,-21.195656718458704,242.5
55.60298043456813,-21.202961036321085,242.5
55.60904604232566,-21.208601371538027,242.5
55.61444096077464,-21.200519663177655,242.5
55.6208364110391,-21.193014098948662,242.5
55.62938798916811,-21.18793490149217,242.5
55.63850634448012,-21.1845365432272,242.5
55.64843301391924,-21.18341714062175,242.5
55.657971762407456,-21.185704439956115,242.5
55.66667595059204,-21.190098532849053,242.5
55.6732944590823,-21.19746647962143,242.5
55.67683324208012,-21.20679393934343,242.5
55.68488191004243,-21.212065011927297,242.5
55.69447232841415,-21.21489273898368,242.5
55.695812688618034,-21.221239219577196,242.5
55.68592279865491,-21.22249868800791,242.5
55.67695795779572,-21.21924252226738,242.5
55.66778529598618,-21.221367266878485,242.5
55.66139881435763,-21.229013561641366,242.5
55.65591307822108,-21.237156964845056,242.5
55.64697773562074,-21.2410533273181,242.5
55.63742948824314,-21.24014834826585,242.5
55.628140939205615,-21.23659026317147,242.5
55.619061398000454,-21.237728149916464,242.5
55.6101076820153,-21.24211871720925,242.5
55.602124261932886,-21.248083302473717,242.5
55.59544677928557,-21.255480560270225,242.5
55.59110893215454,-21.264401582558197,242.5
55.58996669712723,-21.274336133335275,242.5
55.58851541520937,-21.284225324248492,242.5
55.58793825459243,-21.294138079559648,242.5
55.58928388524468,-21.304020777410475,242.5
55.592465043228614,-21.313489804008785,242.5
55.5989723325849,-21.320724966160853,242.5
55.606349460412254,-21.327159554515006,242.5
55.61423570431141,-21.33309541930675,242.5
55.6189445813811,-21.34163734160245,242.5
55.61169500801132,-21.348518311325154,242.5
55.60553447996952,-21.356384009553828,242.5
55.597741534535466,-21.362365164901014,242.5
55.553781082495654,-21.366946748389648,240.0
55.55363639049004,-21.35733648498589,240.0
55.54773065711752,-21.349349910854794,240.0
55.539321216674026,-21.34420538706639,240.0
55.53034471202984,-21.34014832867182,240.0
55.52315195099448,-21.333392276784203,240.0
55.520460900605165,-21.32384052014369,240.0
55.521961070036355,-21.314470217152433,240.0
55.52914459368953,-21.30751494838651,240.0
55.53684242146624,-21.301135555915543,240.0
55.54489831060913,-21.295211707632383,240.0
55.55409196182964,-21.291330125768376,240.0
55.5631989043667,-21.28734674133263,240.0
55.57104504231849,-21.28190432053745,240.0
55.5800285940952,-21.285091537012864,240.0
55.5843499003341,-21.293778487402715,240.0
55.584061988652856,-21.30352527847982,240.0
55.58869557951826,-21.31234043193695,240.0
55.59464876872316,-21.32034465986948,240.0
55.60038280476473,-21.328313927468578,240.0
55.60295977057151,-21.33790535002018,240.0
55.59779318476019,-21.34613442673806,240.0
55.58909588808072,-21.349809845734207,240.0
55.581601345230425,-21.34434126983456,240.0
55.57962081562957,-21.334771818470493,240.0
55.574927153885376,-21.33896235103173,240.0
55.57455600724024,-21.348823736969237,240.0
55.57804131417459,-21.35792492739853,240.0
55.57931972319937,-21.367443014857706,240.0
55.54636146651547,-21.301981767368208,237.5
55.540313624005485,-21.30987931163572,237.5
55.53462996030725,-21.3180055928954,237.5
55.53491138882033,-21.32786149234284,237.5
55.541717085521846,-21.334688229793294,237.5
55.551400819483554,-21.337062738917464,237.5
55.56131595171559,-21.336961174089197,237.5
55.57006075807885,-21.332799086176806,237.5
55.57761382256952,-21.326370469257267,237.5
55.58484145226486,-21.333097133750655,237.5
55.59395400777503,-21.334078884073605,237.5
55.59499568359769,-21.32578944094061,237.5
55.58855195817125,-21.318185943134146,237.5
55.58290826966838,-21.309964800858197,237.5
55.57690976038435,-21.30201566126098,237.5
55.57247331452404,-21.29309201250624,237.5
55.56379220646178,-21.293613430872476,237.5
55.55679234650577,-21.300025973271516,237.5
55.5588264213622,-21.30889430264809,235.0
55.551330013667794,-21.31423588710569,235.0
55.55189610074219,-21.323634033244243,235.0
55.56174433063932,-21.32536965068286,235.0
55.56741903007408,-21.317636447953262,235.0
55.562596639496476,-21.309597837897037,235.0
55.547548605072286,-21.265754767826312,245.0
55.53866567956316,-21.270294226855835,245.0
55.53044825543477,-21.275992817970675,245.0
55.527664034245355,-21.28453541799043,245.0
55.529302887268,-21.293220285919826,245.0
55.53906554754874,-21.295386033883705,245.0
55.547847749626136,-21.29116982434036,245.0
55.55603729886944,-21.285502792026918,245.0
55.56322514544348,-21.278572708299336,245.0
55.561197492976426,-21.269678804201178,245.0
55.55270860111188,-21.264503506492403,245.0
55.53953541981367,-21.279306369453995,245.0
55.5342630845847,-21.28761907920215,245.0
55.542317074782105,-21.292027618491435,245.0
55.547232991206805,-21.28391685048247,245.0
55.54129783054773,-21.27921986906745,245.0
55.433286518977155,-21.297281057617823,240.0
55.42853796474981,-21.30512650791818,240.0
55.43720735573067,-21.30588832052362,240.0
55.44353418542029,-21.300443889230632,240.0
55.442190058153386,-21.32410073513559,240.0
55.450852460260435,-21.319346105534603,240.0
55.460218469711464,-21.316492383874966,240.0
55.46022213933248,-21.308275716483315,240.0
55.45646740646525,-21.29910251503559,240.0
55.464660166019634,-21.29395375748699,240.0
55.4744962763207,-21.292241097669848,240.0
55.482894115214506,-21.295347776135507,240.0
55.488766671876384,-21.303090073473257,240.0
55.49130060896507,-21.312538407980828,240.0
55.488743049180194,-21.321737943719818,240.0
55.48186319003552,-21.32897354026036,240.0
55.482472458679496,-21.336107823479338,240.0
55.49130625274567,-21.331894002122716,240.0
55.5000662985809,-21.33588802267959,240.0
55.505322933093204,-21.344274657061035,240.0
55.45495179763933,-21.328247670635857,237.5
55.463583041652555,-21.32410073513559,237.5
55.470084653654645,-21.32906821120707,237.5
55.47050213889653,-21.339023682138073,237.5
55.48166241516807,-21.343452098045997,237.5
55.489977595220815,-21.33855664600463,237.5
55.49725631956289,-21.344480785503517,237.5
55.54398718940178,-21.25330832041088,240.0
55.53788908012067,-21.245723657398315,240.0
55.53654002738172,-21.23582433329704,240.0
55.54074512259511,-21.22754289238272,240.0
55.54600160831526,-21.21905096631713,240.0
